,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,BUF,21,14,2,5,1,0,0,0,2,0,0,6.7,,6.7,,10:24,,,,
2,2006-07,BUF,22,29,18,5,3,0,0,0,7,0,1,6.7,,6.7,,12:47,,,,
3,2007-08,BUF,23,77,14,9,16,0,3,2,16,0,0,17.3,175,17.3,175,13:16,60,24,18,23
4,2008-09,BUF,24,73,20,0,12,0,0,2,13,0,2,15.0,145,15.0,145,11:54,84,27,14,28
5,2009-10,TOT,25,76,12,-3,9,0,1,0,9,0,1,8.3,182,8.3,182,13:43,79,24,24,13
6,2009-10,BUF,25,2,0,1,0,0,0,0,1,0,0,0.0,2,0.0,2,10:22,1,1,0,0
7,2009-10,BOS,25,74,12,-4,9,0,1,0,8,0,1,8.5,180,8.5,180,13:49,78,23,24,13
8,2010-11,BOS,26,43,28,3,5,0,1,0,7,0,0,12.5,73,12.5,73,11:18,24,17,10,4
9,2011-12,BOS,27,69,15,-5,7,0,2,1,6,0,0,10.5,136,10.5,136,11:30,59,24,20,17
10,2012-13,BOS,28,46,8,3,8,0,2,1,6,1,0,14.3,103,14.3,103,12:41,45,15,25,11
11,2013-14,BOS,29,72,6,9,8,0,1,1,9,0,0,12.7,117,12.7,117,10:58,70,30,32,13
12,2014-15,BOS,30,71,12,-9,5,0,1,1,6,0,1,9.1,117,9.1,117,11:31,77,34,29,26
13,2015-16,NYR,31,12,0,-2,0,0,0,0,0,0,0,0.0,16,0.0,16,11:25,16,9,5,2
