,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,DET,20,12,10,-1,0,1,0,0,2,0,0,12.5,,12.5,,8:10,,,,
2,2005-06,DET,22,4,2,0,0,0,0,0,0,0,0,0.0,,0.0,,7:13,,,,
3,2006-07,DET,23,76,36,16,12,3,0,4,8,2,0,14.0,,14.0,,10:02,,,,
4,2007-08,DET,24,81,26,11,10,3,0,2,17,12,0,9.9,203,9.9,203,13:10,25,8,21,17
5,2008-09,DET,25,82,16,7,17,6,0,2,12,22,0,14.8,249,14.8,249,13:39,20,8,15,25
6,2010-11,DET,27,73,28,-7,7,3,0,2,18,9,0,9.5,185,9.5,185,13:40,35,11,30,32
7,2011-12,DET,28,81,42,10,23,2,0,2,17,8,0,19.7,221,19.7,221,15:40,48,15,21,26
8,2012-13,CGY,29,42,22,-13,5,5,0,0,14,3,0,17.9,101,17.9,101,17:10,16,5,22,17
9,2013-14,CGY,30,75,16,4,15,2,0,1,26,11,0,15.6,204,15.6,204,18:51,35,15,29,39
10,2014-15,CGY,31,78,14,17,25,6,0,5,35,10,0,19.6,270,19.6,270,18:01,27,14,43,32
11,2015-16,TOT,32,72,27,-1,13,3,0,1,23,7,0,14.7,180,14.7,180,15:46,28,7,23,25
12,2015-16,CGY,32,53,17,-1,9,1,0,0,18,7,0,12.5,133,12.5,133,16:39,14,4,18,19
13,2015-16,FLA,32,19,10,0,4,2,0,1,5,0,0,20.7,47,20.7,47,13:18,14,3,5,6
14,2016-17,DAL,33,4,0,-3,0,0,0,0,0,0,0,</td,5,</td,5,14:55,0,1,3,1
