,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,OTT,28,687,637,51.9,0.9,510,469,52.1,2.3,9.4,89.5,98.9,50.7,49.3
2,2008-09,OTT,29,477,521,47.8,-4.6,349,398,46.7,-7.0,6.1,90.0,96.0,53.0,47.0
3,2009-10,OTT,30,687,600,53.4,1.9,517,451,53.4,0.8,8.2,90.5,98.7,57.0,43.0
4,2010-11,OTT,31,869,882,49.6,-0.9,632,643,49.6,-0.3,6.7,90.3,97.0,50.5,49.5
5,2011-12,OTT,32,746,698,51.7,-3.1,543,534,50.4,-2.9,7.9,90.1,98.0,54.2,45.8
6,2012-13,OTT,33,599,501,54.5,0.8,449,401,52.8,-0.4,5.4,93.9,99.3,50.4,49.6
7,2013-14,OTT,34,814,800,50.4,-4.2,602,631,48.8,-4.4,5.8,92.8,98.5,45.8,54.2
8,2014-15,OTT,35,276,331,45.5,-4.0,198,255,43.7,-3.6,8.5,96.2,104.,43.6,56.4
9,2015-16,OTT,36,634,640,49.8,2.6,462,492,48.4,1.9,7.2,92.7,99.9,42.3,57.7
10,2016-17,OTT,37,177,178,49.9,2.3,124,126,49.6,0.7,3.0,91.4,94.4,61.3,38.7
