,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,OTT,27,1032,956,51.9,0.2,775,709,52.2,1.4,7.1,89.8,97.0,52.5,47.5
2,2008-09,OTT,28,865,942,47.9,-3.7,661,695,48.7,-3.0,8.6,91.6,100.,47.3,52.7
3,2009-10,OTT,29,990,1006,49.6,-4.3,735,704,51.1,-2.9,10.3,90.2,100.,51.1,48.9
4,2010-11,TOT,30,972,1175,45.3,-6.1,720,887,44.8,-6.3,7.6,90.8,98.4,50.1,49.9
5,2010-11,OTT,30,600,781,43.4,-10.,443,586,43.1,-9.6,6.6,90.2,96.8,51.6,48.4
6,2010-11,NSH,30,372,394,48.6,0.6,277,301,47.9,-0.8,9.4,92.0,101.,48.0,52.0
7,2011-12,NSH,31,888,1126,44.1,-5.4,660,824,44.5,-5.6,11.4,92.8,104.,40.9,59.1
8,2012-13,NSH,32,470,522,47.4,0.1,335,382,46.7,-2.1,9.2,93.9,103.,38.5,61.5
9,2013-14,NSH,33,995,1137,46.7,-3.7,777,805,49.1,-1.5,9.1,90.2,99.3,45.1,54.9
10,2014-15,NSH,34,851,792,51.8,-0.6,633,567,52.8,0.4,8.7,90.8,99.5,52.8,47.2
11,2015-16,NSH,35,930,826,53.0,1.1,684,557,55.1,2.4,7.2,88.0,95.2,49.5,50.5
12,2016-17,NSH,36,197,188,51.2,-0.1,144,141,50.5,-0.3,5.7,86.0,91.7,42.9,57.1
