,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
157,PIT,40.0,40.0,5.0,1.0,0.0,5.0,242.0,257.0,51.5,-0.2,163.0,198.0,54.8,2.1,23.0,9.0,4.0,1.0,0.0,0.0,11.0,cullema01,7.5,90.2,97.6,10.0,-1.0,2016-17,13.3,13.3,57.0,,4.0,14.02,1,66.0,34.0
286,TOT,40.0,40.0,14.0,5.0,0.0,10.0,595.0,684.0,53.5,4.1,464.0,482.0,51.0,1.8,45.0,28.0,10.0,4.0,6.0,0.0,13.0,jagrja01,10.5,89.8,100.0,22.0,-2.0,2012-13,13.9,13.9,207.0,207.0,19.0,18.2,1,46.1,53.9
384,DET,40.0,40.0,13.0,32.0,1.0,92.0,1275.0,1355.0,51.5,-4.3,999.0,1067.0,51.6,-2.9,82.0,33.0,9.0,1.0,7.0,0.0,49.0,lidstni01,9.0,91.0,100.0,20.0,-2.0,2010-11,9.1,9.1,357.0,357.0,33.0,23.28,1,51.0,49.0
