,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
173,BUF,24.0,24.0,4.0,0.0,0.0,18.0,329.0,292.0,47.0,-2.0,251.0,225.0,47.3,-0.9,22.0,10.0,2.0,2.0,1.0,0.0,23.0,larssjo02,6.1,91.0,97.1,14.0,-6.0,2016-17,10.0,10.0,57.0,57.0,10.0,17.47,1,66.2,33.8
175,NYR,24.0,24.0,13.0,2.0,0.0,36.0,703.0,651.0,48.1,0.9,526.0,506.0,49.0,1.1,68.0,14.0,12.0,2.0,1.0,0.0,132.0,lindbos02,8.7,94.6,103.0,43.0,12.0,2015-16,11.4,11.4,179.0,179.0,16.0,12.11,1,39.6,60.4
180,TOR,24.0,24.0,3.0,0.0,0.0,16.0,242.0,232.0,48.9,-0.9,194.0,160.0,45.2,-4.2,14.0,9.0,1.0,0.0,0.0,0.0,15.0,marinma01,9.7,89.7,99.4,4.0,-2.0,2016-17,7.7,7.7,44.0,44.0,4.0,18.59,1,55.0,45.0
184,TOT,24.0,24.0,5.0,0.0,0.0,17.0,497.0,449.0,47.5,-1.8,354.0,301.0,46.0,-2.5,51.0,11.0,2.0,0.0,0.0,0.0,71.0,mcginty01,6.0,94.0,100.0,21.0,0.0,2014-15,3.3,3.3,119.0,119.0,8.0,10.06,1,49.8,50.2
191,TOT,24.0,24.0,0.0,0.0,0.0,0.0,20.0,15.0,42.9,0.4,15.0,9.0,37.5,-6.7,2.0,2.0,0.0,0.0,0.0,0.0,6.0,mcilrdy01,0.0,80.0,80.0,4.0,-2.0,2016-17,0.0,0.0,5.0,5.0,1.0,13.16,1,63.6,36.4
197,FLA,24.0,24.0,2.0,0.0,0.0,6.0,147.0,136.0,48.1,-6.3,118.0,103.0,46.6,-7.3,19.0,5.0,0.0,0.0,0.0,0.0,20.0,mckeggr01,6.9,92.1,99.1,6.0,-2.0,2016-17,0.0,0.0,23.0,23.0,3.0,10.41,1,51.2,48.8
199,WPG,24.0,24.0,0.0,0.0,0.0,9.0,133.0,109.0,45.0,-5.3,100.0,85.0,45.9,-6.5,11.0,5.0,0.0,0.0,0.0,0.0,18.0,melchju01,7.6,94.3,101.0,0.0,1.0,2015-16,0.0,0.0,21.0,21.0,2.0,13.36,1,43.8,56.3
204,NJD,24.0,24.0,0.0,0.0,0.0,1.0,58.0,67.0,53.6,7.9,48.0,55.0,53.4,9.8,5.0,3.0,0.0,0.0,0.0,0.0,6.0,merrijo01,0.0,84.8,84.8,4.0,-4.0,2016-17,0.0,0.0,6.0,6.0,0.0,14.14,1,44.7,55.3
207,NYI,24.0,24.0,12.0,2.0,0.0,50.0,1049.0,999.0,48.8,-0.8,745.0,716.0,49.0,-0.6,81.0,24.0,23.0,3.0,3.0,0.0,59.0,nelsobr01,9.0,91.7,100.0,30.0,-3.0,2015-16,15.8,15.8,293.0,293.0,48.0,15.48,1,42.2,57.8
212,DAL,24.0,24.0,0.0,0.0,0.0,18.0,216.0,200.0,48.1,0.3,167.0,153.0,47.8,0.0,14.0,3.0,0.0,0.0,0.0,0.0,16.0,nemetpa01,5.3,90.8,96.1,4.0,-5.0,2016-17,0.0,0.0,27.0,27.0,4.0,16.32,1,56.7,43.3
218,MIN,24.0,24.0,7.0,0.0,0.0,4.0,227.0,281.0,55.3,7.7,169.0,208.0,55.2,7.8,22.0,7.0,4.0,0.0,3.0,0.0,33.0,niedeni01,8.9,96.2,105.0,4.0,9.0,2016-17,17.1,17.1,70.0,70.0,8.0,14.23,1,45.9,54.1
222,CAR,24.0,24.0,3.0,0.0,0.0,18.0,223.0,235.0,51.3,-2.8,163.0,182.0,52.8,1.0,22.0,5.0,1.0,1.0,0.0,0.0,30.0,nordsjo02,5.1,91.0,96.1,6.0,-3.0,2016-17,3.0,3.0,49.0,49.0,8.0,13.26,1,53.1,46.9
227,FLA,24.0,24.0,4.0,0.0,0.0,16.0,186.0,217.0,53.8,0.8,142.0,177.0,55.5,2.9,16.0,10.0,1.0,0.0,0.0,0.0,31.0,petroal01,10.0,94.4,104.0,6.0,8.0,2016-17,7.1,7.1,35.0,35.0,6.0,17.56,1,50.8,49.2
234,CBJ,24.0,24.0,8.0,0.0,0.0,84.0,894.0,782.0,46.7,-1.0,687.0,603.0,46.7,-0.1,63.0,18.0,0.0,0.0,0.0,0.0,166.0,proutda01,6.7,91.6,98.3,85.0,-14.0,2014-15,0.0,0.0,130.0,130.0,3.0,18.25,1,55.3,44.7
239,DET,24.0,24.0,4.0,2.0,0.0,8.0,256.0,350.0,57.8,6.7,192.0,266.0,58.1,8.5,36.0,12.0,5.0,1.0,1.0,0.0,5.0,pulkkte01,5.9,93.9,99.9,14.0,2.0,2015-16,9.2,9.2,135.0,135.0,12.0,11.34,1,30.8,69.2
244,BUF,24.0,24.0,8.0,1.0,1.0,49.0,695.0,751.0,51.9,5.1,534.0,555.0,51.0,4.2,55.0,21.0,1.0,0.0,0.0,0.0,37.0,pysykma01,7.6,91.6,99.2,32.0,-1.0,2015-16,2.3,2.3,102.0,102.0,9.0,15.54,1,45.0,55.0
255,PIT,24.0,24.0,3.0,0.0,0.0,13.0,218.0,241.0,52.5,0.2,159.0,183.0,53.5,-0.5,20.0,7.0,3.0,0.0,0.0,0.0,36.0,rustbr01,5.9,88.9,94.8,2.0,-6.0,2016-17,8.1,8.1,58.0,58.0,4.0,12.43,1,55.9,44.1
261,STL,24.0,24.0,6.0,0.0,0.0,15.0,237.0,307.0,56.4,3.5,176.0,225.0,56.1,2.2,19.0,5.0,6.0,2.0,2.0,0.0,21.0,schwaja01,10.1,91.4,101.0,4.0,4.0,2016-17,17.8,17.8,82.0,82.0,14.0,19.32,1,49.7,50.3
267,DAL,24.0,24.0,23.0,17.0,0.0,27.0,1054.0,1281.0,54.9,3.2,782.0,939.0,54.6,2.8,72.0,46.0,26.0,6.0,7.0,0.0,80.0,seguity01,10.3,88.8,99.1,16.0,2.0,2015-16,11.9,11.9,510.0,510.0,21.0,19.27,1,43.4,56.6
273,DET,24.0,24.0,10.0,1.0,0.0,40.0,807.0,848.0,51.2,-0.7,645.0,637.0,49.7,-0.9,81.0,21.0,10.0,2.0,3.0,1.0,72.0,sheahri01,7.5,91.1,98.5,12.0,-8.0,2015-16,10.9,10.9,199.0,199.0,20.0,15.14,1,51.0,49.0
282,CAR,24.0,24.0,5.0,5.0,0.0,8.0,311.0,357.0,53.4,0.3,238.0,252.0,51.4,-0.4,21.0,13.0,7.0,0.0,2.0,0.0,11.0,skinnje01,9.3,89.6,98.8,12.0,-2.0,2016-17,11.8,11.8,139.0,139.0,25.0,18.44,1,39.1,60.9
292,NJD,24.0,24.0,2.0,2.0,0.0,8.0,208.0,166.0,44.4,-5.0,154.0,134.0,46.5,-2.5,20.0,6.0,2.0,0.0,0.0,0.0,30.0,smithde06,6.3,92.2,98.4,2.0,-3.0,2016-17,5.4,5.4,56.0,56.0,7.0,13.32,1,53.0,47.0
296,BOS,24.0,24.0,25.0,11.0,0.0,19.0,980.0,878.0,47.3,-2.8,774.0,668.0,46.3,-4.2,80.0,35.0,7.0,4.0,6.0,0.0,53.0,spoonry01,7.9,91.1,99.0,35.0,-9.0,2015-16,8.0,8.0,275.0,275.0,25.0,15.08,1,43.3,56.7
302,OTT,24.0,24.0,6.0,2.0,0.0,16.0,289.0,337.0,53.8,8.0,207.0,256.0,55.3,8.9,22.0,17.0,5.0,2.0,2.0,0.0,18.0,stonema01,8.0,91.7,99.6,6.0,1.0,2016-17,20.0,20.0,58.0,58.0,28.0,17.53,1,48.5,51.5
307,STL,24.0,24.0,22.0,12.0,0.0,28.0,1134.0,1296.0,53.3,2.5,853.0,969.0,53.2,1.7,80.0,34.0,28.0,7.0,12.0,0.0,32.0,tarasvl01,9.3,91.2,100.0,37.0,7.0,2015-16,13.7,13.7,521.0,521.0,38.0,18.38,1,33.9,66.1
326,CHI,24.0,24.0,20.0,4.0,1.0,16.0,529.0,713.0,57.4,2.8,380.0,551.0,59.2,3.2,47.0,16.0,19.0,5.0,2.0,2.0,24.0,toewsjo01,11.6,92.8,104.0,27.0,28.0,2012-13,16.1,16.1,224.0,224.0,56.0,19.21,1,44.8,55.2
335,LAK,24.0,24.0,7.0,1.0,1.0,2.0,254.0,335.0,56.9,4.4,188.0,254.0,57.5,5.1,23.0,13.0,3.0,0.0,2.0,0.0,30.0,toffoty01,9.3,92.9,102.0,0.0,10.0,2016-17,6.8,6.8,138.0,138.0,6.0,18.19,1,45.4,54.6
337,BOS,24.0,24.0,4.0,0.0,0.0,33.0,342.0,399.0,53.8,3.7,255.0,287.0,53.0,4.4,27.0,6.0,1.0,1.0,0.0,0.0,44.0,trotmza01,6.9,91.2,98.1,0.0,-2.0,2014-15,2.2,2.2,109.0,109.0,2.0,16.24,1,41.3,58.7
340,TOT,24.0,24.0,2.0,0.0,0.0,27.0,341.0,290.0,46.0,-1.0,246.0,210.0,46.1,-1.3,43.0,11.0,4.0,1.0,0.0,0.0,95.0,wagnech01,4.8,94.7,99.5,28.0,-2.0,2015-16,7.3,7.3,89.0,89.0,3.0,9.09,1,52.0,48.0
345,NSH,24.0,24.0,7.0,0.0,0.0,45.0,468.0,376.0,44.5,-9.2,305.0,273.0,47.2,-7.3,57.0,10.0,3.0,0.0,0.0,0.0,74.0,watsoau01,9.0,90.1,99.1,32.0,-4.0,2015-16,5.5,5.5,92.0,92.0,11.0,10.0,1,82.1,17.9
354,MIN,24.0,24.0,7.0,2.0,1.0,33.0,884.0,867.0,49.5,2.1,648.0,648.0,50.0,1.9,71.0,27.0,12.0,1.0,0.0,1.0,83.0,zuckeja01,7.5,91.7,99.2,20.0,-5.0,2015-16,8.2,8.2,280.0,280.0,40.0,15.35,1,49.1,50.9
1,LAK,24.0,24.0,2.0,0.0,0.0,11.0,474.0,479.0,50.3,-6.6,361.0,356.0,49.7,-6.8,60.0,12.0,8.0,1.0,0.0,0.0,82.0,andrean01,6.3,94.9,101.0,76.0,1.0,2015-16,17.4,17.4,89.0,89.0,12.0,8.48,1,41.5,58.5
14,VAN,24.0,24.0,6.0,1.0,0.0,10.0,262.0,240.0,47.8,-3.0,187.0,180.0,49.0,-0.5,21.0,4.0,3.0,2.0,0.0,0.0,12.0,baertsv01,9.2,90.6,99.8,0.0,-1.0,2016-17,7.9,7.9,56.0,56.0,6.0,14.41,1,48.6,51.4
19,MTL,24.0,24.0,3.0,2.0,0.0,35.0,342.0,288.0,45.7,-5.8,236.0,196.0,45.4,-6.3,20.0,23.0,1.0,1.0,0.0,0.0,22.0,beaulna01,11.7,94.2,105.0,13.0,6.0,2016-17,4.3,4.3,55.0,55.0,6.0,17.09,1,57.0,43.0
32,OTT,24.0,24.0,0.0,0.0,0.0,3.0,63.0,51.0,44.7,-2.8,47.0,40.0,46.0,-2.2,6.0,4.0,0.0,0.0,0.0,0.0,6.0,claesfr01,0.0,97.1,97.1,0.0,-1.0,2016-17,0.0,0.0,5.0,5.0,0.0,11.45,1,50.0,50.0
39,NYR,24.0,24.0,2.0,0.0,0.0,4.0,51.0,88.0,63.3,16.1,35.0,59.0,62.8,13.3,6.0,1.0,0.0,0.0,0.0,0.0,1.0,clendad01,13.2,95.2,108.0,2.0,4.0,2016-17,0.0,0.0,17.0,17.0,2.0,16.45,1,31.3,68.8
53,PHI,24.0,24.0,1.0,1.0,1.0,14.0,269.0,317.0,54.1,2.3,195.0,237.0,54.9,1.9,20.0,12.0,5.0,1.0,0.0,0.0,13.0,coutuse01,9.3,87.1,96.3,14.0,-4.0,2016-17,16.1,16.1,59.0,59.0,12.0,18.07,1,50.3,49.7
54,ANA,24.0,24.0,2.0,0.0,0.0,9.0,115.0,91.0,44.2,-4.0,81.0,70.0,46.4,-1.6,13.0,5.0,1.0,0.0,0.0,0.0,29.0,cramajo01,8.0,93.4,101.0,20.0,0.0,2016-17,16.7,16.7,14.0,14.0,4.0,11.03,1,42.5,57.5
58,ARI,24.0,24.0,5.0,0.0,1.0,76.0,868.0,722.0,45.4,-1.5,653.0,522.0,44.4,-1.8,71.0,14.0,2.0,0.0,0.0,0.0,178.0,dahlbkl01,7.7,91.8,99.5,28.0,-5.0,2015-16,3.1,3.1,136.0,136.0,10.0,15.44,1,47.9,52.1
69,OTT,24.0,24.0,5.0,1.0,0.0,11.0,270.0,262.0,49.2,1.8,191.0,200.0,51.2,3.0,23.0,6.0,4.0,1.0,0.0,1.0,13.0,dzingry01,10.0,93.2,103.0,2.0,5.0,2016-17,13.5,13.5,59.0,59.0,10.0,13.39,1,45.6,54.4
88,VAN,24.0,24.0,0.0,0.0,0.0,3.0,74.0,68.0,47.9,0.7,64.0,50.0,43.9,-1.6,6.0,3.0,0.0,0.0,0.0,0.0,5.0,grenial01,5.6,88.0,93.6,2.0,-4.0,2015-16,0.0,0.0,13.0,13.0,3.0,11.29,1,40.0,60.0
116,TOT,24.0,24.0,10.0,0.0,0.0,66.0,752.0,730.0,49.3,-2.6,541.0,506.0,48.3,-3.2,58.0,35.0,2.0,1.0,0.0,0.0,69.0,jokipjy01,9.3,91.1,100.0,14.0,4.0,2015-16,4.4,4.4,98.0,98.0,14.0,15.34,1,46.2,53.8
123,DET,24.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,50.0,13.3,4.0,5.0,55.6,21.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,jurcoto01,0.0,100.0,100.0,0.0,0.0,2016-17,0.0,0.0,2.0,2.0,0.0,9.22,1,57.1,42.9
128,CBJ,24.0,24.0,4.0,0.0,1.0,4.0,238.0,235.0,49.7,-0.1,177.0,173.0,49.4,0.0,21.0,8.0,4.0,1.0,0.0,0.0,9.0,karlswi01,8.2,94.3,102.0,2.0,6.0,2016-17,12.9,12.9,58.0,58.0,10.0,14.19,1,55.2,44.8
140,BOS,24.0,24.0,0.0,0.0,0.0,1.0,26.0,44.0,62.9,9.3,21.0,30.0,58.8,3.6,5.0,0.0,0.0,0.0,0.0,0.0,3.0,kuralse01,0.0,93.8,93.8,2.0,-1.0,2016-17,0.0,0.0,12.0,12.0,0.0,8.11,1,28.6,71.4
147,COL,24.0,24.0,4.0,0.0,0.0,6.0,163.0,179.0,52.3,4.9,125.0,139.0,52.7,3.0,15.0,5.0,2.0,2.0,2.0,0.0,31.0,landega01,8.2,90.1,98.3,9.0,-1.0,2016-17,12.5,12.5,56.0,56.0,22.0,18.3,1,53.6,46.4
153,EDM,24.0,24.0,3.0,0.0,0.0,39.0,385.0,440.0,53.3,0.4,283.0,342.0,54.7,2.1,24.0,19.0,2.0,0.0,0.0,0.0,76.0,larssad01,8.1,90.1,98.2,18.0,-2.0,2016-17,6.7,6.7,63.0,63.0,6.0,20.08,1,51.1,48.9
165,ANA,24.0,24.0,10.0,0.0,0.0,67.0,867.0,1123.0,56.4,5.3,637.0,852.0,57.2,4.9,71.0,51.0,5.0,1.0,0.0,0.0,158.0,mansojo01,7.1,91.7,98.8,74.0,11.0,2015-16,5.7,5.7,171.0,171.0,18.0,18.47,1,50.6,49.4
169,DET,24.0,24.0,8.0,0.0,1.0,100.0,838.0,847.0,50.3,-2.3,657.0,626.0,48.8,-2.7,66.0,33.0,2.0,0.0,0.0,0.0,47.0,marchal01,7.5,92.2,99.7,10.0,-5.0,2015-16,5.0,5.0,107.0,107.0,7.0,16.5,1,53.3,46.7
173,NYI,24.0,24.0,2.0,0.0,0.0,2.0,22.0,22.0,50.0,-3.5,12.0,15.0,55.6,2.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,mayfisc01,20.0,100.0,120.0,17.0,2.0,2016-17,0.0,0.0,4.0,4.0,1.0,10.36,1,47.8,52.2
175,OTT,24.0,24.0,0.0,0.0,0.0,0.0,30.0,31.0,50.8,3.3,24.0,16.0,40.0,-8.8,4.0,0.0,0.0,0.0,0.0,0.0,9.0,mccorma01,0.0,88.2,88.2,0.0,-2.0,2016-17,0.0,0.0,10.0,10.0,1.0,7.26,1,35.3,64.7
185,BOS,24.0,24.0,1.0,0.0,0.0,7.0,102.0,126.0,55.3,-1.5,77.0,89.0,53.6,-3.2,9.0,3.0,0.0,0.0,0.0,0.0,17.0,morrojo02,3.2,91.1,94.2,4.0,-3.0,2016-17,0.0,0.0,22.0,22.0,1.0,15.55,1,28.0,72.0
199,TBL,24.0,24.0,4.0,3.0,0.0,9.0,253.0,268.0,51.4,1.9,199.0,189.0,48.7,-1.2,24.0,7.0,1.0,0.0,2.0,0.0,10.0,namesvl01,9.7,89.7,99.4,10.0,-3.0,2016-17,8.6,8.6,56.0,56.0,5.0,14.28,1,46.4,53.6
206,SJS,24.0,24.0,2.0,0.0,0.0,6.0,126.0,130.0,50.8,-3.2,96.0,90.0,48.4,-5.8,13.0,3.0,0.0,0.0,0.0,0.0,19.0,nietoma01,4.6,91.2,95.8,2.0,-3.0,2016-17,0.0,0.0,34.0,34.0,6.0,12.23,1,52.7,47.3
220,DAL,24.0,24.0,0.0,0.0,1.0,13.0,155.0,132.0,46.0,-1.1,111.0,101.0,47.6,-1.5,10.0,2.0,3.0,0.0,0.0,0.0,10.0,oleksja01,9.0,93.6,102.0,12.0,3.0,2016-17,23.1,23.1,18.0,18.0,0.0,16.19,1,59.8,40.2
229,OTT,24.0,24.0,3.0,0.0,0.0,17.0,332.0,288.0,46.5,-2.0,241.0,204.0,45.8,-4.2,23.0,9.0,3.0,1.0,0.0,0.0,55.0,pageaje01,7.3,94.9,102.0,4.0,2.0,2016-17,7.1,7.1,61.0,61.0,5.0,16.2,1,53.3,46.7
231,EDM,24.0,24.0,6.0,2.0,0.0,21.0,537.0,455.0,45.9,-4.7,413.0,322.0,43.8,-6.3,63.0,9.0,5.0,0.0,0.0,0.0,152.0,pakarii01,5.7,92.1,97.8,8.0,-10.0,2015-16,6.6,6.6,140.0,140.0,10.0,10.45,1,50.9,49.1
235,TBL,24.0,24.0,17.0,6.0,1.0,39.0,769.0,805.0,51.1,-0.6,600.0,604.0,50.2,-1.2,62.0,31.0,13.0,4.0,1.0,2.0,108.0,palaton01,10.1,91.6,101.0,20.0,10.0,2015-16,13.7,13.7,214.0,214.0,32.0,17.55,1,44.8,55.2
249,NYI,24.0,24.0,4.0,0.0,0.0,1.0,183.0,144.0,44.0,-1.8,133.0,108.0,44.8,-1.6,15.0,3.0,2.0,0.0,1.0,0.0,18.0,princsh01,8.6,88.2,96.8,4.0,-4.0,2016-17,11.5,11.5,45.0,45.0,5.0,12.18,1,52.2,47.8
252,TOT,24.0,24.0,0.0,0.0,0.0,6.0,117.0,133.0,53.2,6.0,74.0,91.0,55.2,7.3,16.0,0.0,1.0,0.0,0.0,0.0,12.0,puempma01,1.4,90.4,91.8,7.0,-4.0,2016-17,6.3,6.3,31.0,31.0,2.0,9.09,1,39.2,60.8
271,FLA,24.0,24.0,1.0,0.0,0.0,2.0,142.0,121.0,46.0,-8.2,101.0,89.0,46.8,-5.4,15.0,1.0,2.0,0.0,0.0,0.0,15.0,rauky01,8.3,92.4,100.0,4.0,-1.0,2016-17,14.3,14.3,20.0,20.0,4.0,10.43,1,51.1,48.9
276,ARI,24.0,24.0,3.0,0.0,1.0,12.0,299.0,239.0,44.4,-1.6,237.0,170.0,41.8,-3.3,19.0,6.0,5.0,0.0,0.0,0.0,4.0,riedeto01,7.3,95.8,103.0,0.0,3.0,2016-17,13.5,13.5,68.0,68.0,6.0,16.4,1,65.5,34.5
285,CBJ,24.0,24.0,11.0,0.0,0.0,7.0,251.0,300.0,54.4,6.4,188.0,223.0,54.3,6.7,21.0,6.0,6.0,1.0,0.0,0.0,6.0,saadbr01,12.2,92.2,104.0,4.0,8.0,2016-17,12.0,12.0,104.0,104.0,10.0,17.12,1,45.4,54.6
300,CHI,24.0,24.0,16.0,4.0,0.0,21.0,939.0,992.0,51.4,0.1,699.0,722.0,50.8,0.2,78.0,23.0,10.0,2.0,4.0,0.0,148.0,shawan01,7.4,94.5,101.0,69.0,11.0,2015-16,9.2,9.2,275.0,275.0,21.0,14.39,1,53.2,46.8
302,FLA,24.0,24.0,2.0,0.0,0.0,20.0,494.0,403.0,44.9,-5.1,392.0,316.0,44.6,-6.1,53.0,5.0,4.0,1.0,1.0,0.0,88.0,shawlo01,5.2,92.7,97.9,13.0,-7.0,2015-16,6.9,6.9,112.0,112.0,21.0,12.14,1,52.0,48.0
306,LAK,24.0,24.0,3.0,0.0,0.0,11.0,197.0,198.0,50.1,-4.6,146.0,148.0,50.3,-4.3,22.0,6.0,0.0,0.0,0.0,0.0,20.0,shoreni01,7.7,88.0,95.7,10.0,-3.0,2016-17,0.0,0.0,44.0,44.0,4.0,11.43,1,45.7,54.3
309,DET,24.0,24.0,2.0,2.0,0.0,4.0,134.0,118.0,46.8,-0.2,108.0,92.0,46.0,-2.6,12.0,2.0,0.0,0.0,1.0,0.0,6.0,sproury01,5.4,91.3,96.7,2.0,-3.0,2016-17,4.2,4.2,39.0,39.0,2.0,16.19,1,46.5,53.5
316,CAR,24.0,24.0,0.0,0.0,0.0,0.0,77.0,43.0,35.8,-10.0,62.0,30.0,32.6,-13.0,8.0,1.0,0.0,0.0,0.0,0.0,21.0,suttebr05,0.0,91.1,91.1,0.0,-4.0,2015-16,0.0,0.0,9.0,9.0,1.0,8.58,1,54.5,45.5
322,CHI,24.0,24.0,20.0,4.0,1.0,16.0,529.0,713.0,57.4,2.8,380.0,551.0,59.2,3.2,47.0,16.0,19.0,5.0,2.0,2.0,24.0,toewsjo01,11.6,92.8,104.0,27.0,28.0,2012-13,16.1,16.1,224.0,224.0,56.0,19.21,1,44.8,55.2
334,PIT,24.0,24.0,3.0,0.0,0.0,10.0,215.0,261.0,54.8,3.9,152.0,200.0,56.8,4.5,20.0,3.0,3.0,0.0,0.0,0.0,45.0,wilsosc01,4.8,90.4,95.2,2.0,-4.0,2016-17,8.1,8.1,60.0,60.0,3.0,12.31,1,56.8,43.2
52,TOT,24.0,24.0,1.0,0.0,0.0,2.0,92.0,85.0,48.0,-3.3,69.0,60.0,46.5,-2.7,9.0,3.0,0.0,0.0,0.0,0.0,12.0,griffse01,4.9,98.1,103.0,0.0,1.0,2016-17,0.0,0.0,19.0,19.0,0.0,10.22,1,47.3,52.7
102,ARI,24.0,24.0,4.0,0.0,1.0,18.0,282.0,267.0,48.6,4.2,216.0,202.0,48.3,5.5,21.0,6.0,4.0,0.0,1.0,0.0,18.0,martijo01,8.9,94.1,103.0,10.0,4.0,2016-17,15.2,15.2,57.0,57.0,10.0,15.57,1,56.8,43.2
117,BOS,24.0,24.0,2.0,0.0,0.0,9.0,213.0,257.0,54.7,1.1,148.0,200.0,57.5,4.5,17.0,7.0,1.0,0.0,0.0,0.0,18.0,milleco02,3.8,89.2,93.0,6.0,-6.0,2016-17,4.0,4.0,61.0,61.0,4.0,16.21,1,43.7,56.3
133,LAK,24.0,24.0,3.0,1.0,0.0,3.0,216.0,294.0,57.6,4.7,167.0,212.0,55.9,2.0,21.0,6.0,6.0,0.0,1.0,0.0,36.0,pearsta01,10.3,93.6,104.0,0.0,7.0,2016-17,18.4,18.4,86.0,86.0,7.0,15.48,1,47.2,52.8
