,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
442,MTL,26.0,26.0,13.0,6.0,0.0,38.0,972.0,952.0,49.5,3.4,715.0,698.0,49.4,3.3,80.0,41.0,11.0,2.0,6.0,3.0,53.0,plekato01,7.3,91.4,98.7,54.0,-9.0,2008-09,9.9,9.9,337.0,337.0,42.0,17.15,1,52.7,47.3
458,BUF,26.0,26.0,28.0,18.0,0.0,50.0,1068.0,1039.0,49.3,-1.0,814.0,803.0,49.7,-0.3,82.0,39.0,13.0,2.0,6.0,1.0,44.0,pominja01,8.4,91.4,99.9,18.0,-4.0,2008-09,8.4,8.4,406.0,406.0,43.0,19.46,1,51.4,48.6
479,BUF,26.0,26.0,28.0,15.0,0.0,47.0,1042.0,1109.0,51.6,0.7,818.0,855.0,51.1,0.4,80.0,68.0,15.0,6.0,10.0,1.0,27.0,royde01,8.9,92.2,101.0,48.0,9.0,2009-10,12.1,12.1,393.0,393.0,51.0,19.23,1,47.9,52.1
496,CAR,26.0,26.0,14.0,7.0,0.0,12.0,620.0,682.0,52.4,1.5,482.0,498.0,50.8,1.6,54.0,19.0,9.0,1.0,5.0,0.0,152.0,ruututu01,8.4,90.1,98.5,50.0,-4.0,2009-10,11.5,11.5,222.0,222.0,23.0,16.23,1,52.6,47.4
508,OTT,26.0,26.0,2.0,1.0,0.0,43.0,503.0,394.0,43.9,-8.2,381.0,305.0,44.5,-9.1,50.0,21.0,2.0,0.0,1.0,0.0,108.0,schubch01,8.5,90.5,99.0,26.0,-8.0,2008-09,5.3,5.3,119.0,119.0,9.0,13.36,1,46.7,53.3
518,CAR,26.0,26.0,8.0,7.0,0.0,81.0,648.0,692.0,51.6,-2.5,475.0,520.0,52.3,-0.9,47.0,12.0,0.0,0.0,0.0,0.0,110.0,seidede01,8.2,93.0,101.0,18.0,6.0,2007-08,0.0,0.0,178.0,178.0,7.0,18.5,1,46.0,54.0
553,TOT,26.0,26.0,8.0,0.0,0.0,35.0,512.0,500.0,49.4,-2.1,374.0,381.0,50.5,0.3,65.0,13.0,3.0,0.0,0.0,0.0,75.0,sjostfr01,6.8,92.8,99.6,12.0,-2.0,2009-10,4.7,4.7,110.0,110.0,15.0,10.47,1,49.5,50.5
563,OTT,26.0,26.0,21.0,13.0,0.0,11.0,837.0,821.0,49.5,-2.2,617.0,600.0,49.3,-4.1,60.0,57.0,12.0,5.0,11.0,0.0,23.0,spezzja01,9.3,90.7,99.9,20.0,0.0,2009-10,13.9,13.9,308.0,308.0,39.0,19.04,1,46.2,53.8
577,WSH,26.0,26.0,10.0,0.0,1.0,52.0,636.0,675.0,51.5,-4.5,470.0,504.0,51.7,-3.9,76.0,38.0,6.0,1.0,0.0,2.0,91.0,steckda01,6.0,92.9,98.9,34.0,2.0,2008-09,7.8,7.8,181.0,181.0,35.0,13.49,1,51.6,48.4
588,ATL,26.0,26.0,2.0,0.0,1.0,16.0,293.0,250.0,46.0,-3.2,229.0,189.0,45.2,-5.0,33.0,4.0,2.0,0.0,0.0,3.0,59.0,stuarco01,6.8,92.8,99.6,18.0,3.0,2008-09,9.3,9.3,92.0,92.0,20.0,12.29,1,61.9,38.1
595,COL,26.0,26.0,13.0,7.0,0.0,21.0,667.0,635.0,48.8,0.4,479.0,479.0,50.0,0.5,69.0,20.0,8.0,1.0,6.0,0.0,37.0,svatoma01,8.2,90.4,98.7,34.0,-6.0,2008-09,10.0,10.0,235.0,235.0,14.0,13.06,1,42.4,57.6
604,ATL,26.0,26.0,9.0,0.0,0.0,37.0,508.0,447.0,46.8,-4.5,390.0,325.0,45.5,-4.8,76.0,8.0,1.0,0.0,0.0,3.0,103.0,thorbch01,8.0,93.9,101.0,89.0,6.0,2009-10,6.3,6.3,98.0,98.0,32.0,9.59,1,56.5,43.5
617,NSH,26.0,26.0,10.0,0.0,0.0,7.0,479.0,558.0,53.8,1.3,366.0,436.0,54.4,1.3,51.0,34.0,6.0,1.0,0.0,0.0,72.0,tootojo01,6.8,92.6,99.4,40.0,2.0,2009-10,5.9,5.9,181.0,181.0,13.0,10.5,1,49.8,50.2
630,CBJ,26.0,26.0,11.0,15.0,0.0,124.0,1148.0,1072.0,48.3,-0.5,895.0,818.0,47.8,-0.8,80.0,22.0,3.0,2.0,3.0,0.0,84.0,tyutife01,8.4,91.1,99.6,49.0,-7.0,2009-10,4.0,4.0,303.0,303.0,18.0,23.31,1,52.1,47.9
641,CBJ,26.0,26.0,17.0,2.0,1.0,52.0,951.0,984.0,50.9,-2.3,711.0,749.0,51.3,-1.9,82.0,21.0,17.0,2.0,9.0,0.0,92.0,umberrj01,8.2,90.2,98.4,53.0,-10.0,2008-09,11.1,11.1,352.0,352.0,43.0,18.46,1,49.2,50.8
653,MIN,26.0,26.0,6.0,0.0,1.0,25.0,806.0,743.0,48.0,-2.8,626.0,557.0,47.1,-3.4,77.0,24.0,11.0,0.0,0.0,0.0,113.0,veillst01,6.2,91.9,98.1,61.0,-13.0,2007-08,8.1,8.1,232.0,232.0,19.0,14.32,1,67.1,32.9
661,MIN,26.0,26.0,6.0,1.0,0.0,5.0,410.0,297.0,42.0,-8.1,325.0,220.0,40.4,-8.8,55.0,10.0,7.0,1.0,0.0,0.0,96.0,vorosaa01,10.8,90.6,101.0,141.0,-7.0,2007-08,13.5,13.5,88.0,88.0,8.0,9.11,1,58.6,41.4
677,FLA,26.0,26.0,21.0,10.0,1.0,59.0,1222.0,1141.0,48.3,2.9,923.0,846.0,47.8,1.5,80.0,27.0,16.0,2.0,12.0,0.0,43.0,weissst01,9.4,91.3,100.0,40.0,-7.0,2009-10,15.6,15.6,319.0,319.0,63.0,19.0,1,52.5,47.5
688,TOT,26.0,26.0,1.0,0.0,0.0,34.0,387.0,314.0,44.8,-6.3,293.0,241.0,45.1,-4.0,40.0,10.0,1.0,0.0,0.0,0.0,51.0,welchno01,5.8,91.3,97.1,25.0,-9.0,2008-09,4.5,4.5,44.0,44.0,5.0,10.56,1,50.5,49.5
697,VAN,26.0,26.0,9.0,2.0,0.0,18.0,752.0,769.0,50.6,-0.3,572.0,590.0,50.8,0.3,75.0,30.0,11.0,2.0,3.0,0.0,30.0,wellwky01,7.1,95.1,102.0,12.0,6.0,2009-10,14.3,14.3,149.0,149.0,30.0,13.52,1,53.6,46.4
705,DAL,26.0,26.0,2.0,1.0,0.0,42.0,485.0,452.0,48.2,-2.5,380.0,344.0,47.5,-3.1,36.0,18.0,0.0,0.0,0.0,0.0,28.0,woywije01,5.6,92.6,98.1,11.0,-6.0,2009-10,0.0,0.0,89.0,89.0,8.0,14.06,1,45.9,54.1
6,TOT,26.0,26.0,16.0,7.0,1.0,154.0,1036.0,1100.0,51.5,-0.4,707.0,802.0,53.1,1.8,82.0,42.0,4.0,2.0,6.0,1.0,19.0,babchan01,8.9,92.1,101.0,32.0,14.0,2010-11,8.3,8.3,308.0,308.0,19.0,16.21,1,38.2,61.8
14,FLA,26.0,26.0,23.0,4.0,1.0,136.0,1369.0,1305.0,48.8,0.9,1057.0,980.0,48.1,1.5,82.0,71.0,5.0,1.0,1.0,0.0,172.0,ballake01,9.7,93.0,102.0,72.0,14.0,2008-09,5.7,5.7,235.0,235.0,25.0,22.23,1,52.3,47.7
27,DAL,26.0,26.0,32.0,13.0,3.0,55.0,1194.0,1352.0,53.1,1.2,880.0,976.0,52.6,0.4,82.0,80.0,22.0,5.0,17.0,2.0,156.0,bennja01,10.4,89.5,99.9,64.0,7.0,2015-16,16.6,16.6,431.0,431.0,65.0,20.01,1,46.3,53.7
34,TBL,26.0,26.0,13.0,2.0,0.0,37.0,772.0,975.0,55.8,4.9,563.0,736.0,56.7,4.0,80.0,24.0,12.0,1.0,2.0,0.0,109.0,bergese01,6.7,91.0,97.7,56.0,0.0,2010-11,7.7,7.7,306.0,306.0,45.0,13.59,1,54.6,45.4
47,MIN,26.0,26.0,16.0,10.0,0.0,10.0,714.0,715.0,50.0,6.4,547.0,540.0,49.7,6.4,59.0,20.0,12.0,2.0,0.0,0.0,15.0,bouchpi02,10.2,89.9,100.0,14.0,-3.0,2010-11,12.2,12.2,172.0,172.0,26.0,15.43,1,49.9,50.1
57,CGY,26.0,26.0,13.0,11.0,2.0,125.0,1377.0,1314.0,48.8,-6.5,1031.0,980.0,48.7,-5.1,82.0,55.0,2.0,0.0,1.0,0.0,72.0,bouwmja01,7.8,91.8,99.7,48.0,-4.0,2009-10,2.3,2.3,292.0,292.0,24.0,25.55,1,51.9,48.1
69,BOS,26.0,26.0,6.0,3.0,1.0,56.0,598.0,746.0,55.5,1.3,448.0,560.0,55.6,1.5,51.0,19.0,5.0,0.0,0.0,0.0,91.0,boychjo01,7.4,92.8,100.0,43.0,10.0,2009-10,5.2,5.2,202.0,202.0,3.0,17.39,1,48.3,51.7
81,TOR,26.0,26.0,7.0,4.0,1.0,58.0,764.0,551.0,41.9,-8.4,553.0,391.0,41.4,-8.7,79.0,20.0,7.0,1.0,0.0,1.0,104.0,brentti01,7.5,93.2,100.0,33.0,-4.0,2010-11,13.3,13.3,111.0,111.0,23.0,11.39,1,58.9,41.1
86,CHI,26.0,26.0,3.0,0.0,0.0,37.0,337.0,391.0,53.7,-3.0,261.0,309.0,54.2,-2.7,66.0,1.0,6.0,2.0,0.0,0.0,46.0,burisad01,7.1,92.9,100.0,93.0,3.0,2008-09,7.2,7.2,105.0,105.0,11.0,9.12,1,44.8,55.2
93,NYI,26.0,26.0,2.0,0.0,0.0,22.0,250.0,195.0,43.8,-9.7,186.0,132.0,41.5,-9.0,18.0,2.0,0.0,0.0,0.0,0.0,39.0,callajo02,10.5,95.1,105.0,4.0,5.0,2008-09,0.0,0.0,28.0,28.0,11.0,14.0,1,48.5,51.5
101,FLA,26.0,26.0,15.0,0.0,0.0,72.0,802.0,585.0,42.2,-5.5,563.0,456.0,44.7,-2.9,60.0,5.0,2.0,1.0,0.0,0.0,158.0,campbgr01,6.8,93.0,99.8,53.0,-5.0,2009-10,2.4,2.4,140.0,140.0,11.0,15.24,1,59.9,40.1
116,TOT,26.0,26.0,15.0,3.0,0.0,16.0,695.0,658.0,48.6,-0.4,548.0,490.0,47.2,-2.7,58.0,10.0,7.0,1.0,1.0,0.0,52.0,chriser01,9.4,94.6,103.0,26.0,11.0,2009-10,9.3,9.3,172.0,172.0,22.0,14.51,1,44.4,55.6
124,CAR,26.0,26.0,1.0,0.0,0.0,2.0,125.0,105.0,45.7,-6.6,97.0,89.0,47.8,-4.8,28.0,2.0,0.0,0.0,0.0,0.0,20.0,conboti01,7.5,91.7,99.1,37.0,-1.0,2008-09,0.0,0.0,19.0,19.0,2.0,5.21,1,66.2,33.8
133,TBL,26.0,26.0,1.0,0.0,0.0,4.0,62.0,47.0,43.1,-10.0,47.0,38.0,44.7,-12.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,craigry01,11.5,87.5,99.0,0.0,-1.0,2007-08,12.5,12.5,10.0,10.0,1.0,13.04,1,73.5,26.5
144,DAL,26.0,26.0,12.0,3.0,1.0,131.0,1454.0,1263.0,46.5,-5.0,1094.0,965.0,46.9,-4.5,77.0,37.0,4.0,2.0,2.0,0.0,36.0,daleytr01,8.0,92.5,100.0,25.0,3.0,2009-10,5.6,5.6,209.0,209.0,23.0,22.11,1,48.7,51.3
158,CAR,26.0,26.0,4.0,0.0,1.0,29.0,577.0,525.0,47.6,-1.1,429.0,374.0,46.6,-1.5,58.0,15.0,7.0,2.0,0.0,0.0,108.0,dwyerpa01,5.6,93.2,98.8,6.0,-3.0,2009-10,8.8,8.8,142.0,142.0,30.0,12.3,1,49.0,51.0
170,CHI,26.0,26.0,9.0,0.0,0.0,6.0,381.0,468.0,55.1,-3.7,285.0,365.0,56.2,-4.4,60.0,11.0,7.0,2.0,0.0,0.0,51.0,eagerbe01,8.5,92.8,101.0,120.0,9.0,2009-10,10.3,10.3,113.0,113.0,12.0,8.2,1,30.0,70.0
186,ANA,26.0,26.0,10.0,2.0,0.0,99.0,1068.0,781.0,42.2,-7.1,848.0,611.0,41.9,-6.6,63.0,15.0,4.0,1.0,0.0,0.0,102.0,emingst01,10.0,93.1,103.0,30.0,1.0,2009-10,8.9,8.9,113.0,113.0,10.0,19.29,1,49.8,50.2
193,DET,26.0,26.0,12.0,0.0,0.0,37.0,1056.0,1277.0,54.7,1.1,860.0,1003.0,53.8,0.4,74.0,56.0,2.0,0.0,1.0,0.0,107.0,ericsjo01,8.3,91.5,99.8,87.0,8.0,2010-11,3.4,3.4,176.0,176.0,16.0,18.5,1,50.7,49.3
205,DET,26.0,26.0,19.0,4.0,0.0,25.0,901.0,920.0,50.5,-4.5,699.0,695.0,49.9,-4.7,71.0,42.0,12.0,5.0,4.0,0.0,30.0,filppva01,9.2,91.8,100.0,22.0,-1.0,2010-11,13.9,13.9,228.0,228.0,50.0,16.43,1,49.3,50.7
217,TOT,26.0,26.0,16.0,3.0,0.0,14.0,616.0,556.0,47.4,-4.6,446.0,410.0,47.9,-3.7,45.0,21.0,9.0,2.0,3.0,0.0,15.0,fleisto01,9.8,91.0,100.0,18.0,2.0,2010-11,12.2,12.2,167.0,167.0,25.0,16.22,1,44.6,55.4
234,EDM,26.0,26.0,25.0,14.0,1.0,136.0,1309.0,1234.0,48.5,1.1,997.0,936.0,48.4,1.0,82.0,70.0,3.0,1.0,2.0,0.0,47.0,gilbeto01,9.9,91.4,101.0,26.0,6.0,2008-09,4.7,4.7,212.0,212.0,40.0,21.58,1,51.6,48.4
257,WSH,26.0,26.0,6.0,0.0,0.0,19.0,217.0,237.0,52.2,-0.9,154.0,163.0,51.4,0.1,36.0,3.0,4.0,0.0,0.0,0.0,18.0,gordobo01,10.4,91.5,101.0,12.0,4.0,2009-10,10.0,10.0,62.0,62.0,11.0,10.17,1,53.8,46.2
271,TOT,26.0,26.0,6.0,7.0,1.0,55.0,889.0,741.0,45.5,-4.4,686.0,558.0,44.9,-5.5,51.0,61.0,6.0,0.0,1.0,0.0,43.0,grebede01,6.8,91.4,98.1,32.0,-16.0,2009-10,14.9,14.9,111.0,111.0,15.0,21.24,1,52.5,47.5
279,LAK,26.0,26.0,7.0,0.0,0.0,126.0,875.0,922.0,51.3,-0.3,636.0,703.0,52.5,0.4,75.0,30.0,2.0,1.0,0.0,0.0,236.0,greenma01,7.4,93.0,100.0,83.0,4.0,2009-10,3.5,3.5,150.0,150.0,4.0,17.29,1,51.2,48.8
303,TOT,26.0,26.0,8.0,1.0,0.0,44.0,839.0,856.0,50.5,-2.9,618.0,647.0,51.1,-1.9,67.0,14.0,8.0,1.0,0.0,0.0,128.0,higgich01,5.6,91.7,97.3,32.0,-9.0,2009-10,4.8,4.8,277.0,277.0,43.0,17.33,1,50.3,49.7
336,STL,26.0,26.0,3.0,0.0,0.0,7.0,237.0,186.0,44.0,-8.0,167.0,140.0,45.6,-6.3,54.0,2.0,1.0,0.0,0.0,0.0,95.0,janssca01,5.8,90.0,95.8,131.0,-6.0,2010-11,6.3,6.3,28.0,28.0,3.0,4.53,1,25.6,74.4
347,CHI,26.0,26.0,38.0,13.0,4.0,143.0,1324.0,1780.0,57.3,-2.0,969.0,1358.0,58.4,-2.5,82.0,59.0,10.0,1.0,3.0,1.0,46.0,keithdu01,9.3,89.1,98.4,51.0,21.0,2009-10,6.6,6.6,429.0,429.0,45.0,26.36,1,48.3,51.7
359,WSH,26.0,26.0,2.0,0.0,0.0,0.0,81.0,64.0,44.1,-7.3,53.0,48.0,47.5,-4.4,16.0,2.0,0.0,0.0,0.0,0.0,20.0,kingdj01,9.1,85.4,94.5,30.0,-3.0,2010-11,0.0,0.0,7.0,7.0,4.0,5.41,1,41.5,58.5
363,WSH,26.0,26.0,0.0,0.0,0.0,3.0,30.0,45.0,60.0,2.4,22.0,33.0,60.0,4.4,3.0,1.0,0.0,0.0,0.0,0.0,11.0,kronwst01,4.8,88.2,93.0,0.0,-1.0,2008-09,0.0,0.0,7.0,7.0,0.0,13.13,1,30.4,69.6
377,TOT,26.0,26.0,25.0,7.0,0.0,38.0,837.0,885.0,51.4,-1.3,669.0,679.0,50.4,-1.4,69.0,30.0,12.0,2.0,1.0,1.0,43.0,lombama01,10.2,91.3,101.0,44.0,13.0,2008-09,7.9,7.9,269.0,269.0,31.0,17.41,1,48.7,51.3
391,ANA,26.0,26.0,2.0,1.0,1.0,10.0,281.0,267.0,48.7,1.5,217.0,198.0,47.7,-0.3,23.0,10.0,10.0,0.0,0.0,0.0,31.0,lupuljo01,11.9,92.1,104.0,18.0,3.0,2009-10,15.2,15.2,107.0,107.0,8.0,15.58,1,52.3,47.7
411,CBJ,26.0,26.0,26.0,8.0,0.0,19.0,1048.0,1126.0,51.8,1.1,814.0,851.0,51.1,-0.5,75.0,24.0,26.0,7.0,6.0,0.0,91.0,nashri01,9.8,91.1,100.0,34.0,2.0,2010-11,10.5,10.5,547.0,547.0,47.0,18.56,1,42.0,58.0
440,CGY,26.0,26.0,8.0,0.0,0.0,51.0,790.0,732.0,48.1,-6.2,598.0,539.0,47.4,-5.7,82.0,20.0,11.0,2.0,0.0,0.0,116.0,nystrer01,7.5,92.9,100.0,54.0,0.0,2009-10,12.1,12.1,180.0,180.0,35.0,13.11,1,51.8,48.2
447,ATL,26.0,26.0,6.0,2.0,0.0,54.0,656.0,657.0,50.0,1.1,499.0,520.0,51.0,1.9,53.0,24.0,4.0,0.0,0.0,0.0,91.0,oystrna01,8.5,91.0,99.5,50.0,-2.0,2008-09,9.3,9.3,102.0,102.0,20.0,15.45,1,53.8,46.2
458,BOS,26.0,26.0,7.0,0.0,0.0,17.0,415.0,378.0,47.7,-5.9,303.0,288.0,48.7,-4.2,43.0,4.0,5.0,0.0,0.0,1.0,24.0,paillda01,7.8,93.6,101.0,28.0,3.0,2010-11,12.5,12.5,73.0,73.0,10.0,11.18,1,56.9,43.1
470,CAR,26.0,26.0,22.0,18.0,0.0,122.0,1485.0,1442.0,49.3,0.7,1119.0,1052.0,48.5,0.8,71.0,62.0,5.0,1.0,1.0,0.0,66.0,pitkajo01,9.2,90.5,99.8,72.0,-11.0,2009-10,3.7,3.7,359.0,359.0,57.0,27.23,1,49.6,50.4
477,TOT,26.0,26.0,9.0,4.0,0.0,24.0,491.0,515.0,51.2,-2.1,361.0,392.0,52.1,-1.5,47.0,11.0,5.0,1.0,1.0,0.0,76.0,pruchpe01,7.2,91.7,98.9,22.0,-1.0,2008-09,9.0,9.0,132.0,132.0,13.0,14.41,1,50.0,50.0
491,VAN,26.0,26.0,4.0,0.0,0.0,49.0,602.0,612.0,50.4,1.5,468.0,453.0,49.2,-0.2,49.0,16.0,0.0,0.0,0.0,0.0,58.0,romeaa01,6.9,91.0,97.9,24.0,-2.0,2009-10,0.0,0.0,118.0,118.0,6.0,15.11,1,56.0,44.0
497,TOT,26.0,26.0,6.0,0.0,0.0,6.0,344.0,324.0,48.5,-1.4,260.0,244.0,48.4,-1.7,44.0,10.0,6.0,2.0,0.0,0.0,92.0,segalbr01,9.7,93.4,103.0,38.0,3.0,2009-10,10.9,10.9,97.0,97.0,6.0,8.45,1,57.1,42.9
508,WSH,26.0,26.0,14.0,12.0,0.0,6.0,779.0,948.0,54.9,3.8,566.0,673.0,54.3,3.2,65.0,42.0,21.0,4.0,6.0,1.0,27.0,seminal01,10.7,93.8,104.0,71.0,22.0,2010-11,14.3,14.3,432.0,432.0,61.0,18.04,1,44.3,55.7
518,ATL,26.0,26.0,10.0,0.0,0.0,42.0,491.0,429.0,46.6,-2.5,371.0,344.0,48.1,-1.5,60.0,10.0,6.0,0.0,0.0,2.0,85.0,slateji01,7.8,92.4,100.0,52.0,0.0,2008-09,8.5,8.5,152.0,152.0,26.0,11.15,1,53.4,46.6
531,TOT,26.0,26.0,28.0,8.0,2.0,41.0,1111.0,1271.0,53.4,-1.2,834.0,958.0,53.5,-0.7,82.0,44.0,12.0,4.0,7.0,0.0,75.0,stajama01,8.8,88.9,97.6,32.0,-6.0,2009-10,14.4,14.4,216.0,216.0,40.0,18.55,1,45.1,54.9
546,STL,26.0,26.0,3.0,0.0,1.0,18.0,355.0,209.0,37.1,-13.0,271.0,172.0,38.8,-13.0,34.0,5.0,3.0,0.0,0.0,0.0,25.0,stastya01,8.4,87.6,96.0,20.0,-14.0,2008-09,10.0,10.0,54.0,54.0,9.0,12.45,1,60.8,39.2
555,STL,26.0,26.0,22.0,9.0,0.0,28.0,861.0,1156.0,57.3,7.0,638.0,858.0,57.4,7.2,72.0,25.0,17.0,5.0,1.0,2.0,39.0,steenal01,7.4,89.2,96.7,26.0,-3.0,2010-11,9.2,9.2,457.0,457.0,29.0,19.33,1,43.4,56.6
567,LAK,26.0,26.0,11.0,12.0,0.0,41.0,776.0,820.0,51.4,-1.5,594.0,630.0,51.5,-1.3,74.0,28.0,8.0,1.0,10.0,0.0,160.0,stollja01,6.8,91.5,98.3,68.0,-7.0,2008-09,11.6,11.6,281.0,281.0,26.0,17.05,1,50.1,49.9
582,PIT,26.0,26.0,12.0,0.0,1.0,40.0,856.0,919.0,51.8,-1.6,640.0,684.0,51.7,-2.0,82.0,17.0,6.0,2.0,0.0,2.0,154.0,talboma01,5.3,93.4,98.6,66.0,-3.0,2010-11,6.8,6.8,185.0,185.0,26.0,15.04,1,47.2,52.8
603,CHI,26.0,26.0,26.0,11.0,1.0,16.0,1017.0,1335.0,56.8,4.0,778.0,955.0,55.1,3.1,81.0,34.0,20.0,7.0,6.0,2.0,56.0,toewsjo01,9.3,94.2,103.0,36.0,30.0,2014-15,14.6,14.6,304.0,304.0,45.0,19.34,1,42.6,57.4
621,PHX,26.0,26.0,13.0,1.0,0.0,13.0,553.0,591.0,51.7,-1.6,448.0,444.0,49.8,-3.3,49.0,16.0,16.0,4.0,2.0,0.0,80.0,upshasc01,10.0,91.5,101.0,50.0,5.0,2009-10,15.1,15.1,203.0,203.0,7.0,15.03,1,44.0,56.0
644,TOT,26.0,26.0,17.0,5.0,0.0,144.0,1302.0,1350.0,50.9,-1.6,961.0,982.0,50.5,-2.0,78.0,26.0,3.0,0.0,1.0,0.0,59.0,whiteia01,7.9,92.4,100.0,26.0,3.0,2010-11,2.9,2.9,330.0,330.0,30.0,19.0,1,50.2,49.8
656,TOT,26.0,26.0,18.0,14.0,0.0,115.0,1501.0,1291.0,46.2,1.5,1163.0,999.0,46.2,0.6,81.0,67.0,4.0,1.0,3.0,0.0,89.0,whitnry01,10.7,91.1,101.0,70.0,1.0,2009-10,4.6,4.6,298.0,298.0,19.0,24.45,1,51.3,48.7
669,BOS,26.0,26.0,11.0,11.0,2.0,110.0,1214.0,1319.0,52.1,-3.4,937.0,1009.0,51.8,-3.7,76.0,50.0,4.0,2.0,2.0,0.0,98.0,widemde01,6.2,91.7,98.0,34.0,-14.0,2009-10,4.1,4.1,337.0,337.0,11.0,23.33,1,47.6,52.4
686,TOT,26.0,26.0,19.0,22.0,0.0,119.0,1316.0,1296.0,49.6,1.4,969.0,960.0,49.8,1.3,75.0,66.0,3.0,2.0,7.0,0.0,105.0,wisnija01,6.7,91.7,98.4,38.0,-14.0,2010-11,6.3,6.3,346.0,346.0,34.0,22.56,1,48.2,51.8
698,LAK,26.0,26.0,1.0,0.0,0.0,10.0,145.0,94.0,39.3,-11.0,101.0,67.0,39.9,-11.0,27.0,3.0,0.0,0.0,0.0,0.0,47.0,zeilejo01,4.7,93.9,98.6,42.0,-2.0,2008-09,0.0,0.0,9.0,9.0,3.0,6.33,1,51.0,49.0
4,STL,26.0,26.0,20.0,10.0,1.0,40.0,1073.0,1270.0,54.2,3.3,805.0,969.0,54.6,3.6,82.0,23.0,26.0,2.0,5.0,0.0,213.0,backeda01,11.1,91.8,103.0,93.0,32.0,2010-11,14.7,14.7,361.0,361.0,47.0,19.42,1,49.2,50.8
15,TOT,26.0,26.0,0.0,0.0,0.0,4.0,137.0,106.0,43.6,-1.0,111.0,71.0,39.0,-0.9,9.0,8.0,0.0,0.0,0.0,0.0,9.0,bellesh01,10.4,92.2,102.0,2.0,-1.0,2010-11,0.0,0.0,15.0,15.0,2.0,17.09,1,63.3,36.7
39,NJD,26.0,26.0,5.0,0.0,0.0,13.0,290.0,240.0,45.3,-9.0,209.0,175.0,45.6,-8.5,32.0,3.0,1.0,0.0,0.0,0.0,61.0,bernist01,11.5,94.5,106.0,16.0,6.0,2011-12,4.3,4.3,37.0,37.0,10.0,11.58,1,52.6,47.4
47,PHX,26.0,26.0,0.0,0.0,0.0,1.0,138.0,166.0,54.6,8.7,116.0,125.0,51.9,7.2,31.0,4.0,1.0,1.0,0.0,0.0,70.0,bissopa01,1.0,93.7,94.7,41.0,-4.0,2011-12,6.7,6.7,23.0,23.0,2.0,6.04,1,44.2,55.8
57,TOT,26.0,26.0,3.0,0.0,0.0,13.0,407.0,377.0,48.1,-0.9,304.0,280.0,47.9,-0.2,59.0,5.0,1.0,0.0,0.0,0.0,86.0,bodietr01,3.6,93.3,96.9,61.0,-7.0,2010-11,2.3,2.3,83.0,83.0,12.0,6.5,1,56.0,44.0
65,PHX,26.0,26.0,0.0,0.0,0.0,0.0,14.0,14.0,50.0,3.2,12.0,11.0,47.8,3.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,boldual01,0.0,88.9,88.9,2.0,-1.0,2011-12,0.0,0.0,2.0,2.0,0.0,7.1,1,16.7,83.3
71,NYR,26.0,26.0,11.0,0.0,3.0,86.0,1058.0,975.0,48.0,-3.9,728.0,749.0,50.7,-2.6,82.0,20.0,16.0,2.0,4.0,1.0,240.0,boylebr01,6.4,92.8,99.3,74.0,2.0,2010-11,9.6,9.6,365.0,365.0,33.0,15.44,1,60.7,39.3
83,MIN,26.0,26.0,16.0,2.0,3.0,55.0,1016.0,906.0,47.1,2.2,765.0,692.0,47.5,3.5,80.0,30.0,13.0,1.0,2.0,1.0,52.0,brodzky01,8.5,91.4,100.0,56.0,-4.0,2010-11,12.7,12.7,230.0,230.0,48.0,15.47,1,58.6,41.4
96,LAK,26.0,26.0,21.0,8.0,0.0,29.0,1099.0,1193.0,52.1,-1.5,833.0,895.0,51.8,-0.9,82.0,67.0,21.0,2.0,7.0,0.0,300.0,browndu01,9.6,92.7,102.0,67.0,17.0,2010-11,12.3,12.3,420.0,420.0,35.0,19.22,1,47.3,52.7
110,SJS,26.0,26.0,15.0,11.0,0.0,117.0,1380.0,1618.0,54.0,2.4,994.0,1217.0,55.0,2.2,81.0,75.0,6.0,2.0,5.0,0.0,68.0,burnsbr01,6.7,92.7,99.4,34.0,8.0,2011-12,5.5,5.5,429.0,429.0,25.0,22.32,1,44.0,56.0
122,WPG,26.0,26.0,25.0,15.0,1.0,57.0,1197.0,1383.0,53.6,5.1,946.0,1048.0,52.6,2.3,66.0,55.0,8.0,3.0,4.0,0.0,112.0,byfugdu01,8.7,89.5,98.2,72.0,-8.0,2011-12,5.4,5.4,478.0,478.0,49.0,24.07,1,45.9,54.1
134,PHI,26.0,26.0,2.0,0.0,0.0,14.0,443.0,353.0,44.3,-6.3,319.0,255.0,44.4,-7.1,57.0,6.0,4.0,2.0,0.0,0.0,80.0,carcida01,3.6,90.6,94.2,127.0,-14.0,2010-11,7.1,7.1,86.0,86.0,7.0,7.46,1,59.0,41.0
