name,0,1,2
adamscr01,-0.80384281654,0.0515912612092,-0.281004489322
ashamar01,-0.745346354711,0.395919378192,-0.271157014642
belaner01,0.406076295518,0.156960636511,-0.168458491182
bradlma01,-1.04293546213,-0.0616277809784,-0.445305080731
brierda01,0.681637113425,0.280337572735,-0.497287298085
clarkbr01,0.246088126644,-0.376034856961,0.0931513175766
cullema01,0.375156827756,0.318312987435,-0.117930043676
greenjo01,-0.95014797616,0.338666497195,0.58317156504
kaberto01,0.203697983402,-0.0627280669031,0.181215269296
kubinpa01,0.409788848802,-0.209444207444,0.184551588961
lydmato01,0.643698535498,-0.678188709334,-0.106455648798
mitchwi01,0.404628964918,-0.601327127176,0.124233177206
morride01,0.0198367034738,-0.46862265842,0.156102687091
pahlssa01,-0.514449689673,0.0294926091273,-0.235985489208
phillch02,0.266615621775,-0.62065131751,-0.318642877999
pisanfe01,-0.683952966488,-0.273036668955,-0.119013682729
potito01,-0.0321408972947,-0.213190844492,0.332530942797
reasoma01,0.0747167561605,0.0413384174821,-0.209463849699
rozsimi01,0.297126381733,-0.461426316554,0.175527270454
saleiru01,0.289958531163,-0.60461045622,-0.188024789888
salosa01,0.49392919141,-0.314741043945,-0.238994938037
saricco01,-0.0329129758685,-0.14815486603,0.253140783154
simjo01,-1.03976340993,0.0429256739762,-0.00276465757033
sturmma01,-0.582349709698,0.380405996986,0.44466497623
whiteco01,-0.149033966119,-0.472828503413,0.0729627992789
zubruda01,0.186235139792,0.287230841952,-0.417402855325
breweer01,0.360845595509,-0.665043370108,-0.0294613590858
campbbr02,0.964143226503,-0.0196270957751,0.539963851952
chimeja01,-0.26883911405,0.0612119793971,-0.0162588754555
clearda01,0.244489206882,0.308488460587,0.000541025173559
cookema01,-0.120482371264,0.203492983724,-0.341147099084
corvojo01,0.91502265026,-0.413914224888,-0.0119583583417
ferenan01,0.318450279783,-0.506896260912,-0.0107183285134
hannasc01,0.00936245214292,-0.752404813709,-0.10312310759
hossama01,0.937776719727,0.544504143387,-0.518191289519
jokinol01,0.557559441724,0.135742160261,-0.514013590334
marlepa01,0.650120087101,0.559460209701,0.181084804225
morrobr01,0.189045830464,-0.0271509720831,-0.368640772899
mottami01,-0.583068889852,-0.368623946319,0.246433582502
tallihe01,0.165528288078,-0.203756201294,0.581681751579
thornjo01,0.855026992135,0.449838161771,0.231966718633
thornsh01,-0.498492423419,0.197508622558,-0.347067991905
allenbr01,0.0811124870162,-0.595642868734,-0.106751445796
barchkr01,-1.47954582656,0.29035797979,-0.142245133909
beaucfr01,0.750252379886,-0.866963248277,-0.03226146037
coleer01,0.817485080684,0.440454185716,-0.350959795676
datsypa01,1.08521576155,0.703639471672,-0.0925995426511
erskijo01,-0.381736815389,-0.443083364307,0.142212210878
fishemi01,0.393650871083,-0.035332555009,-0.306368808823
giontbr01,0.275243310621,0.248905296507,0.0636141896673
gomezsc01,-0.0966780564826,0.423038727546,0.509187486597
horcosh01,0.179436619021,0.0927958585111,-0.136497140383
huskike01,-0.793830604534,-0.594669268223,0.252393186348
lecavvi01,0.0656014603349,0.295451635008,-0.355726282068
legwada01,0.326290177931,0.33696591792,-0.117952163608
malhoma01,-0.868483870768,-0.252611268926,-0.710829087801
markoan01,-0.080929785948,0.135646644066,0.741212109369
neilch01,-0.264101053778,0.21169842767,0.158631472588
peterto01,-0.760821994257,0.817822168303,0.716757161935
regehro01,0.0506992186118,-0.552308507716,-0.115418209053
ribeimi01,0.498095476394,0.353332767602,0.0723682421082
richabr01,0.800091435064,0.346322627972,0.151674929396
ruppmi01,-1.21374273548,0.239631000452,-0.17633964414
ruutuja01,-0.59775965373,0.205562224653,-0.326316065148
rydermi01,0.0178245819675,0.504059960532,-0.079742866374
samuemi01,0.729223758348,0.678207842599,-0.050317399577
scudero01,0.269094193898,-0.556672727802,0.240133852704
skraska01,-0.18386447458,-0.517000377403,0.182335018842
spaceja01,0.798934014333,0.0724085820477,0.0152321117236
stuarbr02,0.214769051545,-0.874615275381,0.0587028856632
tangual01,0.266505583166,0.168146728458,-0.0395374371172
carknma01,-0.465101936825,-0.0420565326359,0.424312334154
eratma01,0.248657324574,0.416447574381,0.170606760682
hallad01,-1.16277783875,0.209285885027,-0.312104853247
havlama01,-0.263241348899,0.362034874302,-0.00168925115463
jackmba01,0.0611532736192,-0.185534431555,0.164031171516
kellych01,-0.266530909122,0.118410369174,-0.243628414353
kostoto01,-0.496376180754,0.139276329321,-0.00342613406547
leopojo01,-0.102924737665,0.0576997254245,0.46649127882
mackede01,-0.738731915395,0.152900882865,-0.0970619970356
malonry01,-0.271095309679,0.230192035243,-0.199000008868
martira01,0.35287801885,-0.957602696547,0.324168571331
mcgrabr01,-1.18770455994,0.521205074027,0.645564320131
murrado01,-0.695121916867,-0.558741311354,0.160444464848
parroge01,-1.32075888467,0.516733842448,0.349875394824
sedinda01,0.872991118195,0.569983405027,0.29752380628
sedinhe01,0.827607175887,0.464883084464,0.174840677477
vrbatra01,0.635673786193,0.644592073254,-0.376214318768
zettehe01,1.11224613179,0.385187895504,-0.239281814746
boyesbr01,-0.0255077254347,0.766465858064,0.251712786428
engelde01,-0.186120886711,-0.431273136676,-0.142646471657
gaborma01,0.181710594114,0.518024871652,0.475342353412
gaustpa01,-1.23954973869,-0.261208422714,-0.644951067705
hainsro01,0.388855690438,-0.503618705026,0.380775319131
hartnsc01,0.351649572757,0.497099742263,-0.262060128164
heatlda01,-0.350941387254,0.162071076035,-0.329917130797
hendrma01,-0.621416929868,0.0353144852043,-0.110029955961
