name,0,1,2,3,4
beechkr01,-0.482693447153,0.393346969609,0.140486297789,0.0365977775124,-0.0946819979807
connoti01,0.374581176979,0.271471635004,0.187643313982,0.170392939216,0.0794493506615
eratma01,0.46772476911,0.35654763365,-0.116104307043,-0.0120409171727,0.105049162263
exelbga01,0.0485857733928,-0.66453899418,-0.304430279801,0.0406437980902,-0.018322630905
havlama01,0.129320993873,0.475758500331,0.184789909398,0.198975187324,0.0507327229445
jackmba01,0.327023735718,-0.407894409446,-0.111485439831,-0.176710920397,0.029018484552
janceda01,-1.2957978229,-0.411048163271,-0.081232189586,0.676880080595,0.251131593286
mackede01,-0.831606613076,0.344196483435,0.167138333938,-0.0598626710644,0.172010120555
mccarst01,-0.276547622591,-0.505085479786,-0.114948771348,0.113716537108,0.0510074431827
mcgrabr01,-1.18150582985,0.234406845727,-0.307480431875,0.0892496773588,0.0555042860024
pyattta01,0.117351812079,0.176802409406,-0.372350377655,0.0931166740474,-0.0184494286237
semenal01,-0.358882864421,-0.0436579861361,0.360677612862,0.0275288181145,-0.0941197613685
vrbatra01,0.340411360555,0.196858294338,-0.244470149596,0.186826884011,0.167432644421
bennja01,1.05189968559,0.359648857809,-0.159073431849,0.288210668465,-0.27126583331
bootlda01,-0.975685062194,0.846494745321,0.555290162994,-0.40107528113,0.251960678235
boyesbr01,0.678031713647,0.507884648194,-0.145361724685,0.315508270954,-0.00991904749464
caldwry01,-0.989634146498,0.485359928226,0.589887126397,-0.806096265415,0.0267839143022
fosteku01,0.0445119455768,0.116008009082,0.0353982462085,0.0128567619913,-0.0299971817334
froloal01,0.606640565757,0.367501578027,-0.171890171597,0.308851812965,0.0110351776677
gaborma01,0.444285851322,0.432743602388,0.408431054791,0.655130429457,-0.165929928621
gaustpa01,-0.0696117443572,0.0308843852363,-0.140294238858,-0.0895674326539,-0.299180989057
getzlry01,0.781606473869,0.082805928657,0.0159020878824,-0.118717806842,-0.166391747315
hainsro01,0.464165715537,0.0533143073343,-0.0285398380167,-0.00335834498086,0.10026447127
haleda01,-0.308808536615,-0.0751090748314,-0.114682653951,-0.163503141734,0.0342160386092
hartnsc01,0.526745583743,0.0113299726511,-0.264529951436,0.146669847342,-0.216976780024
hilbean01,-0.128664943404,0.0589361868601,-0.315660120395,0.00822201897027,0.255668056187
hossama02,-0.240634665387,0.181306497488,-0.0467738475559,-0.181760733114,0.0129754301682
keithdu01,1.19692101074,-0.116160441577,0.130414044412,-0.171792533901,0.212901554099
kleslro01,-0.0578256242164,-0.380592845308,0.249596394614,-0.0149540066022,-0.0944470362543
kocida01,-1.41642992139,0.141140975384,-0.10957028981,0.0501090648319,-0.200450620304
kopecto01,-0.358377967641,0.139860913088,-0.427459848819,-0.127756781179,0.121317498342
lombama01,0.321622985201,0.140283444908,-0.0992452189555,0.00477728141059,0.102414264178
lundqjo01,-0.567706300074,-0.0458196056895,-0.13692257875,0.0492796650023,-0.0805086563263
martipa01,0.471361636499,0.0380068522056,0.00329088743899,-0.194790738151,0.13360178136
moentr01,-0.304585101226,-0.373824214311,-0.569643187085,0.131911861231,-0.0168533545589
ottst01,0.237772209837,0.164563077931,-0.116189208304,-0.0657209009021,-0.562215415186
ouellmi01,-0.634741691412,0.246184086158,0.633507468514,-0.469438968418,0.00785058787587
ovechal01,0.792930980601,0.130530677018,-0.135712011166,0.342323172742,-0.343697467255
perryco01,0.720924476671,0.350916417915,-0.0502770080648,0.0507102918413,-0.165895841481
reitzer01,-0.65409488505,-0.384671820234,-0.178102767067,0.155276442662,-0.151438291573
schulni01,0.155687350112,-0.84162912395,-0.262558802553,0.0267211339514,0.203039194194
stollja01,0.214569423861,0.239802074439,-0.220916410029,0.104295849065,-0.244734500626
suthebr01,-0.533111110583,-0.0641295115673,-0.343958723707,0.0491941466987,-0.0901443171469
taffeje01,-0.566713726148,-0.0442872306956,-0.253265925149,0.283314660503,0.0057750921321
toewsjo01,0.618160927619,0.380215859668,-0.116848866061,-0.151407132758,0.0637925788827
torrera01,-0.013072596256,-0.122775446333,0.175364412307,0.271132081029,-0.193901608524
vermean01,0.190973457308,0.0475393022569,-0.318332748381,0.15028579111,0.0958846475747
volchan01,0.255775664926,-0.59442223625,0.0459998240378,-0.319862382849,0.0247324272506
williju01,0.468539207908,0.394825271223,0.303844097407,0.113269561456,-0.13235645015
winchbr01,-0.822824966563,0.142449047735,-0.144310787366,0.0195041239708,0.0361548464344
alberan01,-0.00886287055812,-0.467198742232,0.337233150588,-0.145657037667,-0.0764267066591
armstco01,0.0699067750461,0.131031071201,-0.35116585513,-0.144033804505,0.0229245622008
artyuev01,-0.588464490227,0.0122153152964,-0.264872571211,-0.0366256372479,-0.210187922867
biekske01,0.309019546402,-0.281339196561,0.26905494071,0.434743556546,-0.287953036611
bochebr01,-0.640492656284,0.291444350149,0.319307247878,0.210180275133,0.278625757626
cammami01,0.659206028545,0.644791792573,-0.170036942353,0.319957807611,-0.101227670718
cavanto01,-0.842312882167,0.192796184564,0.0850563083652,0.230542573828,0.239291850423
clowery01,0.535827929397,0.421401123923,-0.041869560262,0.0420688400881,-0.275676741138
colaica01,0.122909004103,-0.0740426215926,-0.0572713104314,-0.106625139369,0.136597593403
ehrhoch01,0.592110776903,0.0958646900923,0.0102432559151,0.0141548284128,0.0271728494562
gleasti01,0.386860629652,-0.635339130691,-0.0147693017724,-0.169010249348,-0.0305880401709
gocma01,0.133775605338,0.172729807718,-0.23734353707,-0.134852528506,0.217120536912
hamhuda01,0.584410666222,-0.368810537384,-0.21249372556,0.0657285311688,0.0841867328441
harrija01,0.0581168308803,-0.118774592768,0.723830601708,-0.0312285370583,-0.0117612973821
hemskal01,0.418638331867,0.525295970159,0.481632685565,0.266899242829,-0.175500553297
jackmti01,-0.828503538775,0.312759591303,-0.0467593283663,-0.186633463829,-0.00783428538868
johnsaa01,-0.0368624911821,-0.240843107014,0.126915201968,0.101661549877,-0.0616787323746
jokinju01,0.381953524256,0.308251656301,-0.307977313331,0.22727344614,0.000578634052855
jurcimi01,-0.0198678017395,-0.324702798805,0.214794481243,-0.165928903539,-0.0380951871832
kobasch01,0.00401328711241,0.0594136346572,-0.31253746236,0.18138723929,-0.143752764559
koivumi01,0.733230873372,0.46097372916,-0.089413024755,0.125560935542,-0.00143860859143
komismi01,0.596542176701,-0.920878347315,-0.0494485105888,-0.114182888919,-0.308361396139
kovalil01,0.884028627121,0.401500470466,-0.0764203638892,0.40514178288,-0.144354110564
krajilu01,-0.058005058175,-0.48493975567,0.133722574838,0.0146664996723,0.205807069123
laichbr01,0.579205612499,0.262012988126,-0.246790998846,0.250706129996,-0.114675054996
mccleja01,0.0453795549699,-0.248471004457,-0.470844026018,0.103765823752,0.245132906357
mojzito01,-0.970450964201,0.376621257858,0.172376607377,0.387401314213,0.11350977722
morrish01,0.153646874756,-0.238528197316,-0.0177929270262,-0.365838497421,0.0485223760182
mossda01,-0.398417034744,0.275584502994,0.114389553236,-0.217113733782,0.14752692307
murraan01,-0.558955953417,0.0999311385749,-0.0280241753325,-0.0889387149026,0.0580369548488
murraga01,-0.995433266796,-0.26891486505,0.166095616718,0.146889119494,0.00247752850444
oduyajo01,0.23516709617,-0.000190302383558,-0.0500119076988,-0.329660362937,0.0186329008967
paetsna01,-0.641633723411,0.274310517002,0.418949434498,-0.321187480532,0.189265972982
parenpi01,-0.217024529951,0.330714289843,0.324301662052,0.12602746758,0.097221809081
perrajo01,-0.843790058079,0.402397379107,0.53630758402,0.137762904426,0.31813304406
petiori01,0.0468090771283,-0.209862856015,0.61551379056,-0.272638429954,-0.483993138386
plekato01,0.306124228378,0.215795191028,-0.220646945813,0.0422817103571,0.0911685221174
pominja01,0.572058564378,0.240311292378,-0.19732916234,0.201956254721,0.123342612839
royde01,0.731099680802,0.363966208386,-0.133240996085,0.229378629415,0.00292379994986
ruututu01,0.2083090106,0.255300387591,-0.0109873343398,0.0867390484841,-0.322698304829
schubch01,-0.392353275477,-0.240517516868,-0.146191486356,0.163121426202,-0.0831141725441
seidede01,0.194829754925,-0.27996964069,0.260087260518,-0.147357132734,-0.102348431707
sjostfr01,-0.43057573664,0.0721419397435,-0.255403183365,-0.176097256534,0.148366345886
spezzja01,0.690580924786,0.460330049838,-0.00344993169991,0.575224264163,-0.0762999523499
steckda01,-0.161160560443,0.0344112560794,-0.350685658191,-0.151381038036,0.147044079301
stuarco01,-0.423770262595,-0.031091348903,-0.100663856884,0.155670533102,0.00236592720163
svatoma01,-0.0581288937659,0.313158293696,-0.196038924555,0.0744961035866,0.0746840506851
thorbch01,-0.508650326125,0.0493094412915,-0.55382440634,-0.0798891423188,0.00352186573293
tootojo01,-0.162533557921,0.206971990211,0.0266383318316,-0.195995808461,-0.0321380460102
tyutife01,0.427716583761,-0.240115541105,-0.076756031492,-0.0109032260032,0.0907180205084
umberrj01,0.333518686981,0.182833393963,-0.303426982673,0.0834755800518,0.0439708059091
