name,0,1,2,3
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
johnser01,0.482477827216,-0.169649395825,-0.0311923184955,0.0555346121668
lucicmi01,-0.122873067637,-0.268267358061,0.588951902123,-0.373937455161
matthsh01,-0.717630083301,-0.10794088097,-0.197398507878,0.914815729598
muellpe01,0.491288620227,-0.363944562251,-0.18118397454,0.186859127445
okposky01,-0.137095776265,-0.056981749337,-0.278541020297,0.128451711941
sheppja01,-0.36288227782,-0.433267818347,0.27338749433,-0.227917297132
staaljo01,0.284953552027,-0.0702766879869,0.357590296583,0.0234631631368
tlustji01,-0.435313992702,-0.201555452971,0.117996772542,-0.139088140047
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
backlmi01,-0.7783357746,0.00545042132612,-0.748961542325,-0.606601887351
gagnesa01,0.36619722323,-0.284770946136,0.0789309881992,-0.0338044850018
gillico01,-0.874537705662,-0.296196430157,0.439892014758,0.114249929276
kanepa01,0.646752631272,-0.720295564764,-0.300262225277,0.11198731398
negrijo01,-0.283473238131,0.459314491095,-0.563017296701,-0.404374092214
perroda01,-0.2453503278,-0.611858349227,0.249016548061,-0.226385594418
suttebr03,-0.781952489833,-0.27329365922,0.215351379985,-0.173508091553
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
turriky01,-0.282770238356,-0.300534773918,0.00347060165442,0.22058428965
voracja01,-0.0628660151155,-0.597161358589,0.139470126492,-0.34421130567
bailejo01,0.101444027638,-0.130259981978,0.100146862723,0.219168054139
boedkmi01,-0.0400941974776,-0.267790847522,0.303935867321,-0.136806812361
bogosza01,0.801764444813,0.572095614424,0.483926592558,-0.0117780022174
delzomi01,0.720576403231,0.0834127103712,0.0606158027587,0.0835171644101
doughdr01,0.927136726818,0.33843741374,0.0966221238262,0.212745866647
filatni01,-1.02663812273,-0.231522694436,-0.110124849007,-0.114634778596
karlser01,0.672419879126,0.119574180649,-0.272407426373,-0.0837327865393
myersty01,1.11562802,0.20243334739,0.162453961307,0.197351202421
pietral01,0.0120246736894,0.124307289733,-0.612209219085,-0.137315954732
sbisalu01,0.199055421509,0.444965217472,0.17224543115,0.255057665833
schenlu01,0.870255129995,0.849469720979,0.602418002117,-0.132965995296
stamkst01,1.07293822654,-0.510789236748,-0.23314403177,0.404024925753
wrighja02,-0.804306867959,-0.148812081353,0.42249330501,0.109783005313
duchema01,0.523538297331,-0.407980531388,-0.048696084815,0.138289489354
ekmanol01,0.00096873484098,0.0639759997944,0.0394088312086,-0.223832794221
hedmavi01,0.615443850374,0.317946455011,0.321544268872,-0.0961278273205
josefja01,-0.43339989066,-0.307966642172,-0.2209388263,0.0499108717782
kaneev01,0.571574030944,0.0248390394232,0.217861467668,-0.203770315297
kulikdm01,0.351019530716,0.240174206944,0.182310849643,0.179924449079
leddyni01,-0.167179293269,0.223562901827,-0.031003201445,-0.0552181851353
morinje01,-0.492127723268,-0.266631698903,-0.0819965777749,0.207842330787
oreilry01,0.124531337873,-0.129945652186,0.0720614810846,-0.215313611309
paajama01,0.215369937226,-0.201499603759,0.034966887415,-0.00382013069327
palmiky01,-1.13138282039,-0.0267458232959,-0.0111704746278,0.27524276432
pirribr01,-1.15030681567,0.634629201914,-0.192125421706,0.364684376901
schenbr01,-0.888490020899,-0.026166334541,0.255864416814,0.279246073333
tavarjo01,0.677667491228,-0.273358423945,-0.156245999091,0.221104153755
bulmebr01,-0.76314478691,-0.15750238522,0.459014874681,0.0351007593584
burmial01,-0.166576922546,-0.156212945438,0.259264558426,-0.175138243965
connobr01,-0.332257113264,-0.22189467437,0.305450785236,-0.10003108758
faulkju01,0.745654379641,0.494825540186,0.0514735430359,0.163266766819
fowleca01,0.822328874782,0.182833304509,-0.0861786082206,0.584482663777
hallta02,0.661521228851,-0.00449482784652,-0.103625686968,-0.0411131251062
johanry01,-0.224930095896,-0.247722625313,0.212634338273,-0.206425405909
niedeni01,-0.650945392484,0.206505714276,0.370789677365,-0.240275184169
schwaja01,-0.767448385282,-0.269885104519,-0.101804177487,0.45996542025
seguity01,-0.171198580854,-0.188141981237,0.153284550829,-0.0468502918976
skinnje01,0.719918638064,-0.131611029837,-0.227886586136,0.018271442215
smithde06,-0.464392668479,-0.0416205371096,0.386827437332,-0.0172515442666
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
baertsv01,-0.839845620043,-0.598012500168,0.21139797069,0.291742655386
brodijo01,0.48885913802,0.500822497436,-0.125538331155,-0.0190327820964
corrafr01,0.0911069871814,1.32213797414,0.0723141320579,0.24327547036
coutuse01,-0.110199059039,-0.35271985081,0.390434596812,-0.194291578248
hamildo01,0.404074878499,0.306666121688,-0.112697709735,-0.286427752565
huberjo01,0.406655772681,0.0579319521223,-0.384339732353,-0.0227923440773
jaskidm01,-1.13750737955,0.112523823113,-0.654794569615,-0.989814806814
landega01,0.82444290643,-0.017442836242,0.201978234263,-0.478206601856
larssad01,0.45177116688,0.340366630001,0.190960102482,-0.0759344447154
millejt01,-0.373959570619,0.2685480683,-0.0364852485897,-0.0613735459635
murphry01,0.0830561590214,1.42961098224,-0.308759782464,0.575350179887
nugenry01,0.630835588456,-0.0574447701981,-0.51158843944,0.0443781224269
rakelri01,-1.49859814216,0.27143913524,0.179042699386,0.632926338534
saadbr01,-0.899829356191,0.372691838477,-0.219601148667,0.621318982902
scheima01,-0.775435569803,0.117519165174,-0.0268952675543,0.0920388900029
toewsjo01,0.407522067841,-0.689618544796,-0.252693135242,0.309675059552
zibanmi01,-0.0202529576423,-0.0994963115608,0.000588277945677,-0.382321971111
carrico01,-0.0732950349689,0.518239338378,0.247504122676,0.231212426751
dumbama01,-0.556842525848,0.1538350308,-0.450070902489,-0.0237976276759
forsbfi01,-0.526443080348,-0.155032268434,-0.497670206645,0.482003646942
galchal01,0.129318503444,-0.173475450906,-0.00788789979345,0.0407132347894
grigomi01,-0.733536855356,-0.0371031747233,-0.0313241001305,0.35060281669
maattol01,0.532276917431,0.176953467426,0.139551780937,-0.108834646625
riellmo01,0.692317431367,0.277418603755,0.176493416272,0.185901695699
teravte01,-0.616293750907,0.25046579136,-0.544768887814,-0.162606534828
troubja01,1.04561426341,0.631505953922,0.279763760665,-0.00902673409716
wilsoto01,-0.595972083194,-0.448320379237,0.927339259252,-0.273650478379
yakupna01,-0.012658837357,-0.334110758488,0.0634836499619,0.346877602801
barkoal01,0.314089785388,-0.127160343368,-0.0492604158988,-0.16895944429
burakan01,-0.00660607053707,-0.276268288721,-0.149286570006,-0.403801892853
delarja01,-0.455750121063,0.266877366182,0.422648505989,0.0379024425623
drouijo01,0.0501764983997,-0.371674753632,0.06688381401,-0.390219482975
duclaan01,-0.435085883088,-0.297614408556,-0.212179200143,-0.151915761479
horvabo01,-0.258273047103,-0.0979106799536,0.389080709573,-0.0127013266339
jonesse01,0.53386970522,0.266326239947,0.0782406642192,0.013050252455
lazarcu01,-0.108883536852,0.0431790863632,0.472849500559,-0.371730903228
lindhel01,-0.0323030748905,-0.0709523202394,-0.0723907288398,-0.0439214606017
mackina01,0.596077761394,0.00653622651532,-0.0980232261503,-0.189097271315
monahse01,0.0692511362316,-0.138661659717,0.107102894611,0.132643713704
muellmi01,0.11092529923,0.660206524912,0.0726547909088,-0.116568461077
nichuva01,-0.424533758141,0.405824570731,-0.294972539759,-0.138359699599
nurseda01,-0.244643454382,0.914229340844,-0.473417341447,-0.478576623821
ristora01,-0.0293827452774,0.708536715111,0.266656443486,0.201736934886
zadorni01,0.254140410443,0.339535384338,0.585572046551,0.170944270357
bennesa01,0.214415907218,-0.127244197818,0.210835277144,-0.110584179617
draisle01,-0.300711206993,0.11062831373,-0.35821504585,-0.34015854356
ehlerni01,0.449999976197,-0.203291079448,-0.168150546737,-0.213114424291
ekblaaa01,0.758354372411,0.0461584680539,0.0852496053533,-0.152274125573
fialake01,-0.328414063602,0.385222061405,-0.592174581723,-0.367354854396
kapanka01,-0.489785511117,0.501234292252,-0.448026797088,-0.299953512478
larkidy01,0.468569157373,-0.171528782862,0.0744646501642,-0.285840116783
mccanja01,-0.161342614044,-0.169097946514,0.184188440817,-0.0749397911561
milanso01,-0.246133802825,0.0565062037793,-0.223939315315,-0.533394442919
nylanwi01,0.183327170304,-0.0726277359929,-0.611720583049,-0.140137089641
pastrda01,0.200442013191,0.0329131128908,0.030186287096,-0.256986038781
reinhsa01,-0.963945106485,0.0794062291684,0.0971912834658,0.223152823548
virtaja01,-0.285747122724,-0.0969525781403,0.393746129182,-0.389179625953
eicheja01,0.755710270996,-0.175606864737,-0.17398424919,0.193189126742
hanifno01,0.488263300905,0.193793597415,0.0834878295098,-0.0596425167808
mcdavco01,0.785823572566,-0.390531653738,-0.629185179529,0.0180096624746
rantami01,-0.951235969124,0.588000635587,-0.119943502478,0.347806893363
