,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,BOS,18,55,19,-6,3,0,0,1,3,1,0,9.1,,9.1,,</td>,,,,
2,1998-99,BOS,19,81,69,3,9,7,0,1,17,8,0,12.5,,12.5,,15:21,,,,
3,1999-00,BOS,20,81,82,-5,18,5,0,3,29,8,0,13.5,,13.5,,21:18,,,,
4,2000-01,BOS,21,72,107,-4,17,19,1,5,27,7,0,20.4,,20.4,,21:45,,,,
5,2001-02,BOS,22,66,127,7,16,6,0,5,30,16,0,14.5,,14.5,,19:59,,,,
6,2002-03,BOS,23,77,109,12,22,12,2,4,43,22,0,18.4,,18.4,,22:33,,,,
7,2003-04,BOS,24,77,98,18,19,4,0,6,38,12,0,12.3,,12.3,,21:38,,,,
8,2005-06,TOT,26,81,61,31,18,11,0,6,54,40,2,14.9,,14.9,,21:20,,,,
9,2005-06,BOS,26,23,6,0,6,3,0,2,15,8,1,15.0,,15.0,,21:33,,,,
10,2005-06,SJS,26,58,55,31,12,8,0,4,39,32,1,14.8,,14.8,,21:15,,,,
11,2006-07,SJS,27,82,44,24,12,10,0,5,48,44,0,10.3,,10.3,,20:19,,,,
12,2007-08,SJS,28,82,59,18,18,11,0,5,41,26,0,16.3,308,16.3,308,21:24,60,31,55,103
13,2008-09,SJS,29,82,56,16,14,11,0,3,37,24,0,18.0,257,18.0,257,19:28,81,24,64,86
14,2009-10,SJS,30,79,54,17,15,4,1,2,42,25,2,14.2,233,14.2,233,19:51,113,29,71,88
15,2010-11,SJS,31,80,47,4,10,9,2,3,25,24,0,14.1,261,14.1,261,19:52,56,35,114,98
16,2011-12,SJS,32,82,31,17,14,4,0,2,39,19,1,11.5,259,11.5,259,20:28,42,26,96,95
17,2012-13,SJS,33,48,26,6,5,2,0,1,14,19,0,8.2,136,8.2,136,18:23,23,21,37,42
18,2013-14,SJS,34,82,32,20,9,2,0,3,47,17,1,9.0,226,9.0,226,18:56,54,34,76,96
19,2014-15,SJS,35,78,30,-4,12,4,0,0,31,18,0,12.2,255,12.2,255,18:25,39,24,60,90
20,2015-16,SJS,36,82,54,25,11,8,0,6,42,21,0,15.7,211,15.7,211,18:22,48,30,69,98
21,2016-17,SJS,37,24,6,1,2,0,0,0,6,5,0,8.3,40,8.3,40,18:48,22,9,17,23
