,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1999-00,BOS,21,5,0,-5,0,0,0,0,0,0,0,0.0,,0.0,,21:21,,,,
2,2000-01,BOS,22,1,0,-1,0,0,0,0,0,0,0,0.0,,0.0,,14:27,,,,
3,2001-02,BOS,23,80,107,18,4,0,0,1,14,0,0,2.9,,2.9,,18:30,,,,
4,2002-03,BOS,24,78,99,8,6,0,1,2,16,1,0,4.4,,4.4,,22:41,,,,
5,2003-04,BOS,25,81,98,17,4,1,1,1,15,9,0,3.4,,3.4,,22:32,,,,
6,2005-06,BOS,27,54,93,-7,3,1,1,0,6,0,1,5.6,,5.6,,20:39,,,,
7,2006-07,PHX,28,59,138,-13,1,1,0,0,9,0,0,3.8,,3.8,,16:48,,,,
8,2007-08,PHX,29,79,125,-9,2,0,1,0,9,0,0,3.2,201,3.2,201,17:01,93,93,16,20
9,2008-09,FLA,30,68,91,7,5,0,0,1,13,3,0,4.8,229,4.8,229,16:36,52,97,10,43
10,2009-10,TOT,31,49,71,5,0,1,0,0,6,1,0,2.0,112,2.0,112,16:38,64,59,14,21
11,2009-10,ANA,31,42,59,1,0,1,0,0,5,1,0,2.6,93,2.6,93,16:45,61,54,12,18
12,2009-10,CHI,31,7,12,4,0,0,0,0,1,0,0,0.0,19,0.0,19,15:56,3,5,2,3
13,2010-11,TOT,32,51,40,-1,1,0,0,0,7,0,0,2.3,95,2.3,95,14:39,61,87,15,25
14,2010-11,CHI,32,41,36,2,1,0,0,0,7,0,0,2.4,85,2.4,85,15:43,50,74,15,24
15,2010-11,PHI,32,10,4,-3,0,0,0,0,0,0,0,0.0,10,0.0,10,10:15,11,13,0,1
