,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,PHX,19,782,924,45.8,0.7,576,701,45.1,-0.1,9.3,91.7,101.,47.1,52.9
2,2009-10,PHX,20,104,77,57.5,5.1,77,56,57.9,5.3,7.5,95.7,103.,83.3,16.7
3,2010-11,PHX,21,312,286,52.2,3.5,228,231,49.7,0.9,10.6,97.1,107.,56.1,43.9
4,2011-12,PHX,22,851,948,47.3,-3.9,634,733,46.4,-3.8,7.4,93.2,100.,53.8,46.2
5,2012-13,PHX,23,667,684,49.4,-3.9,511,519,49.6,-3.8,7.5,92.6,100.,56.7,43.3
6,2013-14,PHX,24,1071,1137,48.5,-4.1,776,871,47.1,-5.4,7.9,91.4,99.3,50.6,49.4
7,2014-15,ARI,25,585,634,48.0,-1.7,415,486,46.1,-3.4,7.9,90.4,98.3,59.4,40.6
8,2015-16,TOT,26,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89.0,97.2,53.1,46.9
9,2015-16,ARI,26,782,897,46.6,-1.0,577,688,45.6,-1.0,7.5,88.7,96.2,52.2,47.8
10,2015-16,COL,26,251,281,47.2,1.8,175,215,44.9,-1.6,10.2,90.2,100.,56.1,43.9
11,2016-17,SJS,27,271,248,52.2,-0.3,198,189,51.2,-2.4,4.4,92.5,96.9,54.7,45.3
