,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,OTT,20,4,7,36.4,</td,3,6,33.3,</td,0.0,100.,100.,100.,0.0
2,2009-10,OTT,21,93,96,49.2,-2.6,70,72,49.3,-0.9,5.9,94.0,99.9,51.4,48.6
3,2010-11,OTT,22,556,527,51.3,0.5,400,390,50.6,-0.5,4.9,91.5,96.4,53.6,46.4
4,2011-12,OTT,23,920,918,50.1,-5.4,681,667,50.5,-2.8,8.1,92.3,100.,45.6,54.4
5,2012-13,OTT,24,673,603,52.7,-0.9,499,457,52.2,-0.9,4.2,93.1,97.2,49.1,50.9
6,2013-14,OTT,25,1077,1075,50.0,-5.0,801,847,48.6,-5.0,6.0,92.5,98.5,41.5,58.5
7,2014-15,OTT,26,313,353,47.0,-1.4,213,281,43.1,-3.7,2.6,94.4,97.0,43.6,56.4
8,2015-16,OTT,27,977,937,51.0,4.1,709,698,50.4,4.3,8.8,93.1,102.,41.6,58.4
9,2016-17,OTT,28,292,310,48.5,0.8,214,219,49.4,0.7,6.2,92.5,98.6,47.5,52.5
