,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2009-10,SJS,21,557,562,49.8,-1.7,414,426,49.3,-0.7,10.0,92.5,102.,50.2,49.8
2,2010-11,SJS,22,1236,965,56.2,3.2,929,717,56.4,3.6,7.9,93.9,101.,48.3,51.7
3,2011-12,SJS,23,807,786,50.7,-3.8,590,580,50.4,-6.0,6.5,91.3,97.8,54.6,45.4
4,2012-13,SJS,24,327,340,49.0,-2.4,239,247,49.2,-4.1,3.8,94.3,98.1,51.3,48.7
5,2013-14,SJS,25,1302,1071,54.9,0.2,967,751,56.3,0.5,9.1,91.0,100.,50.5,49.5
6,2014-15,TOT,26,1317,1124,54.0,2.2,951,822,53.6,2.3,7.2,91.4,98.5,48.8,51.2
7,2014-15,SJS,26,298,299,49.9,-1.8,208,235,47.0,-3.7,2.8,94.2,97.0,52.0,48.0
8,2014-15,DAL,26,1019,825,55.3,3.5,743,587,55.9,4.3,8.4,90.2,98.6,47.9,52.1
9,2015-16,DAL,27,1094,927,54.1,1.4,801,675,54.3,2.5,8.3,92.8,101.,49.0,51.0
10,2016-17,FLA,28,359,305,54.1,2.7,266,229,53.7,3.2,8.2,90.1,98.3,51.6,48.4
