,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,20,744,870,46.1,1.4,576,676,46.0,-1.0,7.7,93.7,101.,51.6,48.4
2,2008-09,PIT,21,1123,1095,50.6,3.1,843,786,51.7,3.0,10.1,89.3,99.3,52.4,47.6
3,2009-10,PIT,22,1395,1108,55.7,5.0,1078,841,56.2,3.5,8.4,90.2,98.6,55.8,44.2
4,2010-11,PIT,23,1501,1204,55.5,3.7,1100,920,54.5,2.2,8.7,91.6,100.,54.9,45.1
5,2011-12,PIT,24,1041,844,55.2,2.7,775,630,55.2,1.3,11.4,90.9,102.,51.9,48.1
6,2012-13,PIT,25,679,566,54.5,8.5,510,411,55.4,8.0,11.6,91.7,103.,48.7,51.3
7,2013-14,PIT,26,615,631,49.4,-1.9,474,466,50.4,-2.4,7.5,89.9,97.4,53.7,46.3
8,2014-15,PIT,27,1396,1095,56.0,4.5,1032,801,56.3,4.6,8.6,92.1,100.,56.1,43.9
9,2015-16,PIT,28,1576,1295,54.9,3.7,1142,942,54.8,3.3,7.6,91.4,99.0,54.1,45.9
10,2016-17,PIT,29,398,333,54.4,3.6,306,250,55.0,1.7,7.7,89.1,96.8,56.1,43.9
