,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2009-10,DET,22,15,27,35.7,-18.,12,25,32.4,-20.,0.0,90.0,90.0,33.3,66.7
2,2010-11,DET,23,603,559,51.9,-4.9,437,439,49.9,-6.6,7.2,91.0,98.2,57.8,42.2
3,2011-12,DET,24,675,569,54.3,-0.8,526,444,54.2,-1.5,7.3,93.5,100.,60.1,39.9
4,2012-13,DET,25,616,504,55.0,4.1,464,381,54.9,3.8,9.1,94.7,103.,59.4,40.6
5,2013-14,DET,26,883,824,51.7,0.4,681,647,51.3,-1.0,7.2,92.3,99.5,57.9,42.1
6,2014-15,DET,27,472,359,56.8,2.9,350,281,55.5,1.7,7.1,92.7,99.8,67.0,33.0
7,2015-16,TOT,28,614,495,55.4,5.7,468,409,53.4,4.2,9.5,94.1,103.,58.1,41.9
8,2015-16,DET,28,349,283,55.2,7.1,253,231,52.3,4.7,7.9,93.8,101.,62.9,37.1
9,2015-16,FLA,28,265,212,55.6,4.2,215,178,54.7,3.6,11.2,94.5,105.,51.8,48.2
10,2016-17,FLA,29,80,93,46.2,-6.0,57,72,44.2,-6.2,4.8,91.1,95.8,47.0,53.0
