,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHI,20,248,257,49.1,-3.0,193,185,51.1,-0.9,10.1,89.8,99.9,39.6,60.4
2,2008-09,TOT,21,187,209,47.2,-2.1,143,160,47.2,-2.5,7.2,91.6,98.8,60.5,39.5
3,2008-09,PHI,21,24,25,49.0,5.7,16,23,41.0,-4.3,0.0,80.0,80.0,58.3,41.7
4,2008-09,TBL,21,163,184,47.0,-3.9,127,137,48.1,-2.7,7.8,93.9,101.,60.8,39.2
5,2009-10,TBL,22,856,849,50.2,2.2,649,645,50.2,2.1,10.9,91.7,102.,55.7,44.3
6,2010-11,TBL,23,698,623,52.8,2.3,516,449,53.5,1.5,10.8,90.6,101.,49.7,50.3
7,2011-12,TOT,24,1045,934,52.8,3.9,771,676,53.3,4.1,10.1,87.5,97.6,51.7,48.3
8,2011-12,TBL,24,715,678,51.3,3.3,526,493,51.6,2.5,10.9,84.7,95.6,49.1,50.9
9,2011-12,COL,24,330,256,56.3,5.2,245,183,57.2,8.1,8.6,95.2,103.,58.3,41.7
10,2012-13,COL,25,13,14,48.1,-0.6,10,9,52.6,-0.6,12.5,100.,112.,40.0,60.0
11,2013-14,TOT,26,710,714,49.9,-1.7,515,553,48.2,-4.2,9.6,91.9,101.,48.9,51.1
12,2013-14,COL,26,172,151,53.3,3.6,126,118,51.6,1.0,10.0,95.4,105.,51.1,48.9
13,2013-14,PHI,26,538,563,48.9,-3.1,389,435,47.2,-5.6,9.4,90.9,100.,48.3,51.7
14,2014-15,PIT,27,672,679,49.7,-4.6,503,482,51.1,-3.2,8.1,92.3,100.,52.9,47.1
15,2015-16,ARI,28,181,195,48.1,-0.7,127,150,45.8,-1.7,9.9,92.4,102.,39.3,60.7
