,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,20,782,750,51.0,7.5,623,552,53.0,8.7,12.0,91.9,103.,50.7,49.3
2,2008-09,PIT,21,1177,1197,49.6,2.8,898,868,50.8,3.0,11.3,90.2,101.,57.8,42.2
3,2009-10,PIT,22,1432,1144,55.6,5.1,1099,847,56.5,4.8,11.3,88.5,99.7,57.2,42.8
4,2010-11,PIT,23,722,621,53.8,-1.1,536,472,53.2,-1.8,12.9,91.5,104.,47.4,52.6
5,2011-12,PIT,24,393,283,58.1,7.8,304,216,58.5,5.8,14.8,89.9,104.,57.7,42.3
6,2012-13,PIT,25,676,524,56.3,8.3,507,388,56.6,7.4,13.7,92.8,106.,47.3,52.7
7,2013-14,PIT,26,1401,1239,53.1,6.8,1060,914,53.7,7.1,10.6,90.7,101.,50.7,49.3
8,2014-15,PIT,27,1316,1023,56.3,4.9,987,767,56.3,5.0,8.7,91.5,100.,59.2,40.8
9,2015-16,PIT,28,1421,1160,55.1,3.3,1049,855,55.1,3.2,9.6,91.6,101.,54.7,45.3
10,2016-17,PIT,29,357,239,59.9,11.3,271,171,61.3,10.8,8.7,88.6,97.3,62.8,37.2
