,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CBJ,20,720,555,56.5,4.6,557,412,57.5,5.7,5.1,89.8,94.9,68.9,31.1
2,2008-09,CBJ,21,764,618,55.3,4.5,587,472,55.4,4.6,6.2,91.4,97.6,73.1,26.9
3,2009-10,CBJ,22,881,922,48.9,-0.2,668,705,48.7,-0.2,9.0,92.7,101.,53.9,46.1
4,2010-11,CBJ,23,1017,939,52.0,0.6,742,680,52.2,1.0,8.4,90.4,98.8,59.4,40.6
5,2011-12,TOT,24,733,678,51.9,-2.5,541,480,53.0,-2.3,8.6,93.1,101.,56.7,43.3
6,2011-12,CBJ,24,166,153,52.0,0.7,130,115,53.1,-0.1,7.6,90.4,98.0,49.5,50.5
7,2011-12,STL,24,567,525,51.9,-3.4,411,365,53.0,-2.9,8.9,93.9,102.,58.8,41.2
8,2012-13,STL,25,423,415,50.5,-2.0,330,291,53.1,-0.2,8.4,93.4,101.,56.3,43.7
9,2013-14,CGY,26,1093,1389,44.0,-3.1,793,924,46.2,-1.9,8.7,90.7,99.4,53.0,47.0
10,2014-15,CGY,27,1353,1800,42.9,-3.3,964,1226,44.0,-3.6,11.9,92.3,104.,50.2,49.8
11,2015-16,TOT,28,1037,1270,45.0,-4.7,768,866,47.0,-3.6,10.4,90.2,100.,49.4,50.6
12,2015-16,CGY,28,830,1051,44.1,-5.5,607,729,45.4,-5.1,9.9,91.5,101.,49.3,50.7
13,2015-16,DAL,28,207,219,48.6,-1.3,161,137,54.0,3.0,12.4,82.8,95.2,50.0,50.0
14,2016-17,EDM,29,258,278,48.1,-3.9,198,195,50.4,-1.7,9.7,93.7,103.,50.5,49.5
