,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,21,1032,1491,40.9,-10.,767,1150,40.0,-11.,8.4,91.2,99.6,43.1,56.9
2,2008-09,LAK,22,569,697,44.9,-6.6,425,539,44.1,-7.5,7.2,90.3,97.5,51.0,49.0
3,2009-10,LAK,23,1302,1337,49.3,-3.4,1005,1062,48.6,-5.3,9.1,89.6,98.6,57.1,42.9
4,2010-11,LAK,24,1371,1430,48.9,-5.0,1026,1090,48.5,-4.4,7.3,91.3,98.6,52.0,48.0
5,2011-12,TOT,25,1313,1440,47.7,-6.7,984,1091,47.4,-5.4,7.0,92.8,99.8,46.8,53.2
6,2011-12,LAK,25,979,980,50.0,-5.7,726,760,48.9,-5.0,5.8,92.2,98.1,48.3,51.7
7,2011-12,CBJ,25,334,460,42.1,-7.4,258,331,43.8,-5.1,10.2,94.0,104.,43.7,56.3
8,2012-13,CBJ,26,697,836,45.5,-4.0,487,640,43.2,-7.0,7.9,93.2,101.,44.6,55.4
9,2013-14,CBJ,27,1282,1376,48.2,-5.1,961,1041,48.0,-5.4,8.7,91.3,100.,45.0,55.0
10,2014-15,CBJ,28,1254,1374,47.7,0.1,955,1055,47.5,0.1,9.6,90.4,100.,44.0,56.0
11,2015-16,CBJ,29,992,1141,46.5,-2.8,739,843,46.7,-3.0,7.2,91.1,98.3,44.6,55.4
12,2016-17,CBJ,30,373,421,47.0,-4.6,281,319,46.8,-4.3,8.4,95.6,104.,36.8,63.2
