,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,20,1145,1247,47.9,0.1,880,984,47.2,0.3,8.8,89.7,98.4,52.3,47.7
2,2008-09,LAK,21,1260,1073,54.0,3.7,970,814,54.4,3.4,8.2,88.4,96.6,52.7,47.3
3,2009-10,LAK,22,1305,1123,53.7,5.5,1013,854,54.3,5.3,8.8,91.2,99.9,52.4,47.6
4,2010-11,LAK,23,1229,1040,54.2,1.9,901,776,53.7,1.9,10.8,92.6,103.,52.5,47.5
5,2011-12,LAK,24,1451,1067,57.6,4.3,1062,819,56.5,3.8,8.3,90.6,98.9,50.6,49.4
6,2012-13,LAK,25,859,542,61.3,8.6,657,429,60.5,7.4,8.3,92.1,100.,56.1,43.9
7,2013-14,LAK,26,1460,937,60.9,3.4,1098,718,60.5,4.4,8.6,94.0,102.,53.4,46.6
8,2014-15,LAK,27,1229,905,57.6,4.3,915,680,57.4,5.0,8.0,89.1,97.1,52.5,47.5
9,2015-16,LAK,28,1385,1062,56.6,0.7,1051,801,56.7,1.1,11.2,92.2,103.,52.0,48.0
10,2016-17,LAK,29,299,211,58.6,5.4,216,156,58.1,4.6,6.1,93.9,100.,49.3,50.7
