,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,COL,22,851,795,51.7,2.4,667,588,53.1,2.5,13.1,90.0,103.,54.1,45.9
2,2008-09,COL,23,570,567,50.1,0.2,445,374,54.3,2.8,7.6,87.8,95.4,47.9,52.1
3,2009-10,COL,24,1112,1249,47.1,1.7,869,930,48.3,1.2,10.8,90.6,101.,44.7,55.3
4,2010-11,COL,25,1015,1121,47.5,-0.5,756,850,47.1,-1.6,10.3,90.8,101.,51.9,48.1
5,2011-12,COL,26,1277,1190,51.8,-1.8,934,892,51.2,-1.3,7.8,90.9,98.7,50.0,50.0
6,2012-13,COL,27,520,575,47.5,-1.6,392,418,48.4,-1.1,6.6,91.0,97.6,42.5,57.5
7,2013-14,COL,28,1054,1060,49.9,0.9,796,776,50.6,1.4,10.3,90.5,100.,45.5,54.5
8,2014-15,STL,29,1077,903,54.4,3.2,833,685,54.9,2.1,8.1,91.3,99.4,49.5,50.5
9,2015-16,STL,30,1042,905,53.5,2.3,788,673,53.9,2.7,9.2,90.8,100.,51.8,48.2
10,2016-17,STL,31,293,282,51.0,-2.7,218,207,51.3,-3.6,8.5,91.5,100.,49.6,50.4
