,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,MTL,21,2,4,33.3,-19.,2,4,33.3,-19.,0.0,100.,100.,50.0,50.0
2,2008-09,MTL,22,566,558,50.4,3.9,418,417,50.1,4.4,6.3,88.4,94.6,48.5,51.5
3,2009-10,TOT,23,387,439,46.9,-2.9,269,301,47.2,-2.2,2.6,91.3,94.0,48.3,51.7
4,2009-10,MTL,23,333,391,46.0,-4.1,228,267,46.1,-3.8,3.2,91.7,94.9,44.9,55.1
5,2009-10,STL,23,54,48,52.9,10.7,41,34,54.7,14.3,0.0,88.9,88.9,68.6,31.4
6,2010-11,STL,24,1001,928,51.9,-0.6,753,694,52.0,-0.4,10.1,90.9,101.,50.6,49.4
7,2011-12,STL,25,669,548,55.0,-1.1,511,405,55.8,-1.7,7.4,95.4,102.,55.8,44.2
8,2012-13,TOT,26,263,221,54.3,0.9,180,145,55.4,-0.2,6.7,89.0,95.7,56.4,43.6
9,2012-13,STL,26,136,136,50.0,1.6,88,89,49.7,-1.0,8.2,88.2,96.4,58.1,41.9
10,2012-13,NJD,26,127,85,59.9,-1.1,92,56,62.2,-0.3,5.2,90.2,95.4,53.7,46.3
11,2013-14,TOT,27,601,675,47.1,4.5,433,479,47.5,4.9,5.4,91.7,97.1,47.2,52.8
12,2013-14,PIT,27,69,49,58.5,3.5,52,34,60.5,4.2,3.0,91.3,94.3,61.7,38.3
13,2013-14,BUF,27,532,626,45.9,4.6,381,445,46.1,4.9,5.7,91.7,97.4,45.5,54.5
