,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,21,1196,935,56.1,-0.2,916,700,56.7,-0.9,6.0,92.2,98.3,58.5,41.5
2,2008-09,NYR,22,1439,1194,54.7,1.0,1097,936,54.0,0.2,6.4,90.2,96.6,53.3,46.7
3,2009-10,NYR,23,1314,1448,47.6,-4.7,972,1075,47.5,-5.1,8.6,93.5,102.,44.6,55.4
4,2010-11,NYR,24,1354,1465,48.0,-4.4,1014,1062,48.8,-5.8,7.9,92.9,100.,47.1,52.9
5,2011-12,NYR,25,604,768,44.0,-11.,471,540,46.6,-12.,7.4,90.5,97.9,50.9,49.1
6,2012-13,NYR,26,389,384,50.3,-3.6,280,274,50.5,-5.3,9.1,92.3,101.,57.0,43.0
7,2013-14,NYR,27,1286,1082,54.3,1.0,968,842,53.5,-0.3,6.3,92.2,98.6,47.3,52.7
8,2014-15,NYR,28,1288,1471,46.7,-4.8,961,1095,46.7,-4.8,8.9,93.6,102.,43.5,56.5
9,2015-16,NYR,29,1075,1325,44.8,-3.1,802,956,45.6,-3.0,8.7,93.0,101.,39.8,60.2
10,2016-17,NYR,30,345,424,44.9,-1.5,261,312,45.5,-3.4,11.2,92.3,103.,42.7,57.3
