,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DET,21,37,38,49.3,-8.4,31,31,50.0,-7.2,4.2,83.3,87.5,71.4,28.6
2,2008-09,DET,22,200,126,61.3,2.9,160,107,59.9,1.1,3.2,88.2,91.4,63.0,37.0
3,2009-10,DET,23,856,797,51.8,-3.9,670,610,52.3,-2.6,6.5,92.2,98.7,47.9,52.1
4,2010-11,DET,24,884,729,54.8,0.4,688,570,54.7,0.9,8.3,91.5,99.8,49.2,50.8
5,2011-12,DET,25,814,655,55.4,1.6,609,497,55.1,0.8,7.5,92.4,99.9,56.6,43.4
6,2012-13,DET,26,4,4,50.0,-1.7,2,1,66.7,9.2,0.0,100.,100.,50.0,50.0
7,2013-14,DET,27,455,417,52.2,-1.5,340,324,51.2,-2.6,10.3,89.8,100.,52.3,47.7
8,2014-15,DET,28,983,729,57.4,5.3,712,589,54.7,3.1,8.7,91.6,100.,55.6,44.4
9,2015-16,DET,29,881,818,51.9,-0.3,651,669,49.3,-2.0,8.1,91.7,99.8,45.1,54.9
10,2016-17,DET,30,180,215,45.6,0.1,128,175,42.2,-3.9,12.9,93.4,106.,47.9,52.1
