,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,PIT,18,81,24,16,18,4,7<,4,9,2,2,<str,,<str,,14:56,,,,
2,2007-08,PIT,19,82,55,-5,9,3,0,4,11,4,1,6.6,301,6.6,301,18:16,86,57,40,37
3,2008-09,PIT,20,82,37,5,19,2,1,3,20,4,3,13.3,300,13.3,300,19:51,156,55,45,44
4,2009-10,PIT,21,82,57,19,18,1,2,1,23,4,1,10.8,327,10.8,327,19:24,117,41,41,31
5,2010-11,PIT,22,42,24,7,8,3,0,4,13,4,2,12.1,166,12.1,166,21:21,70,13,20,10
6,2011-12,PIT,23,62,34,11,17,5,3,0,21,2,2,16.8,265,16.8,265,20:03,101,23,39,26
7,2012-13,CAR,24,48,32,-18,9,1,0,1,14,6,1,8.8,188,8.8,188,20:06,105,20,31,20
8,2013-14,CAR,25,82,34,2,12,2,1,2,14,8,3,9.1,298,9.1,298,18:57,194,37,51,41
9,2014-15,CAR,26,46,14,-6,5,1,0,1,12,6,0,6.5,175,6.5,175,18:33,85,15,39,24
10,2015-16,CAR,27,82,34,6,14,6,0,4,22,4,2,13.2,271,13.2,271,18:18,165,31,55,50
11,2016-17,CAR,28,21,6,-3,3,2,0,0,4,0,0,11.9,70,11.9,70,18:29,44,6,16,11
