,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2012-13,TOR,26,42,18,-1,4,0,0,3,5,0,0,7.8,96,7.8,96,13:56,176,24,16,15
2,2014-15,TOR,28,62,18,0,7,0,1,1,15,1,2,9.5,138,9.5,138,14:42,250,25,51,18
3,2015-16,TOR,29,67,40,-12,14,4,1,2,14,3,0,14.6,217,14.6,217,17:50,283,27,42,16
4,2016-17,TOR,30,23,11,2,2,0,1,0,5,2,0,11.1,43,11.1,43,17:09,75,14,7,4
