,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,CBJ,20,1,17,0,0,0,0,0,0,0,0,</td,1,</td,1,4:36,1,0,1,0
2,2009-10,CBJ,22,3,7,0,0,0,0,0,0,0,0,</td,0,</td,0,5:34,3,1,0,0
3,2010-11,CBJ,23,9,40,-4,1,1,0,0,1,1,0,28.6,18,28.6,18,9:32,31,3,1,2
4,2011-12,PHI,24,14,83,-3,0,0,0,0,1,0,0,0.0,6,0.0,6,6:54,37,2,0,0
5,2012-13,TOT,25,30,65,-2,3,0,0,1,0,0,0,21.4,25,21.4,25,6:26,39,2,5,3
6,2012-13,PHI,25,7,12,1,2,0,0,1,0,0,0,66.7,6,66.7,6,5:46,9,1,0,2
7,2012-13,VAN,25,23,53,-3,1,0,0,0,0,0,0,9.1,19,9.1,19,6:38,30,1,5,1
8,2013-14,VAN,26,77,<str,-14,4,1,0,0,4,0,0,16.1,45,16.1,45,6:27,121,12,8,7
9,2014-15,VAN,27,3,7,1,0,0,0,0,1,0,0,0.0,2,0.0,2,6:14,10,0,0,0
10,2015-16,PIT,28,4,19,1,0,0,0,0,1,0,0,0.0,1,0.0,1,5:48,13,1,0,1
11,2016-17,PIT,29,8,24,0,0,0,0,0,1,0,0,0.0,4,0.0,4,5:28,15,1,0,1
