,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,CBJ,20,17,6,-4,1,0,0,0,1,0,0,7.7,29,7.7,29,9:03,11,0,4,3
2,2008-09,CBJ,21,31,17,12,7,3,0,1,11,4,0,16.9,102,16.9,102,14:25,40,3,21,13
3,2009-10,CBJ,22,79,48,-17,5,4,0,0,21,6,0,7.2,227,7.2,227,14:57,97,11,21,14
4,2010-11,CBJ,23,74,55,-11,11,6,0,3,20,10,0,9.3,304,9.3,304,17:02,121,14,26,23
5,2011-12,CBJ,24,74,42,-20,9,5,0,3,17,10,0,11.2,233,11.2,233,16:20,137,16,35,28
6,2012-13,TOT,25,47,16,1,9,3,0,1,9,8,0,13.6,151,13.6,151,16:33,83,8,19,17
7,2012-13,CBJ,25,34,16,-2,6,1,0,1,5,6,0,11.1,114,11.1,114,16:32,53,3,16,10
8,2012-13,NYR,25,13,0,3,3,2,0,0,4,2,0,20.0,37,20.0,37,16:38,30,5,3,7
9,2013-14,NYR,26,81,46,2,11,7,0,4,16,11,0,11.3,274,11.3,274,15:48,124,19,28,28
10,2014-15,NYR,27,80,34,9,13,6,0,3,29,12,0,11.3,281,11.3,281,17:24,104,13,41,37
11,2015-16,NYR,28,80,30,12,19,8,0,5,17,14,0,14.8,307,14.8,307,17:53,103,23,47,56
12,2016-17,OTT,29,23,6,4,2,1,0,0,6,1,0,5.7,97,5.7,97,17:41,25,4,17,12
