,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,CGY,20,82,93,5,4,16,0,7,11,17,1,8.3,,8.3,,21:44,,,,
2,2006-07,CGY,21,79,98,10,4,13,0,4,15,18,0,7.4,,7.4,,25:40,,,,
3,2007-08,CGY,22,82,182,12,6,10,1,4,20,23,0,6.5,499,6.5,499,26:25,194,88,52,51
4,2008-09,CGY,23,80,100,-11,7,4,0,4,19,17,0,4.0,532,4.0,532,26:32,157,85,23,61
5,2009-10,TOT,24,81,83,1,7,5,0,3,9,11,0,5.3,475,5.3,475,24:14,194,100,27,58
6,2009-10,CGY,24,55,49,3,5,5,0,2,6,6,0,7.2,322,7.2,322,23:14,125,60,17,44
7,2009-10,TOR,24,26,34,-2,2,0,0,1,3,5,0,2.3,223,2.3,223,26:22,69,40,10,14
8,2010-11,TOR,25,66,88,-2,5,3,0,1,12,9,1,4.2,411,4.2,411,25:18,186,121,31,53
9,2011-12,TOR,26,82,92,-10,5,7,0,1,16,15,1,5.9,420,5.9,420,25:17,214,127,30,76
10,2012-13,TOR,27,48,65,-4,6,3,0,1,6,13,0,10.2,212,10.2,212,25:11,131,91,15,53
11,2013-14,TOR,28,80,144,3,6,2,0,0,13,9,1,5.5,324,5.5,324,23:34,227,156,32,60
12,2014-15,TOR,29,70,108,-11,1,2,0,1,12,13,1,2.2,302,2.2,302,23:43,166,126,30,43
13,2015-16,TOT,30,71,90,-7,4,0,0,0,17,9,2,2.8,354,2.8,354,22:21,168,89,19,35
14,2015-16,TOR,30,51,67,-4,3,0,0,0,14,7,0,2.6,268,2.6,268,22:02,120,62,17,26
15,2015-16,OTT,30,20,23,-3,1,0,0,0,3,2,2,3.6,90,3.6,90,23:10,48,27,2,9
16,2016-17,OTT,31,23,29,-6,2,0,0,0,3,2,0,3.7,101,3.7,101,22:42,38,49,3,14
