,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,NSH,21,71,66,7,1,0,0,0,13,2,0,1.2,,1.2,,17:21,,,,
2,2006-07,NSH,22,82,54,10,7,1,0,0,6,8,2,9.2,,9.2,,20:09,,,,
3,2007-08,NSH,23,76,71,3,6,1,0,1,14,10,0,5.1,271,5.1,271,20:35,57,75,33,38
4,2008-09,NSH,24,82,73,-16,4,3,0,3,23,15,0,4.9,291,4.9,291,24:16,87,93,45,46
5,2009-10,NSH,25,82,48,4,2,2,0,1,18,15,0,3.2,282,3.2,282,23:59,55,112,38,41
6,2010-11,NSH,26,70,54,20,3,1,0,1,18,16,1,3.5,264,3.5,264,25:12,64,84,33,37
7,2011-12,NSH,27,79,30,15,3,3,1,1,16,22,1,5.2,242,5.2,242,26:30,46,116,37,42
8,2012-13,MIN,28,48,24,2,1,3,0,1,16,12,0,4.4,193,4.4,193,27:17,33,74,9,19
9,2013-14,MIN,29,82,34,15,5,3,0,0,20,14,1,5.3,342,5.3,342,29:25,72,132,30,41
10,2014-15,MIN,30,77,48,7,1,1,0,1,25,10,1,1.3,356,1.3,356,29:04,69,127,33,46
11,2015-16,MIN,31,82,30,10,4,3,1,2,24,18,1,4.3,383,4.3,383,28:36,69,142,36,41
12,2016-17,MIN,32,22,8,11,2,1,1,0,6,5,0,8.0,101,8.0,101,27:27,17,25,13,8
