,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,NSH,20,28,42,8,0,2,0,1,4,4,0,4.3,,4.3,,17:00,,,,
2,2006-07,NSH,21,79,60,13,11,6,0,2,14,8,1,11.2,,11.2,,19:23,,,,
3,2007-08,NSH,22,54,49,-6,1,5,0,2,9,5,0,3.9,305,3.9,305,19:30,115,44,17,17
4,2008-09,NSH,23,81,80,1,12,10,1,4,20,9,1,9.2,482,9.2,482,23:58,192,95,19,33
5,2009-10,NSH,24,78,36,0,9,7,0,3,14,13,0,7.2,487,7.2,487,23:10,165,106,34,52
6,2010-11,NSH,25,82,56,7,9,6,1,3,21,11,0,6.3,497,6.3,497,25:19,211,113,62,51
7,2011-12,NSH,26,78,46,21,7,10,2,1,18,12,0,8.3,434,8.3,434,26:10,177,140,51,46
8,2012-13,NSH,27,48,48,-2,6,3,0,1,10,9,0,7.3,239,7.3,239,25:55,112,90,14,36
9,2013-14,NSH,28,79,52,-2,11,12,0,4,19,14,0,11.8,401,11.8,401,26:54,169,173,35,50
10,2014-15,NSH,29,78,72,15,9,5,1,2,20,10,0,6.3,463,6.3,463,26:22,166,147,23,53
11,2015-16,NSH,30,78,27,-7,6,14,0,1,18,12,1,10.6,380,10.6,380,25:23,169,160,19,39
12,2016-17,MTL,31,23,14,18,1,7<,0,3,6,3,1,13.6,130,13.6,130,25:47,55,50,2,32
