,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,MIN,18,36,12,-10,1,0,0,0,3,2,0,2.9,,2.9,,13:29,,,,
2,2005-06,MIN,20,72,32,-7,3,1,0,1,8,3,1,5.5,,5.5,,14:07,,,,
3,2006-07,MIN,21,77,26,16,4,3,0,3,13,4,1,6.5,,6.5,,15:48,,,,
4,2007-08,MIN,22,82,80,12,7,8,0,4,16,11,1,9.5,341,9.5,341,23:06,99,73,61,65
5,2008-09,MIN,23,59,45,-7,4,4,0,2,9,10,0,5.4,318,5.4,318,22:25,58,62,28,50
6,2009-10,MIN,24,47,32,-15,1,2,0,0,8,9,0,2.9,212,2.9,212,22:22,97,44,17,32
7,2010-11,MIN,25,80,98,-10,9,8,0,3,22,6,1,10.0,375,10.0,375,25:03,133,106,47,80
8,2011-12,SJS,26,81,34,8,6,5,0,2,15,11,0,5.5,429,5.5,429,22:32,68,117,25,75
9,2012-13,SJS,27,30,20,0,7,2,0,0,10,1,0,11.1,153,11.1,153,16:17,54,13,5,19
10,2013-14,SJS,28,69,34,26,20,2,0,3,17,9,0,9.0,454,9.0,454,16:49,145,24,45,37
11,2014-15,SJS,29,82,65,-9,10,7,0,2,26,17,0,6.9,512,6.9,512,23:57,148,124,46,101
12,2015-16,SJS,30,82,53,-5,19,7,1,4,24,23,1,7.6,625,7.6,625,25:52,101,145,53,102
13,2016-17,SJS,31,24,4,3,7,2,0,2,7,4,1,9.1,205,9.1,205,24:05,24,43,12,48
