,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,TOR,24,76,33,-16,10,2,0,0,12,4,1,12.2,184,12.2,184,13:48,88,48,28,27
2,2009-10,TOR,25,60,31,-7,5,1,0,1,13,2,2,6.7,177,6.7,177,15:49,87,40,20,21
3,2010-11,TOR,26,23,12,-7,1,1,0,1,1,0,0,7.1,53,7.1,53,12:31,31,17,8,5
4,2011-12,NYR,27,63,8,10,5,0,0,0,9,2,0,7.8,117,7.8,117,10:10,89,27,11,16
5,2012-13,COL,28,47,18,5,9,1,0,1,8,2,0,13.9,147,13.9,147,16:45,99,43,28,21
6,2013-14,COL,29,75,36,13,8,3,0,2,20,0,1,10.3,206,10.3,206,16:16,112,51,38,27
7,2014-15,COL,30,68,32,-9,7,3,1,1,14,1,0,10.5,203,10.5,203,15:51,143,56,38,18
8,2015-16,COL,31,71,52,-7,10,0,0,3,10,1,0,9.9,165,9.9,165,15:15,85,65,33,17
9,2016-17,COL,32,16,12,1,0,0,0,0,0,0,0,0.0,37,0.0,37,12:26,19,13,6,0
