,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,BOS,24,35,18,0,4,0,0,0,2,1,0,12.9,45,12.9,45,10:22,71,15,4,4
2,2009-10,TOT,25,52,33,-8,5,0,0,2,6,0,0,8.6,93,8.6,93,11:02,83,20,3,4
3,2009-10,BOS,25,45,31,-9,4,0,0,2,5,0,0,7.8,77,7.8,77,10:57,64,18,1,2
4,2009-10,FLA,25,7,2,1,1,0,0,0,1,0,0,14.3,16,14.3,16,11:37,19,2,2,2
5,2011-12,VAN,27,10,14,2,1,0,0,0,3,0,0,16.7,10,16.7,10,10:30,20,7,5,1
