,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,SJS,19,2,4,1,1,0,0,0,0,0,0,100.,,100.,,9:05,,,,
2,2005-06,SJS,21,81,45,1,13,4,0,2,11,7,0,10.7,,10.7,,15:46,,,,
3,2006-07,SJS,22,78,36,17,15,11,0,9,24,15,1,13.6,,13.6,,16:46,,,,
4,2007-08,SJS,23,79,47,19,18,5,1,8,20,11,0,10.3,367,10.3,367,18:05,70,31,37,34
5,2008-09,SJS,24,77,52,11,17,6,0,6,19,13,2,12.8,273,12.8,273,18:27,92,33,32,21
6,2009-10,OTT,25,66,18,-12,12,8,2,3,8,4,0,13.5,267,13.5,267,18:15,77,30,36,15
7,2010-11,OTT,26,66,49,-12,13,1,4,0,12,3,0,10.8,270,10.8,270,18:04,49,41,40,22
8,2011-12,OTT,27,77,32,4,24,10,1,3,19,5,1,16.5,383,16.5,383,19:33,36,46,39,18
9,2012-13,OTT,28,23,17,8,4,0,0,0,7,2,1,6.9,116,6.9,116,18:11,6,13,9,6
10,2013-14,OTT,29,82,41,-25,13,4,0,1,18,4,0,10.1,298,10.1,298,17:35,86,31,32,14
11,2014-15,OTT,30,66,33,3,7,5,1,1,16,5,0,10.0,235,10.0,235,16:22,64,40,23,12
12,2015-16,TOT,31,45,18,0,4,3,0,0,6,3,0,10.9,119,10.9,119,16:07,42,27,25,14
13,2015-16,OTT,31,32,12,1,3,3,0,0,4,0,0,10.7,95,10.7,95,16:48,23,21,17,11
14,2015-16,TOR,31,13,6,-1,1,0,0,0,2,3,0,12.5,24,12.5,24,14:25,19,6,8,3
15,2016-17,TOR,32,5,2,-2,1,0,0,0,1,0,0,16.7,10,16.7,10,14:16,7,9,3,1
