,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,VAN,23,7,4,1,0,0,0,0,1,0,0,0.0,9,0.0,9,7:20,4,0,2,3
2,2009-10,VAN,24,15,13,-3,0,0,0,0,0,0,0,0.0,19,0.0,19,9:58,20,13,7,3
3,2010-11,VAN,25,24,21,1,2,0,0,1,2,0,0,9.5,29,9.5,29,7:26,29,14,4,2
4,2011-12,PHX,26,2,2,-1,0,0,0,0,0,0,0,0.0,2,0.0,2,7:10,1,0,0,0
5,2012-13,PHX,27,14,2,-4,0,0,0,0,0,0,0,0.0,24,0.0,24,7:38,21,3,2,1
6,2014-15,ARI,29,3,2,-1,0,0,0,0,0,0,0,0.0,3,0.0,3,10:40,17,1,0,0
