,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,BUF,21,19,4,4,3,0,0,0,4,0,0,18.8,,18.8,,8:54,,,,
2,2007-08,BUF,22,37,20,3,8,0,0,1,7,0,0,15.7,83,15.7,83,14:34,36,11,9,13
3,2008-09,BUF,23,71,56,-4,12,5,0,0,9,5,0,15.7,176,15.7,176,13:50,80,33,13,26
4,2009-10,TOT,24,81,49,-16,11,4,1,3,15,4,0,12.4,212,12.4,212,14:42,61,32,37,33
5,2009-10,BUF,24,60,47,-14,10,3,0,3,9,4,0,13.1,155,13.1,155,14:22,47,20,19,26
6,2009-10,ATL,24,21,2,-2,1,1,1,0,6,0,0,10.0,57,10.0,57,15:37,14,12,18,7
7,2010-11,TOR,25,82,37,-3,15,6,0,3,28,13,0,13.6,292,13.6,292,17:07,115,20,24,49
8,2011-12,TOR,26,73,37,3,17,3,0,4,17,6,0,13.5,280,13.5,280,15:51,60,21,17,34
9,2012-13,TOR,27,40,26,3,6,2,0,1,10,2,0,12.9,123,12.9,123,14:55,44,15,15,29
10,2013-14,OTT,28,79,78,12,15,8,1,5,22,7,2,15.1,266,15.1,266,17:38,108,20,33,37
11,2014-15,OTT,29,62,36,-6,10,6,0,5,16,4,0,11.4,244,11.4,244,17:00,70,17,31,36
12,2015-16,OTT,30,4,0,-1,0,0,0,0,0,0,0,0.0,8,0.0,8,10:52,3,1,0,0
