,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,EDM,21,10,4,-4,0,0,0,0,0,0,0,0.0,,0.0,,11:02,,,,
2,2006-07,EDM,22,6,2,0,1,0,0,0,0,0,0,9.1,,9.1,,17:08,,,,
3,2007-08,EDM,23,80,33,-6,13,0,1,3,15,0,2,11.2,219,11.2,219,12:55,40,38,30,31
4,2008-09,EDM,24,79,21,4,9,1,1,3,14,1,1,11.1,168,11.1,168,12:43,60,55,33,32
5,2009-10,MIN,25,82,22,-3,9,0,0,3,20,3,0,6.4,244,6.4,244,15:20,69,52,48,31
6,2010-11,MIN,26,80,56,-4,13,2,1,1,16,2,3,12.7,230,12.7,230,15:47,52,55,48,30
7,2011-12,MIN,27,82,66,-15,17,5,0,0,16,6,0,13.8,283,13.8,283,19:04,81,62,70,27
8,2012-13,MIN,28,48,20,-18,6,1,1,1,3,1,0,9.1,151,9.1,151,17:21,54,18,22,22
9,2013-14,MIN,29,81,61,0,7,0,1,1,15,1,0,7.0,226,7.0,226,16:13,73,41,49,20
10,2014-15,MIN,30,73,47,-6,8,0,1,0,11,0,0,10.5,142,10.5,142,13:03,56,63,28,10
11,2015-16,STL,31,76,37,-1,4,0,3,4,4,0,0,14.3,104,14.3,104,10:48,50,37,18,11
12,2016-17,STL,32,22,21,-3,2,0,0,1,1,0,0,10.0,27,10.0,27,9:50,21,11,6,0
