,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,ATL,20,9,4,-2,0,0,0,0,0,1,0,0.0,,0.0,,7:43,,,,
2,2006-07,TOT,21,49,46,-1,2,1,0,0,5,3,0,5.6,,5.6,,15:29,,,,
3,2006-07,ATL,21,29,30,1,0,0,0,0,3,1,0,0.0,,0.0,,11:41,,,,
4,2006-07,PHI,21,20,16,-2,2,1,0,0,2,2,0,9.1,,9.1,,20:58,,,,
5,2007-08,PHI,22,78,74,17,4,5,0,2,16,10,1,8.0,240,8.0,240,21:14,79,79,36,53
6,2008-09,PHI,23,80,97,7,4,3,0,0,11,8,2,5.4,277,5.4,277,24:37,146,129,39,59
7,2009-10,PHI,24,81,54,-6,4,1,0,0,12,2,0,4.1,290,4.1,290,21:08,118,109,22,45
8,2010-11,PHI,25,82,53,15,2,0,0,0,13,0,1,1.8,241,1.8,241,21:04,177,133,32,51
9,2011-12,PHI,26,81,56,10,4,0,0,0,18,0,2,3.5,261,3.5,261,22:03,164,119,33,43
10,2012-13,PHI,27,33,41,-10,1,0,0,0,4,0,0,2.6,102,2.6,102,22:37,76,61,12,31
11,2013-14,PHI,28,82,63,-6,4,0,1,2,12,0,0,4.1,269,4.1,269,22:27,109,115,26,44
12,2014-15,TOT,29,43,25,2,1,0,0,0,10,0,0,2.2,117,2.2,117,19:56,62,66,10,22
13,2014-15,PHI,29,39,16,-1,1,0,0,0,8,0,0,2.2,107,2.2,107,20:14,56,56,8,19
14,2014-15,TBL,29,4,9,3,0,0,0,0,2,0,0,0.0,10,0.0,10,17:02,6,10,2,3
15,2015-16,TBL,30,80,53,12,1,0,0,0,8,0,1,1.1,191,1.1,191,16:45,111,88,17,31
16,2016-17,TBL,31,24,12,-1,0,0,0,0,4,0,0,0.0,67,0.0,67,16:06,26,17,0,9
