,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,DAL,22,8,39,1,0,0,0,0,2,0,0,0.0,10,0.0,10,6:38,7,1,3,1
2,2008-09,TOT,23,81,148,-9,11,0,1,3,8,2,0,9.7,217,9.7,217,12:43,87,14,19,11
3,2008-09,DAL,23,15,26,-1,1,0,0,0,3,1,0,8.3,25,8.3,25,8:14,13,2,2,1
4,2008-09,STL,23,66,122,-8,10,0,1,3,5,1,0,9.8,192,9.8,192,13:45,74,12,17,10
5,2009-10,STL,24,79,168,-5,6,0,1,1,7,0,1,5.8,199,5.8,199,13:05,82,31,31,16
6,2010-11,STL,25,80,154,-18,6,0,1,0,7,0,0,6.2,210,6.2,210,12:48,93,15,16,12
7,2011-12,STL,26,40,71,-2,1,0,0,0,2,0,0,2.0,83,2.0,83,8:18,22,2,3,2
8,2012-13,TBL,27,44,112,4,1,0,0,0,7,0,0,2.0,84,2.0,84,11:05,44,15,11,7
9,2013-14,TBL,28,55,79,-2,3,0,0,1,6,0,1,5.0,105,5.0,105,10:10,57,15,15,5
10,2014-15,ARI,29,58,79,-6,3,0,0,0,3,0,0,7.0,83,7.0,83,8:06,68,12,7,5
