,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,FLA,18,55,57,-5,7,6,1,0,6,2,0,17.3,,17.3,,13:20,,,,
2,2005-06,FLA,20,71,89,8,25,3,0,1,13,6,0,17.3,,17.3,,16:53,,,,
3,2006-07,FLA,21,82,61,15,23,7,1,3,25,6,0,14.3,,14.3,,18:04,,,,
4,2007-08,FLA,22,82,85,15,18,9,0,3,25,10,0,12.7,383,12.7,383,18:44,81,24,27,36
5,2008-09,FLA,23,67,48,-5,16,5,1,5,14,9,0,16.8,274,16.8,274,17:51,95,14,22,26
6,2009-10,FLA,24,65,42,-1,11,7,2,4,33,4,0,12.6,303,12.6,303,20:53,34,20,30,30
7,2010-11,BOS,25,80,85,29,20,6,0,2,25,2,0,13.8,334,13.8,334,16:17,74,14,26,25
8,2011-12,BOS,26,46,54,0,11,6,0,3,13,2,0,18.9,155,18.9,155,15:56,32,11,12,12
9,2012-13,BOS,27,43,22,1,13,0,0,1,8,1,0,11.4,182,11.4,182,16:51,41,10,9,13
10,2013-14,CBJ,28,36,24,-3,3,2,0,2,12,2,0,10.4,94,10.4,94,15:27,53,14,12,11
