,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,SJS,20,39,35,4,11,2,1,1,9,4,0,18.7,,18.7,,14:08,,,,
2,2006-07,SJS,21,62,29,5,9,6,0,4,8,8,0,14.4,,14.4,,13:35,,,,
3,2007-08,TOT,22,76,64,-1,12,4,0,0,11,5,0,12.2,207,12.2,207,13:20,156,34,17,25
4,2007-08,SJS,22,59,62,-2,9,4,0,0,5,5,0,13.5,160,13.5,160,13:07,127,22,12,21
5,2007-08,BUF,22,17,2,1,3,0,0,0,6,0,0,8.6,47,8.6,47,14:06,29,12,5,4
6,2008-09,VAN,23,81,27,4,13,2,0,4,12,5,0,10.9,200,10.9,200,13:50,145,41,30,12
7,2009-10,VAN,24,59,21,0,8,3,0,0,10,1,0,11.6,155,11.6,155,14:10,105,32,16,9
8,2010-11,FLA,25,68,21,-14,2,3,0,0,10,0,0,5.2,162,5.2,162,13:02,112,35,22,14
9,2011-12,NJD,26,32,16,6,1,0,0,0,5,0,0,4.3,37,4.3,37,11:58,61,13,10,3
10,2012-13,NJD,27,47,17,-7,6,2,0,1,5,2,0,9.1,127,9.1,127,13:46,64,15,11,13
11,2013-14,NJD,28,78,33,-15,3,0,0,1,8,1,0,2.9,161,2.9,161,12:27,118,23,22,13
12,2014-15,NJD,29,67,28,2,12,4,0,2,12,4,0,15.0,161,15.0,161,12:56,126,48,17,14
13,2015-16,NYI,30,24,9,3,1,0,0,0,5,0,0,3.7,43,3.7,43,11:14,42,13,6,7
