,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,TOT,23,80,176,-3,1,1,0,2,11,3,0,2.8,,2.8,,14:59,,,,
2,2006-07,ANA,23,62,140,5,1,1,0,2,9,3,0,3.6,,3.6,,14:04,,,,
3,2006-07,TBL,23,18,36,-8,0,0,0,0,2,0,0,0.0,,0.0,,18:08,,,,
4,2007-08,TBL,24,77,154,-2,4,0,0,1,15,1,1,5.8,145,5.8,145,21:13,125,97,42,57
5,2008-09,TOT,25,77,196,5,0,0,0,0,10,0,0,0.0,99,0.0,99,14:55,79,51,19,30
6,2008-09,TBL,25,1,0,-1,0,0,0,0,0,0,0,</td,1,</td,1,14:04,1,1,2,0
7,2008-09,VAN,25,76,196,6,0,0,0,0,10,0,0,0.0,98,0.0,98,14:56,78,50,17,30
8,2009-10,VAN,26,65,79,15,2,0,0,0,5,0,1,5.4,100,5.4,100,17:01,112,52,10,24
9,2010-11,NSH,27,80,83,1,2,0,0,0,7,0,0,4.0,105,4.0,105,17:07,164,80,30,50
10,2011-12,COL,28,76,105,2,2,1,0,0,15,1,1,2.6,228,2.6,228,19:13,138,86,28,33
11,2012-13,COL,29,28,60,0,0,0,0,0,4,0,0,0.0,66,0.0,66,15:30,42,36,9,11
12,2013-14,CGY,30,45,58,-8,0,0,0,0,3,0,0,0.0,57,0.0,57,11:16,56,38,3,9
13,2014-15,FLA,31,9,5,-4,0,0,0,0,1,0,0,0.0,5,0.0,5,13:29,36,12,0,3
