,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,LAK,23,8,4,4,4,0,0,0,1,0,0,21.1,22,21.1,22,13:38,10,2,1,0
2,2008-09,LAK,24,28,42,-9,4,0,0,1,1,0,0,11.1,58,11.1,58,10:08,66,8,11,11
3,2009-10,NYR,25,71,47,-6,4,0,0,1,1,1,0,5.5,126,5.5,126,8:25,143,41,20,5
4,2010-11,NYR,26,82,74,2,16,4,1,2,11,0,3,9.6,365,9.6,365,15:44,240,86,33,20
5,2011-12,NYR,27,82,59,2,11,0,0,2,13,1,1,6.7,301,6.7,301,15:14,236,83,25,15
6,2012-13,NYR,28,38,29,-13,2,0,0,1,2,1,0,3.6,107,3.6,107,14:13,145,30,12,7
7,2013-14,NYR,29,82,56,1,5,1,0,1,9,1,2,4.4,211,4.4,211,12:46,154,54,20,20
8,2014-15,TBL,30,82,54,3,12,0,3,5,9,0,0,10.7,226,10.7,226,12:00,128,63,32,13
9,2015-16,TBL,31,76,57,-7,9,2,2,4,6,1,0,11.1,199,11.1,199,12:55,115,48,15,16
10,2016-17,TBL,32,22,29,1,4,0,0,0,1,0,0,14.3,43,14.3,43,11:39,32,13,7,6
