,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DET,27,1312,745,63.8,6.4,1034,583,63.9,6.3,9.4,91.1,100.,54.1,45.9
2,2008-09,DET,28,1241,848,59.4,3.1,961,690,58.2,2.4,8.1,90.9,98.9,51.5,48.5
3,2009-10,DET,29,1239,961,56.3,3.7,953,763,55.5,3.6,9.1,90.5,99.6,52.5,47.5
4,2010-11,DET,30,1306,1084,54.6,0.0,1019,894,53.3,-0.6,8.4,91.0,99.4,48.4,51.6
5,2011-12,DET,31,1315,1007,56.6,1.0,995,780,56.1,0.2,9.9,90.6,100.,54.7,45.3
6,2012-13,DET,32,726,587,55.3,3.0,548,463,54.2,1.3,7.6,92.4,100.,60.0,40.0
7,2013-14,DET,33,730,644,53.1,0.3,580,505,53.5,1.2,10.7,92.7,103.,49.9,50.1
8,2014-15,DET,34,1105,925,54.4,1.4,835,732,53.3,1.5,8.9,90.1,99.0,61.6,38.4
9,2015-16,DET,35,1203,1146,51.2,-0.9,907,903,50.1,-0.4,7.5,90.7,98.2,59.9,40.1
10,2016-17,DET,36,309,322,49.0,4.6,241,244,49.7,6.1,7.4,94.3,101.,44.2,55.8
