,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2010-11,CBJ,20,17,20,45.9,-7.9,14,15,48.3,-9.4,7.7,90.9,98.6,30.0,70.0
2,2011-12,CBJ,21,747,935,44.4,-5.8,550,699,44.0,-5.8,5.1,91.6,96.7,45.4,54.6
3,2012-13,TOT,22,315,320,49.6,4.5,220,242,47.6,2.8,9.7,93.0,102.,51.1,48.9
4,2012-13,CBJ,22,199,185,51.8,12.1,130,151,46.3,7.8,6.4,90.3,96.6,48.9,51.1
5,2012-13,NYR,22,116,135,46.2,-6.0,90,91,49.7,-3.1,14.1,98.3,112.,54.3,45.7
6,2013-14,NYR,23,1042,956,52.2,-1.9,789,711,52.6,-1.3,6.2,94.3,100.,63.7,36.3
7,2014-15,TOT,24,782,772,50.3,1.7,577,599,49.1,1.1,7.0,93.3,100.,57.8,42.2
8,2014-15,NYR,24,528,437,54.7,6.4,402,335,54.5,6.8,8.6,92.9,101.,64.3,35.7
9,2014-15,ARI,24,254,335,43.1,-6.1,175,264,39.9,-8.5,3.2,93.8,97.0,48.5,51.5
10,2015-16,NJD,25,871,1126,43.6,-3.0,670,850,44.1,-3.6,8.1,92.1,100.,47.2,52.8
11,2016-17,NJD,26,278,339,45.1,-4.8,216,256,45.8,-3.9,9.3,93.3,102.,48.1,51.9
