,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2009-10,SJS,22,228,187,54.9,2.9,174,142,55.1,5.1,7.3,95.1,102.,51.5,48.5
2,2010-11,SJS,23,416,339,55.1,4.1,310,248,55.6,5.7,8.3,94.8,103.,51.5,48.5
3,2011-12,SJS,24,401,401,50.0,-2.1,293,284,50.8,-3.1,5.5,93.7,99.2,50.4,49.6
4,2012-13,NYR,25,45,24,65.2,11.8,37,16,69.8,17.5,3.6,90.9,94.5,57.9,42.1
5,2013-14,VAN,26,2,11,15.4,-32.,2,8,20.0,-26.,</td,100.,</td,66.7,33.3
