,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,COL,21,472,639,42.5,-5.9,344,476,42.0,-7.5,6.1,90.1,96.2,52.1,47.9
2,2009-10,COL,22,921,1111,45.3,-1.1,705,853,45.3,-3.2,12.4,91.1,103.,52.1,47.9
3,2010-11,TOT,23,850,825,50.7,1.0,660,615,51.8,1.6,9.4,89.3,98.7,55.7,44.3
4,2010-11,COL,23,441,482,47.8,0.9,337,364,48.1,0.4,10.2,87.8,98.0,57.3,42.7
5,2010-11,STL,23,409,343,54.4,-0.2,323,251,56.3,1.6,8.4,91.5,100.,53.5,46.5
6,2011-12,STL,24,1023,1025,50.0,-7.7,777,756,50.7,-9.2,6.6,93.6,100.,58.3,41.7
7,2012-13,STL,25,546,568,49.0,-4.0,408,422,49.2,-4.8,11.8,89.4,101.,54.6,45.4
8,2013-14,TOT,26,646,711,47.6,-5.7,485,518,48.4,-5.4,9.6,91.5,101.,59.1,40.9
9,2013-14,STL,26,597,638,48.3,-5.2,446,463,49.1,-5.0,9.7,91.7,101.,60.5,39.5
10,2013-14,BUF,26,49,73,40.2,-7.1,39,55,41.5,-3.7,7.4,89.2,96.6,44.1,55.9
11,2014-15,TOT,27,823,1253,39.6,-0.2,624,921,40.4,-0.6,8.0,91.3,99.3,42.3,57.7
12,2014-15,BUF,27,567,1042,35.2,-2.5,426,768,35.7,-3.4,7.1,91.2,98.3,41.6,58.4
13,2014-15,MIN,27,256,211,54.8,8.0,198,153,56.4,9.0,9.9,91.7,101.,44.4,55.6
14,2015-16,ANA,28,500,476,51.2,-0.7,371,356,51.0,-1.7,8.7,92.1,100.,53.5,46.5
15,2016-17,MIN,29,160,237,40.3,-11.,110,180,37.9,-14.,9.3,93.7,103.,52.3,47.7
