,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BOS,19,732,673,52.1,-0.4,554,531,51.1,0.1,7.3,92.1,99.3,51.4,48.6
2,2008-09,BOS,20,928,867,51.7,1.9,679,668,50.4,0.6,9.7,94.2,103.,52.2,47.8
3,2009-10,BOS,21,600,527,53.2,-1.2,444,403,52.4,-2.6,7.9,90.1,98.0,56.3,43.7
4,2010-11,BOS,22,1197,1005,54.4,3.0,867,767,53.1,1.9,10.4,93.8,104.,52.5,47.5
5,2011-12,BOS,23,1296,1017,56.0,1.1,916,772,54.3,-0.7,9.9,89.8,99.7,56.2,43.8
6,2012-13,BOS,24,789,584,57.5,3.1,575,438,56.8,2.8,9.3,91.2,100.,57.3,42.7
7,2013-14,BOS,25,1265,1094,53.6,-0.6,926,839,52.5,-2.0,9.9,94.3,104.,60.5,39.5
8,2014-15,BOS,26,1166,1098,51.5,-0.8,849,870,49.4,-2.3,9.5,93.8,103.,55.1,44.9
9,2015-16,LAK,27,1401,972,59.0,4.2,1036,748,58.1,3.1,10.4,91.6,102.,57.9,42.1
10,2016-17,EDM,28,372,303,55.1,2.9,277,219,55.8,3.5,10.3,90.3,100.,60.1,39.9
