,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,19,896,1043,46.2,0.8,683,784,46.6,-0.1,6.9,93.5,100.,38.3,61.7
2,2008-09,PIT,20,985,1016,49.2,1.9,729,736,49.8,0.3,9.9,91.1,101.,40.0,60.0
3,2009-10,PIT,21,1158,962,54.6,1.1,868,737,54.1,-1.6,9.8,92.2,102.,49.7,50.3
4,2010-11,PIT,22,667,580,53.5,2.2,474,449,51.4,-1.6,9.3,91.7,101.,49.0,51.0
5,2011-12,PIT,23,1014,820,55.3,1.6,765,622,55.2,0.3,9.0,89.7,98.7,47.2,52.8
6,2012-13,CAR,24,835,728,53.4,1.6,625,559,52.8,1.9,7.3,87.4,94.7,47.1,52.9
7,2013-14,CAR,25,1333,1155,53.6,3.7,997,876,53.2,4.8,5.4,94.2,99.6,49.8,50.2
8,2014-15,CAR,26,842,596,58.6,8.2,603,466,56.4,5.6,5.8,90.2,96.0,51.9,48.1
9,2015-16,CAR,27,1152,971,54.3,3.9,840,742,53.1,3.3,7.8,91.8,99.5,43.6,56.4
10,2016-17,CAR,28,320,221,59.1,8.1,237,169,58.4,9.0,6.3,89.5,95.8,50.8,49.2
