,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CBJ,20,108,89,54.8,4.6,77,76,50.3,0.4,4.8,88.9,93.7,72.2,27.8
2,2008-09,CBJ,21,331,233,58.7,7.5,241,178,57.5,5.0,14.8,91.7,106.,66.3,33.8
3,2009-10,CBJ,22,799,861,48.1,-1.8,611,680,47.3,-2.7,9.1,89.3,98.4,64.0,36.0
4,2010-11,CBJ,23,1004,951,51.4,-0.2,753,727,50.9,-0.7,8.8,90.3,99.0,61.9,38.1
5,2011-12,CBJ,24,847,928,47.7,-1.5,621,712,46.6,-3.0,7.7,90.5,98.2,51.6,48.4
6,2012-13,TOT,25,541,545,49.8,4.4,392,410,48.9,2.9,9.0,92.6,101.,47.8,52.2
7,2012-13,CBJ,25,404,396,50.5,6.7,288,305,48.6,4.4,7.0,93.1,100.,50.0,50.0
8,2012-13,NYR,25,137,149,47.9,-3.0,104,105,49.8,-2.1,14.3,91.3,105.,42.9,57.1
9,2013-14,NYR,26,1055,895,54.1,0.2,781,667,53.9,0.2,8.0,91.3,99.3,60.6,39.4
10,2014-15,NYR,27,1126,1011,52.7,3.8,839,762,52.4,3.6,9.4,90.9,100.,54.9,45.1
11,2015-16,NYR,28,1084,1192,47.6,0.8,785,857,47.8,0.2,10.7,92.3,103.,58.8,41.2
12,2016-17,OTT,29,341,307,52.6,6.6,258,223,53.6,6.7,8.2,93.2,101.,55.5,44.5
