,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,STL,19,786,778,50.3,4.0,626,594,51.3,4.2,8.4,90.0,98.5,51.7,48.3
2,2009-10,STL,21,1324,1172,53.0,2.7,1005,909,52.5,1.7,8.6,91.2,99.8,60.6,39.4
3,2010-11,TOT,22,1255,1228,50.5,-0.9,951,932,50.5,-0.9,7.5,90.7,98.1,53.7,46.3
4,2010-11,STL,22,874,828,51.4,-0.6,667,626,51.6,-0.3,7.6,90.1,97.7,55.7,44.3
5,2010-11,COL,22,381,400,48.8,-0.7,284,306,48.1,-1.4,7.2,91.8,99.0,50.2,49.8
6,2011-12,COL,23,1286,1126,53.3,0.8,954,854,52.8,1.2,7.2,90.9,98.1,58.9,41.1
7,2012-13,COL,24,497,481,50.8,0.0,377,357,51.4,-0.1,7.7,89.4,97.0,51.1,48.9
8,2013-14,COL,25,1390,1548,47.3,-1.4,1043,1172,47.1,-1.3,8.3,92.8,101.,44.4,55.6
9,2014-15,COL,26,819,929,46.9,4.0,634,688,48.0,5.4,7.8,92.5,100.,44.8,55.2
10,2015-16,COL,27,1154,1442,44.5,0.4,889,979,47.6,3.5,6.5,90.6,97.1,42.7,57.3
11,2016-17,COL,28,344,325,51.4,4.2,261,224,53.8,6.3,7.1,91.9,99.0,47.9,52.1
