,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHI,20,16,17,48.5,3.4,14,14,50.0,4.2,0.0,91.7,91.7,71.4,28.6
2,2008-09,PHI,21,525,500,51.2,2.0,401,375,51.7,2.2,9.4,93.4,102.,52.4,47.6
3,2009-10,PHI,22,1018,978,51.0,-1.8,755,684,52.5,-0.9,6.9,90.8,97.7,51.0,49.0
4,2010-11,PHI,23,1268,1096,53.6,3.3,958,829,53.6,2.1,9.0,91.5,100.,50.2,49.8
5,2011-12,PHI,24,1270,1103,53.5,1.0,930,821,53.1,0.0,9.4,91.0,100.,48.4,51.6
6,2012-13,PHI,25,769,752,50.6,3.1,550,536,50.6,2.4,9.3,88.6,97.9,47.1,52.9
7,2013-14,PHI,26,1418,1190,54.4,3.9,1007,873,53.6,3.1,9.7,91.3,101.,55.9,44.1
8,2014-15,PHI,27,1418,1223,53.7,6.5,1004,891,53.0,5.9,7.3,91.3,98.6,54.0,46.0
9,2015-16,PHI,28,1279,1116,53.4,4.9,919,820,52.8,4.5,7.7,91.7,99.4,51.8,48.2
10,2016-17,PHI,29,380,327,53.7,2.2,279,240,53.8,0.9,7.4,88.6,96.1,60.1,39.9
