,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,19,547,531,50.7,-1.8,399,401,49.9,-3.2,7.6,88.8,96.4,50.2,49.8
2,2008-09,TOR,20,146,143,50.5,-5.4,119,106,52.9,-4.1,6.0,92.9,98.9,51.5,48.5
3,2009-10,TOT,21,206,241,46.1,2.5,149,178,45.6,2.6,8.2,93.7,101.,42.0,58.0
4,2009-10,TOR,21,28,26,51.9,</td,19,19,50.0,</td,0.0,87.5,87.5,50.0,50.0
5,2009-10,CAR,21,178,215,45.3,1.7,130,159,45.0,2.0,9.8,94.5,104.,41.3,58.7
6,2010-11,CAR,22,500,527,48.7,-1.7,350,391,47.2,-1.7,9.4,91.9,101.,45.1,54.9
7,2011-12,CAR,23,943,1086,46.5,-3.3,696,800,46.5,-2.9,8.6,92.0,100.,47.3,52.7
8,2012-13,CAR,24,742,758,49.5,-3.8,546,564,49.2,-3.5,11.6,92.8,104.,58.5,41.5
9,2013-14,CAR,25,883,858,50.7,-0.8,669,648,50.8,0.5,9.3,91.0,100.,59.2,40.8
10,2014-15,TOT,26,970,815,54.3,3.5,686,601,53.3,2.4,6.7,89.2,95.9,55.0,45.0
11,2014-15,CAR,26,760,615,55.3,4.8,535,456,54.0,3.4,6.0,89.1,95.2,55.9,44.1
12,2014-15,WPG,26,210,200,51.2,-1.1,151,145,51.0,-0.8,8.7,89.4,98.1,51.8,48.2
13,2015-16,NJD,27,271,300,47.5,0.0,216,208,50.9,3.1,3.9,95.5,99.4,41.7,58.3
