,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BOS,20,995,853,53.8,2.2,754,677,52.7,2.6,8.6,90.3,98.9,46.9,53.1
2,2008-09,BOS,21,999,887,53.0,3.5,728,699,51.0,2.1,10.5,94.4,104.,52.1,47.9
3,2009-10,TOR,22,1211,1032,54.0,0.2,891,752,54.2,0.4,8.3,89.6,97.9,53.0,47.0
4,2010-11,TOR,23,1279,1424,47.3,-3.0,924,1044,47.0,-2.9,7.8,90.7,98.5,52.3,47.7
5,2011-12,TOR,24,1407,1404,50.1,0.6,1012,1075,48.5,-0.6,9.8,89.3,99.1,55.8,44.2
6,2012-13,TOR,25,781,892,46.7,3.2,556,671,45.3,2.1,10.1,91.7,101.,48.8,51.2
7,2013-14,TOR,26,1380,1661,45.4,2.4,1030,1302,44.2,0.8,10.0,91.6,101.,44.4,55.6
8,2014-15,TOR,27,1190,1358,46.7,0.4,900,1045,46.3,0.2,7.1,90.0,97.1,52.0,48.0
9,2015-16,PIT,28,1270,1065,54.4,2.3,943,823,53.4,0.7,8.5,91.9,100.,64.7,35.3
10,2016-17,PIT,29,330,347,48.7,-4.1,238,262,47.6,-8.0,9.3,92.2,101.,67.0,33.0
