,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2014-15,VAN,26,73,99,42.4,-6.9,58,78,42.6,-7.8,12.2,88.1,100.,50.7,49.3
2,2015-16,VAN,27,668,769,46.5,1.4,483,635,43.2,-1.2,7.5,91.9,99.4,56.4,43.6
3,2016-17,VAN,28,3,8,27.3,-5.3,2,6,25.0,-10.,0.0,100.,100.,0.0,100.
