,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,ATL,20,448,544,45.2,1.9,347,408,46.0,3.5,7.4,93.4,100.,50.9,49.1
2,2008-09,ATL,21,821,901,47.7,-0.4,645,700,48.0,-0.5,12.4,88.6,101.,43.8,56.2
3,2009-10,ATL,22,943,913,50.8,0.8,725,685,51.4,2.4,7.4,91.3,98.7,44.2,55.8
4,2010-11,ATL,23,1094,997,52.3,1.9,822,743,52.5,0.0,9.9,92.1,102.,54.1,45.9
5,2011-12,WPG,24,1238,1028,54.6,4.8,925,807,53.4,2.0,8.2,89.4,97.6,53.3,46.7
6,2012-13,WPG,25,771,786,49.5,-2.2,571,574,49.9,-1.6,10.8,91.0,101.,44.7,55.3
7,2013-14,WPG,26,1319,1131,53.8,2.4,968,852,53.2,1.0,9.3,91.0,100.,49.1,50.9
8,2014-15,WPG,27,1044,884,54.1,1.4,757,660,53.4,1.3,8.2,92.9,101.,55.2,44.8
9,2015-16,WPG,28,885,754,54.0,3.0,639,585,52.2,0.8,8.1,88.5,96.6,54.8,45.2
10,2016-17,WPG,29,14,25,35.9,-12.,12,18,40.0,-9.0,12.5,100.,112.,28.6,71.4
