,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,SJS,20,226,267,45.8,-7.7,179,212,45.8,-8.4,4.4,92.8,97.2,60.5,39.5
2,2009-10,SJS,21,472,495,48.8,-3.3,354,377,48.4,-2.5,7.3,92.0,99.4,49.4,50.6
3,2010-11,SJS,22,472,508,48.2,-7.0,354,382,48.1,-6.7,4.3,94.0,98.3,44.5,55.5
4,2011-12,TOT,23,901,899,50.1,-5.5,684,636,51.8,-3.9,8.2,90.5,98.7,51.4,48.6
5,2011-12,SJS,23,641,687,48.3,-6.9,489,479,50.5,-5.3,8.5,91.3,99.8,49.2,50.8
6,2011-12,COL,23,260,212,55.1,-1.6,195,157,55.4,0.2,7.4,88.2,95.7,56.7,43.3
7,2012-13,COL,24,610,661,48.0,-3.0,454,477,48.8,-2.3,8.5,88.6,97.1,56.1,43.9
8,2013-14,COL,25,980,1112,46.8,-1.8,731,856,46.1,-2.0,8.9,91.5,100.,51.2,48.8
9,2014-15,COL,26,177,268,39.8,-5.5,140,204,40.7,-5.1,8.1,88.9,97.0,46.4,53.6
10,2015-16,TOT,27,846,896,48.6,0.6,626,667,48.4,0.1,9.1,90.1,99.2,47.2,52.8
11,2015-16,BUF,27,609,665,47.8,0.4,445,496,47.3,-0.1,9.0,89.3,98.3,45.7,54.3
12,2015-16,ANA,27,237,231,50.6,0.8,181,171,51.4,0.1,9.2,92.4,101.,53.4,46.6
13,2016-17,ARI,28,170,237,41.8,-3.1,127,186,40.6,-4.0,8.4,92.7,101.,54.8,45.2
