,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
214,WSH,23.0,23.0,12.0,8.0,0.0,11.0,636.0,808.0,56.0,0.4,501.0,601.0,54.5,-1.6,75.0,21.0,9.0,1.0,1.0,0.0,26.0,,,fleisto01,8.0,88.9,96.9,18.0,-7.0,2007-08,9.3,9.3,190.0,190.0,29.0,12.37,1,39.2,60.8
333,STL,23.0,23.0,1.0,0.0,0.0,1.0,62.0,66.0,51.6,3.9,43.0,57.0,57.0,8.8,12.0,0.0,0.0,0.0,0.0,0.0,26.0,,,janssca01,7.3,87.9,95.2,18.0,-1.0,2007-08,0.0,0.0,12.0,12.0,1.0,7.07,1,51.3,48.7
356,STL,23.0,23.0,3.0,0.0,0.0,3.0,255.0,218.0,46.1,-2.8,193.0,175.0,47.6,-3.2,61.0,0.0,3.0,1.0,0.0,0.0,75.0,,,kingdj01,6.8,90.2,97.0,100.0,-4.0,2007-08,8.3,8.3,45.0,45.0,4.0,5.36,1,41.4,58.6
408,CBJ,23.0,23.0,19.0,12.0,0.0,30.0,849.0,1019.0,54.6,3.4,652.0,796.0,55.0,3.8,80.0,30.0,24.0,6.0,10.0,4.0,67.0,,,nashri01,8.2,90.3,98.5,95.0,2.0,2007-08,11.6,11.6,521.0,521.0,56.0,20.29,1,47.0,53.0
427,NYI,23.0,23.0,1.0,0.0,0.0,8.0,111.0,98.0,46.9,-7.2,74.0,71.0,49.0,-4.1,16.0,1.0,2.0,0.0,0.0,0.0,4.0,,,nielsfr01,6.9,93.8,100.0,0.0,1.0,2007-08,11.8,11.8,30.0,30.0,6.0,8.42,1,39.4,60.6
453,BUF,23.0,23.0,16.0,0.0,0.0,24.0,723.0,652.0,47.4,-3.3,537.0,514.0,48.9,-2.7,77.0,23.0,16.0,2.0,0.0,3.0,60.0,,,paillda01,9.8,92.3,102.0,14.0,9.0,2007-08,17.3,17.3,175.0,175.0,18.0,13.16,1,51.1,48.9
484,TBL,23.0,23.0,16.0,5.0,0.0,117.0,1184.0,1291.0,52.2,2.3,876.0,987.0,53.0,1.9,72.0,53.0,9.0,0.0,0.0,1.0,105.0,,,rangepa01,9.3,86.1,95.4,56.0,-13.0,2007-08,9.5,9.5,210.0,210.0,35.0,25.13,1,47.4,52.6
505,WSH,23.0,23.0,6.0,10.0,0.0,14.0,627.0,790.0,55.8,0.0,479.0,596.0,55.4,-1.0,63.0,81.0,16.0,2.0,10.0,0.0,20.0,,,seminal01,7.4,87.8,95.3,54.0,-18.0,2007-08,14.1,14.1,358.0,358.0,40.0,16.55,1,40.1,59.9
550,TOR,23.0,23.0,20.0,7.0,0.0,36.0,929.0,975.0,51.2,-1.7,720.0,750.0,51.0,-1.6,76.0,46.0,12.0,2.0,2.0,1.0,62.0,,,steenal01,9.1,91.2,100.0,32.0,0.0,2007-08,8.9,8.9,320.0,320.0,27.0,18.05,1,49.2,50.8
579,PIT,23.0,23.0,13.0,1.0,0.0,37.0,689.0,560.0,44.8,-1.8,513.0,434.0,45.8,-1.4,63.0,18.0,10.0,1.0,0.0,2.0,66.0,,,talboma01,8.4,94.1,102.0,53.0,8.0,2007-08,15.0,15.0,119.0,119.0,18.0,15.28,1,60.1,39.9
600,CHI,23.0,23.0,19.0,7.0,2.0,14.0,742.0,996.0,57.3,5.1,569.0,759.0,57.2,4.8,59.0,25.0,23.0,4.0,5.0,1.0,32.0,,,toewsjo01,9.9,89.7,99.7,28.0,17.0,2011-12,15.7,15.7,257.0,257.0,82.0,20.51,1,35.6,64.4
608,CBJ,23.0,23.0,2.0,0.0,0.0,20.0,381.0,421.0,52.5,1.9,287.0,329.0,53.4,2.5,51.0,9.0,1.0,0.0,0.0,1.0,91.0,,,tolleol01,6.7,90.4,97.1,111.0,-3.0,2007-08,9.5,9.5,49.0,49.0,2.0,12.18,1,50.8,49.2
639,TOR,23.0,23.0,15.0,1.0,0.0,79.0,1111.0,1338.0,54.6,2.9,871.0,1013.0,53.8,1.7,81.0,60.0,5.0,2.0,0.0,0.0,96.0,,,whiteia01,8.0,89.9,97.9,44.0,-9.0,2007-08,4.3,4.3,283.0,283.0,26.0,18.48,1,46.6,53.4
681,CHI,23.0,23.0,15.0,4.0,0.0,67.0,723.0,749.0,50.9,-1.6,568.0,580.0,50.5,-3.0,68.0,22.0,5.0,0.0,1.0,1.0,113.0,,,wisnija01,10.7,91.6,102.0,103.0,12.0,2007-08,8.5,8.5,165.0,165.0,11.0,17.0,1,50.0,50.0
1,STL,23.0,23.0,14.0,4.0,0.0,13.0,696.0,713.0,50.6,2.4,530.0,574.0,52.0,2.5,72.0,14.0,10.0,2.0,3.0,0.0,240.0,,,backeda01,8.6,88.6,97.1,99.0,-11.0,2007-08,10.1,10.1,205.0,205.0,20.0,14.41,1,53.0,47.0
22,BOS,23.0,23.0,16.0,13.0,2.0,42.0,693.0,640.0,48.0,-4.0,523.0,490.0,48.4,-3.2,64.0,15.0,6.0,1.0,1.0,1.0,57.0,,,bergepa01,9.1,92.7,101.0,16.0,2.0,2008-09,5.2,5.2,244.0,244.0,35.0,17.59,1,55.9,44.1
36,VAN,23.0,23.0,12.0,5.0,0.0,41.0,801.0,687.0,46.2,-4.5,606.0,507.0,45.6,-4.9,81.0,12.0,13.0,4.0,2.0,0.0,145.0,,,bernist01,9.9,92.8,102.0,27.0,4.0,2008-09,10.9,10.9,200.0,200.0,30.0,13.5,1,48.5,51.5
44,PIT,23.0,23.0,1.0,0.0,0.0,0.0,38.0,21.0,35.6,-8.6,29.0,20.0,40.8,-4.0,15.0,2.0,0.0,0.0,0.0,0.0,15.0,,,bissopa01,6.7,89.5,96.1,22.0,-1.0,2008-09,0.0,0.0,5.0,5.0,0.0,3.31,1,59.1,40.9
62,VAN,23.0,23.0,1.0,0.0,0.0,0.0,37.0,33.0,47.1,0.7,23.0,26.0,53.1,4.9,7.0,3.0,0.0,0.0,0.0,0.0,4.0,,,boldual01,12.5,94.7,107.0,4.0,1.0,2008-09,0.0,0.0,9.0,9.0,2.0,7.2,1,58.1,41.9
68,LAK,23.0,23.0,1.0,0.0,0.0,2.0,103.0,62.0,37.6,13.4,80.0,49.0,38.0,14.0,8.0,0.0,4.0,0.0,0.0,0.0,10.0,,,boylebr01,19.0,92.5,111.0,4.0,4.0,2007-08,21.1,21.1,22.0,22.0,1.0,13.38,1,46.9,53.1
80,EDM,23.0,23.0,15.0,0.0,2.0,38.0,763.0,667.0,46.6,-0.9,583.0,509.0,46.6,-1.3,80.0,31.0,13.0,3.0,0.0,1.0,40.0,,,brodzky01,10.2,88.4,98.5,33.0,-6.0,2007-08,11.2,11.2,219.0,219.0,30.0,12.55,1,52.8,47.2
93,LAK,23.0,23.0,15.0,10.0,2.0,23.0,1098.0,1017.0,48.1,-0.3,870.0,785.0,47.4,0.0,78.0,62.0,19.0,4.0,12.0,2.0,311.0,,,browndu01,8.6,89.6,98.2,55.0,-13.0,2007-08,15.1,15.1,380.0,380.0,26.0,20.18,1,48.9,51.1
107,MIN,23.0,23.0,9.0,10.0,0.0,62.0,909.0,856.0,48.5,0.0,675.0,647.0,48.9,-0.1,59.0,50.0,4.0,2.0,4.0,0.0,58.0,,,burnsbr01,7.7,91.4,99.1,45.0,-7.0,2008-09,5.4,5.4,318.0,318.0,28.0,22.25,1,50.7,49.3
119,CHI,23.0,23.0,12.0,4.0,0.0,23.0,683.0,850.0,55.4,-1.0,535.0,657.0,55.1,-1.4,77.0,18.0,12.0,4.0,3.0,0.0,169.0,,,byfugdu01,6.6,94.4,101.0,81.0,7.0,2008-09,7.4,7.4,320.0,320.0,26.0,14.52,1,41.2,58.8
143,SJS,23.0,23.0,7.0,6.0,0.0,62.0,552.0,731.0,57.0,4.0,398.0,568.0,58.8,5.1,62.0,43.0,0.0,1.0,2.0,0.0,29.0,,,carlema01,7.1,87.6,94.7,26.0,-8.0,2007-08,3.2,3.2,120.0,120.0,17.0,16.33,1,38.4,61.6
157,PHI,23.0,23.0,12.0,11.0,1.0,53.0,1120.0,1096.0,49.5,2.7,842.0,851.0,50.3,3.6,82.0,60.0,20.0,5.0,7.0,2.0,52.0,,,carteje01,9.0,91.9,100.0,55.0,6.0,2007-08,11.2,11.2,464.0,464.0,56.0,18.51,1,59.8,40.2
174,PHI,23.0,23.0,11.0,8.0,2.0,129.0,1343.0,1397.0,51.0,4.0,1012.0,1075.0,51.5,3.8,80.0,59.0,4.0,0.0,3.0,0.0,146.0,,,coburbr01,7.8,91.7,99.5,97.0,7.0,2008-09,5.4,5.4,277.0,277.0,39.0,24.37,1,55.6,44.4
187,NYI,23.0,23.0,0.0,0.0,0.0,2.0,79.0,89.0,53.0,3.0,57.0,70.0,55.1,8.2,16.0,1.0,0.0,0.0,0.0,0.0,12.0,,,collije01,1.9,88.4,90.2,8.0,-4.0,2007-08,0.0,0.0,24.0,24.0,6.0,8.46,1,51.9,48.1
191,TOT,23.0,23.0,8.0,2.0,0.0,14.0,813.0,785.0,49.1,-1.4,621.0,625.0,50.2,-1.7,81.0,11.0,11.0,3.0,0.0,1.0,87.0,,,crombbj01,6.5,91.5,98.0,148.0,-9.0,2008-09,9.7,9.7,217.0,217.0,19.0,12.43,1,54.2,45.8
202,TOT,23.0,23.0,10.0,1.0,0.0,25.0,691.0,695.0,50.1,-4.7,524.0,532.0,50.4,-3.7,64.0,20.0,7.0,4.0,3.0,0.0,84.0,,,dawesni01,7.4,91.2,98.6,15.0,-6.0,2008-09,8.7,8.7,197.0,197.0,17.0,13.15,1,38.3,61.7
212,COL,23.0,23.0,0.0,0.0,0.0,1.0,64.0,45.0,41.3,-4.0,50.0,33.0,39.8,-3.5,8.0,0.0,0.0,0.0,0.0,0.0,4.0,,,dupuiph01,4.2,93.9,98.1,4.0,-1.0,2008-09,0.0,0.0,14.0,14.0,1.0,9.34,1,40.0,60.0
218,TOT,23.0,23.0,8.0,2.0,0.0,12.0,347.0,371.0,51.7,0.3,261.0,286.0,52.3,0.7,37.0,11.0,3.0,1.0,2.0,0.0,42.0,,,eavespa01,7.0,91.2,98.2,10.0,-2.0,2007-08,6.2,6.2,137.0,137.0,18.0,12.46,1,46.2,53.8
232,ATL,23.0,23.0,11.0,22.0,0.0,106.0,1239.0,879.0,41.5,-4.0,943.0,677.0,41.8,-3.8,82.0,52.0,1.0,0.0,4.0,0.0,21.0,,,enstrto01,11.0,91.9,102.0,42.0,-5.0,2007-08,4.8,4.8,207.0,207.0,30.0,24.28,1,57.0,43.0
244,DAL,23.0,23.0,22.0,5.0,0.0,51.0,1006.0,1135.0,53.0,1.6,773.0,876.0,53.1,1.1,82.0,31.0,28.0,4.0,7.0,1.0,31.0,,,erikslo01,10.7,90.7,101.0,14.0,14.0,2008-09,20.2,20.2,282.0,282.0,80.0,19.5,1,52.2,47.8
256,WSH,23.0,23.0,12.0,1.0,0.0,10.0,487.0,740.0,60.3,6.3,350.0,545.0,60.9,7.3,61.0,22.0,11.0,2.0,1.0,0.0,24.0,,,fehrer01,7.7,91.2,98.8,22.0,8.0,2008-09,9.0,9.0,232.0,232.0,53.0,11.15,1,44.2,55.8
265,PIT,23.0,23.0,0.0,0.0,0.0,1.0,41.0,20.0,32.8,-7.2,28.0,13.0,31.7,-11.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,,,filewjo01,0.0,86.7,86.7,0.0,-2.0,2007-08,0.0,0.0,6.0,6.0,1.0,8.42,1,64.7,35.3
270,CHI,23.0,23.0,0.0,0.0,0.0,3.0,30.0,24.0,44.4,-16.0,24.0,20.0,45.5,-14.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,,,fraseco01,6.3,83.3,89.6,7.0,-2.0,2007-08,0.0,0.0,5.0,5.0,3.0,10.19,1,66.7,33.3
282,TOT,23.0,23.0,7.0,1.0,0.0,11.0,465.0,370.0,44.3,-8.3,360.0,276.0,43.4,-10.0,50.0,9.0,3.0,0.0,1.0,1.0,53.0,,,fritsda01,6.3,93.0,99.2,12.0,-5.0,2008-09,9.3,9.3,98.0,98.0,5.0,10.38,1,52.8,47.2
287,NYI,23.0,23.0,9.0,4.0,0.0,72.0,798.0,801.0,50.1,-4.0,605.0,603.0,49.9,-3.5,60.0,29.0,0.0,0.0,0.0,0.0,35.0,,,gervabr01,7.4,91.9,99.3,34.0,-5.0,2007-08,0.0,0.0,141.0,141.0,37.0,20.0,1,56.5,43.5
296,ANA,23.0,23.0,38.0,28.0,0.0,43.0,981.0,1339.0,57.7,7.2,809.0,1045.0,56.4,5.5,81.0,70.0,16.0,2.0,9.0,0.0,134.0,,,getzlry01,9.2,90.3,99.5,121.0,5.0,2008-09,11.0,11.0,392.0,392.0,55.0,20.08,1,42.3,57.7
332,FLA,23.0,23.0,14.0,9.0,0.0,14.0,928.0,868.0,48.3,0.5,724.0,627.0,46.4,-1.2,67.0,26.0,16.0,5.0,5.0,1.0,95.0,,,hortona01,10.2,91.2,101.0,48.0,-5.0,2008-09,16.8,16.8,274.0,274.0,22.0,17.51,1,43.6,56.4
342,EDM,23.0,23.0,0.0,0.0,0.0,2.0,56.0,34.0,37.8,-18.0,42.0,30.0,41.7,-16.0,7.0,0.0,1.0,0.0,0.0,0.0,13.0,,,jacquje01,15.0,90.9,105.0,9.0,0.0,2008-09,33.3,33.3,5.0,5.0,0.0,7.22,1,50.0,50.0
348,COL,23.0,23.0,3.0,1.0,0.0,9.0,242.0,213.0,46.8,-1.5,174.0,158.0,47.6,-3.6,27.0,7.0,1.0,0.0,1.0,0.0,40.0,,,jonesda01,4.9,91.2,96.1,8.0,-5.0,2007-08,5.4,5.4,60.0,60.0,2.0,11.22,1,44.6,55.4
363,VAN,23.0,23.0,12.0,4.0,0.0,71.0,934.0,928.0,49.8,-1.3,691.0,713.0,50.8,0.0,80.0,27.0,15.0,2.0,4.0,2.0,78.0,,,keslery01,7.5,92.2,99.7,79.0,1.0,2007-08,11.9,11.9,287.0,287.0,59.0,19.03,1,61.1,38.9
375,NSH,23.0,23.0,2.0,0.0,0.0,15.0,138.0,123.0,47.1,-3.7,96.0,95.0,49.7,-3.1,13.0,2.0,0.0,0.0,0.0,0.0,7.0,,,kleinke01,5.7,89.9,95.6,6.0,-3.0,2007-08,0.0,0.0,25.0,25.0,2.0,14.24,1,50.9,49.1
390,MTL,23.0,23.0,9.0,9.0,0.0,23.0,880.0,881.0,50.0,3.2,652.0,650.0,49.9,3.3,74.0,37.0,17.0,2.0,6.0,0.0,124.0,,,kostian01,9.8,89.9,99.7,50.0,-7.0,2008-09,13.6,13.6,322.0,322.0,18.0,15.35,1,53.7,46.3
397,FLA,23.0,23.0,14.0,3.0,0.0,30.0,734.0,643.0,46.7,-4.9,574.0,501.0,46.6,-3.9,76.0,23.0,7.0,2.0,1.0,0.0,45.0,,,krepska01,7.7,95.1,102.0,29.0,10.0,2007-08,8.1,8.1,151.0,151.0,32.0,12.59,1,55.3,44.7
409,MTL,23.0,23.0,13.0,0.0,0.0,52.0,973.0,875.0,47.3,-0.1,683.0,639.0,48.3,1.7,79.0,32.0,12.0,2.0,1.0,2.0,130.0,,,lapiema01,8.2,93.5,101.0,76.0,9.0,2008-09,9.1,9.1,260.0,260.0,46.0,14.48,1,53.6,46.4
424,MTL,23.0,23.0,0.0,0.0,0.0,0.0,6.0,5.0,45.5,-14.0,5.0,3.0,37.5,-19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,lockeco01,0.0,75.0,75.0,0.0,-1.0,2007-08,0.0,0.0,2.0,2.0,0.0,5.59,1,0.0,100.0
431,BUF,23.0,23.0,9.0,5.0,0.0,33.0,749.0,756.0,50.2,1.4,559.0,564.0,50.2,1.5,71.0,26.0,12.0,0.0,5.0,0.0,80.0,,,macarcl01,7.3,91.4,98.7,56.0,-4.0,2008-09,15.7,15.7,176.0,176.0,13.0,13.5,1,54.1,45.9
448,VAN,23.0,23.0,0.0,0.0,0.0,20.0,120.0,113.0,48.5,-5.0,82.0,92.0,52.9,-0.2,17.0,0.0,0.0,0.0,0.0,0.0,19.0,,,mcivena01,1.6,84.7,86.4,52.0,-8.0,2007-08,0.0,0.0,13.0,13.0,0.0,10.28,1,44.6,55.4
452,CBJ,23.0,23.0,13.0,0.0,0.0,54.0,736.0,914.0,55.4,5.1,585.0,722.0,55.2,4.7,66.0,18.0,4.0,0.0,0.0,0.0,135.0,,,methoma01,9.8,89.2,98.9,55.0,7.0,2008-09,6.9,6.9,119.0,119.0,8.0,17.57,1,48.4,51.6
466,SJS,23.0,23.0,20.0,11.0,0.0,31.0,800.0,1012.0,55.8,1.6,586.0,775.0,56.9,0.9,79.0,34.0,18.0,8.0,5.0,1.0,70.0,,,michami01,10.4,91.9,102.0,47.0,19.0,2007-08,10.3,10.3,367.0,367.0,37.0,18.05,1,41.2,58.8
478,ANA,23.0,23.0,3.0,0.0,0.0,11.0,185.0,190.0,50.7,-8.3,140.0,146.0,51.0,-7.7,26.0,4.0,2.0,0.0,0.0,0.0,12.0,,,milledr01,5.8,93.1,98.8,6.0,-1.0,2007-08,6.7,6.7,46.0,46.0,6.0,11.11,1,46.7,53.3
499,NYR,23.0,23.0,0.0,0.0,0.0,1.0,44.0,61.0,58.1,-9.1,34.0,48.0,58.5,-10.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,,,mooregr01,5.4,86.2,91.6,0.0,-2.0,2007-08,0.0,0.0,18.0,18.0,3.0,11.49,1,30.0,70.0
514,LAK,23.0,23.0,0.0,0.0,0.0,2.0,35.0,24.0,40.7,-4.1,27.0,20.0,42.6,-5.2,4.0,2.0,1.0,0.0,0.0,0.0,6.0,,,murrabr01,5.9,84.2,90.1,6.0,-2.0,2007-08,50.0,50.0,3.0,3.0,0.0,11.18,1,47.8,52.2
517,EDM,23.0,23.0,26.0,5.0,0.0,14.0,749.0,697.0,48.2,0.2,580.0,538.0,48.1,-0.1,71.0,57.0,7.0,0.0,3.0,0.0,20.0,,,nilssro01,10.6,92.8,103.0,22.0,8.0,2007-08,9.8,9.8,173.0,173.0,35.0,13.56,1,46.4,53.6
534,MTL,23.0,23.0,6.0,0.0,0.0,50.0,418.0,305.0,42.2,-9.0,305.0,232.0,43.2,-7.7,33.0,19.0,1.0,0.0,0.0,0.0,65.0,,,obyrnry01,12.0,93.8,105.0,45.0,7.0,2007-08,10.0,10.0,30.0,30.0,10.0,13.24,1,53.5,46.5
546,TOT,23.0,23.0,20.0,7.0,0.0,36.0,1046.0,1173.0,52.9,2.2,780.0,902.0,53.6,2.9,81.0,67.0,13.0,1.0,2.0,1.0,66.0,,,osullpa01,7.4,90.7,98.0,28.0,-6.0,2008-09,6.2,6.2,481.0,481.0,40.0,19.09,1,43.9,56.1
563,NJD,23.0,23.0,20.0,13.0,0.0,30.0,875.0,1131.0,56.4,4.9,674.0,870.0,56.3,5.3,81.0,30.0,21.0,8.0,10.0,1.0,76.0,,,parisza01,9.1,91.4,100.0,25.0,13.0,2007-08,12.0,12.0,431.0,431.0,45.0,18.04,1,40.0,60.0
574,SJS,23.0,23.0,11.0,10.0,0.0,59.0,662.0,751.0,53.1,-1.8,457.0,593.0,56.5,0.8,82.0,26.0,10.0,4.0,8.0,1.0,67.0,,,paveljo01,6.9,91.3,98.1,28.0,1.0,2007-08,9.2,9.2,327.0,327.0,37.0,14.07,1,43.6,56.4
587,ANA,23.0,23.0,26.0,14.0,0.0,13.0,920.0,1232.0,57.2,7.2,770.0,979.0,56.0,5.7,78.0,45.0,22.0,8.0,10.0,0.0,109.0,,,perryco01,9.4,90.7,100.0,109.0,10.0,2008-09,11.3,11.3,443.0,443.0,33.0,18.36,1,42.7,57.3
599,CGY,23.0,23.0,19.0,17.0,0.0,85.0,1293.0,1560.0,54.7,-3.7,1056.0,1162.0,52.4,-4.5,80.0,61.0,7.0,4.0,4.0,0.0,157.0,,,phanedi01,9.9,88.7,98.5,100.0,-11.0,2008-09,4.0,4.0,532.0,532.0,23.0,26.32,1,41.0,59.0
617,OTT,23.0,23.0,4.0,4.0,0.0,52.0,586.0,631.0,51.8,3.1,442.0,475.0,51.8,1.3,47.0,36.0,0.0,1.0,6.0,0.0,49.0,,,picaral01,7.5,90.6,98.1,8.0,-2.0,2008-09,8.3,8.3,151.0,151.0,9.0,18.52,1,49.1,50.9
642,PHI,23.0,23.0,0.0,1.0,0.0,2.0,38.0,32.0,45.7,-2.6,30.0,23.0,43.4,-4.4,7.0,0.0,0.0,0.0,0.0,0.0,6.0,,,potulry01,0.0,100.0,100.0,4.0,0.0,2007-08,0.0,0.0,8.0,8.0,0.0,6.3,1,47.1,52.9
651,EDM,23.0,23.0,10.0,2.0,0.0,19.0,635.0,582.0,47.8,-1.3,488.0,434.0,47.1,-2.0,63.0,23.0,8.0,2.0,0.0,0.0,42.0,,,poulima01,8.7,92.7,101.0,23.0,1.0,2008-09,8.5,8.5,157.0,157.0,18.0,11.3,1,48.1,51.9
658,LAK,23.0,23.0,8.0,25.0,1.0,75.0,972.0,1148.0,54.2,2.2,718.0,873.0,54.9,2.5,72.0,53.0,2.0,2.0,2.0,0.0,116.0,,,quincky01,8.0,89.7,97.7,63.0,-5.0,2008-09,2.7,2.7,360.0,360.0,17.0,20.59,1,43.9,56.1
678,LAK,23.0,23.0,5.0,0.0,0.0,4.0,289.0,258.0,47.2,-8.4,213.0,190.0,47.1,-8.8,31.0,1.0,0.0,0.0,0.0,0.0,26.0,,,richabr02,5.3,91.3,96.7,11.0,-6.0,2008-09,0.0,0.0,67.0,67.0,10.0,10.48,1,54.4,45.6
702,CHI,23.0,23.0,0.0,0.0,0.0,2.0,46.0,54.0,54.0,1.7,38.0,40.0,51.3,1.6,7.0,5.0,0.0,0.0,0.0,0.0,7.0,,,richmda01,3.0,81.3,84.3,2.0,-5.0,2007-08,0.0,0.0,5.0,5.0,0.0,9.24,1,50.0,50.0
720,CHI,23.0,23.0,13.0,5.0,0.0,113.0,1073.0,1331.0,55.4,-0.7,843.0,1045.0,55.3,-0.1,82.0,35.0,4.0,1.0,3.0,1.0,224.0,,,seabrbr01,9.0,92.4,101.0,62.0,23.0,2008-09,6.1,6.1,269.0,269.0,26.0,23.19,1,48.9,51.1
729,TBL,23.0,23.0,0.0,0.0,0.0,12.0,138.0,121.0,46.7,-1.9,107.0,89.0,45.4,-5.3,14.0,2.0,0.0,0.0,0.0,0.0,31.0,,,smabyma01,3.5,90.0,93.5,12.0,-6.0,2007-08,0.0,0.0,20.0,20.0,2.0,12.08,1,40.8,59.2
736,CAR,23.0,23.0,23.0,21.0,0.0,33.0,1188.0,1355.0,53.3,-1.3,897.0,1016.0,53.1,-2.1,82.0,46.0,24.0,7.0,14.0,0.0,99.0,,,staaler01,9.2,90.2,99.5,50.0,-2.0,2007-08,12.3,12.3,545.0,545.0,56.0,21.38,1,46.3,53.7
770,ATL,23.0,23.0,2.0,0.0,0.0,1.0,120.0,109.0,47.6,1.7,83.0,80.0,49.1,6.1,13.0,2.0,1.0,0.0,0.0,0.0,6.0,,,sterlbr01,7.9,90.8,98.7,14.0,-2.0,2007-08,7.1,7.1,31.0,31.0,4.0,12.24,1,46.2,53.8
776,FLA,23.0,23.0,1.0,0.0,0.0,5.0,144.0,128.0,47.1,-8.3,116.0,104.0,47.3,-5.7,26.0,2.0,0.0,0.0,0.0,0.0,14.0,,,stewaan01,6.4,92.9,99.3,0.0,-1.0,2007-08,0.0,0.0,29.0,29.0,4.0,6.08,1,64.2,35.8
781,PIT,23.0,23.0,0.0,0.0,0.0,1.0,18.0,15.0,45.5,10.7,13.0,11.0,45.8,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,,,stonery01,11.1,100.0,111.0,2.0,1.0,2008-09,0.0,0.0,5.0,5.0,0.0,10.2,1,80.0,20.0
