,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
609,NJD,36.0,36.0,4.0,1.0,1.0,40.0,796.0,668.0,45.6,-1.6,622.0,496.0,44.4,-2.4,74.0,19.0,4.0,1.0,0.0,0.0,97.0,24.0,8.0,zubruda01,6.9,92.5,99.4,42.0,-9.0,2014-15,5.6,5.6,106.0,106.0,19.0,14.4,1,61.3,38.7
75,FLA,36.0,36.0,17.0,8.0,0.0,80.0,1137.0,1265.0,52.7,5.7,896.0,998.0,52.7,5.4,82.0,54.0,5.0,1.0,0.0,1.0,27.0,,,campbbr02,10.3,93.4,103.0,26.0,31.0,2015-16,6.1,6.1,199.0,199.0,23.0,22.17,1,49.1,50.9
93,WSH,36.0,36.0,15.0,5.0,0.0,13.0,928.0,838.0,47.5,-4.3,684.0,629.0,47.9,-4.2,82.0,32.0,14.0,3.0,4.0,2.0,103.0,,,chimeja01,8.1,92.2,100.0,22.0,0.0,2015-16,12.1,12.1,253.0,253.0,15.0,14.03,1,52.3,47.7
111,DET,36.0,36.0,1.0,0.0,0.0,9.0,110.0,129.0,54.0,2.9,83.0,96.0,53.6,2.9,17.0,1.0,1.0,0.0,0.0,0.0,21.0,,,clearda01,3.2,90.2,93.3,6.0,-4.0,2014-15,5.9,5.9,28.0,28.0,2.0,9.08,1,39.0,61.0
129,MIN,36.0,36.0,6.0,0.0,0.0,22.0,301.0,227.0,43.0,-9.9,209.0,170.0,44.9,-8.9,29.0,7.0,4.0,0.0,0.0,0.0,39.0,,,cookema01,8.9,91.5,100.0,13.0,0.0,2014-15,16.7,16.7,48.0,48.0,11.0,12.36,1,58.8,41.2
144,OTT,36.0,36.0,5.0,2.0,0.0,24.0,359.0,381.0,51.5,-3.1,288.0,290.0,50.2,-4.1,25.0,12.0,3.0,0.0,0.0,0.0,15.0,,,corvojo01,6.1,91.1,97.3,10.0,-7.0,2013-14,5.6,5.6,103.0,103.0,5.0,17.31,1,50.2,49.8
177,EDM,36.0,36.0,0.0,0.0,0.0,5.0,68.0,59.0,46.5,-4.2,50.0,44.0,46.8,-3.2,6.0,2.0,0.0,0.0,0.0,0.0,10.0,,,ferenan01,6.3,85.0,91.3,6.0,-4.0,2015-16,0.0,0.0,11.0,11.0,0.0,13.04,1,44.7,55.3
202,SJS,36.0,36.0,5.0,0.0,0.0,69.0,839.0,758.0,47.5,-4.7,619.0,558.0,47.4,-4.8,58.0,16.0,2.0,0.0,0.0,0.0,32.0,,,hannasc01,7.8,92.7,100.0,26.0,0.0,2014-15,3.8,3.8,96.0,96.0,8.0,16.19,1,47.9,52.1
221,CHI,36.0,36.0,28.0,11.0,0.0,26.0,1010.0,1277.0,55.8,2.6,772.0,920.0,54.4,1.9,82.0,30.0,15.0,2.0,6.0,1.0,62.0,,,hossama01,8.9,92.9,101.0,32.0,17.0,2014-15,8.9,8.9,447.0,447.0,68.0,18.33,1,44.0,56.0
256,TOT,36.0,36.0,6.0,0.0,0.0,19.0,621.0,637.0,50.6,-2.3,446.0,488.0,52.2,-0.9,62.0,11.0,4.0,1.0,0.0,0.0,64.0,,,jokinol01,4.9,96.5,101.0,28.0,6.0,2014-15,3.6,3.6,182.0,182.0,11.0,13.16,1,53.0,47.0
335,SJS,36.0,36.0,9.0,14.0,0.0,36.0,1061.0,1103.0,51.0,-0.6,734.0,812.0,52.5,-0.4,82.0,71.0,13.0,5.0,11.0,1.0,64.0,,,marlepa01,6.9,89.0,95.9,10.0,-22.0,2015-16,11.6,11.6,357.0,357.0,46.0,19.02,1,52.8,47.2
368,TBL,36.0,36.0,5.0,0.0,0.0,16.0,480.0,528.0,52.4,-0.4,340.0,385.0,53.1,0.1,70.0,20.0,3.0,0.0,0.0,0.0,113.0,,,morrobr01,6.7,91.7,98.4,64.0,-1.0,2014-15,10.7,10.7,60.0,60.0,11.0,9.2,1,57.4,42.6
469,SJS,36.0,36.0,42.0,21.0,0.0,30.0,985.0,1271.0,56.3,7.1,693.0,955.0,57.9,7.4,82.0,98.0,11.0,6.0,8.0,0.0,48.0,,,thornjo01,11.1,90.8,101.0,54.0,25.0,2015-16,15.7,15.7,211.0,211.0,69.0,18.22,1,44.1,55.9
481,BOS,36.0,36.0,3.0,0.0,0.0,19.0,487.0,445.0,47.7,-9.2,350.0,334.0,48.8,-7.4,64.0,10.0,5.0,1.0,0.0,0.0,111.0,,,thornsh01,5.7,95.6,101.0,74.0,3.0,2013-14,5.4,5.4,150.0,150.0,13.0,8.48,1,34.3,65.7
79,COL,36.0,36.0,3.0,1.0,0.0,43.0,343.0,297.0,46.4,-3.5,245.0,228.0,48.2,-2.3,21.0,12.0,0.0,0.0,0.0,0.0,21.0,,,beaucfr01,7.6,92.7,100.0,6.0,1.0,2016-17,0.0,0.0,54.0,54.0,7.0,20.08,1,57.1,42.9
127,TOT,36.0,36.0,12.0,6.0,0.0,20.0,778.0,802.0,50.8,-0.4,572.0,603.0,51.3,0.0,68.0,28.0,17.0,0.0,3.0,1.0,134.0,,,coleer01,9.9,91.7,101.0,14.0,2.0,2014-15,17.2,17.2,213.0,213.0,24.0,14.33,1,41.9,58.1
142,DET,36.0,36.0,23.0,16.0,0.0,28.0,693.0,1067.0,60.6,9.7,557.0,771.0,58.1,8.1,63.0,29.0,18.0,5.0,8.0,0.0,51.0,,,datsypa01,9.8,90.0,99.9,8.0,12.0,2014-15,15.8,15.8,291.0,291.0,59.0,19.03,1,41.1,58.9
189,NSH,36.0,36.0,3.0,5.0,0.0,14.0,188.0,197.0,51.2,-0.1,141.0,144.0,50.5,-0.3,18.0,1.0,2.0,1.0,3.0,0.0,44.0,,,fishemi01,5.7,86.0,91.7,27.0,-8.0,2016-17,13.5,13.5,54.0,54.0,5.0,16.12,1,57.1,42.9
219,BUF,36.0,36.0,16.0,6.0,0.0,31.0,1139.0,790.0,41.0,4.5,821.0,592.0,41.9,4.0,69.0,20.0,9.0,2.0,3.0,1.0,61.0,,,giontbr01,7.8,92.4,100.0,18.0,-13.0,2014-15,8.5,8.5,253.0,253.0,31.0,18.03,1,56.6,43.4
237,TOT,36.0,36.0,4.0,4.0,0.0,10.0,343.0,286.0,45.5,-5.7,273.0,227.0,45.4,-6.6,34.0,13.0,1.0,1.0,0.0,0.0,3.0,,,gomezsc01,4.7,92.7,97.3,6.0,-7.0,2015-16,5.0,5.0,32.0,32.0,6.0,11.2,1,35.2,64.8
259,DAL,36.0,36.0,17.0,1.0,0.0,25.0,702.0,790.0,52.9,1.2,535.0,568.0,51.5,-0.6,76.0,22.0,7.0,1.0,4.0,0.0,80.0,,,horcosh01,8.3,93.9,102.0,27.0,9.0,2014-15,13.4,13.4,150.0,150.0,20.0,13.01,1,48.6,51.4
394,MTL,36.0,36.0,18.0,21.0,1.0,173.0,1497.0,1547.0,50.8,4.0,1067.0,1111.0,51.0,3.8,81.0,79.0,6.0,1.0,4.0,0.0,53.0,,,markoan01,9.6,93.2,102.0,38.0,22.0,2014-15,7.4,7.4,327.0,327.0,46.0,24.55,1,51.1,48.9
410,OTT,36.0,36.0,8.0,0.0,0.0,12.0,640.0,634.0,49.8,2.6,492.0,462.0,48.4,1.9,80.0,12.0,5.0,0.0,0.0,0.0,215.0,,,neilch01,7.2,92.7,99.9,165.0,-3.0,2015-16,7.1,7.1,134.0,134.0,11.0,9.18,1,57.7,42.3
492,NSH,36.0,36.0,8.0,2.0,0.0,3.0,284.0,315.0,52.6,2.4,226.0,227.0,50.1,-0.3,22.0,13.0,1.0,0.0,2.0,0.0,13.0,,,ribeimi01,10.1,92.0,102.0,12.0,0.0,2016-17,15.8,15.8,39.0,39.0,6.0,15.54,1,29.3,70.7
572,DET,36.0,36.0,1.0,0.0,0.0,1.0,36.0,35.0,49.3,-3.6,30.0,27.0,47.4,-8.9,4.0,1.0,0.0,0.0,0.0,0.0,6.0,,,samuemi01,7.1,87.0,94.1,0.0,-3.0,2012-13,0.0,0.0,11.0,11.0,1.0,12.52,1,56.3,43.8
584,PIT,36.0,36.0,8.0,0.0,1.0,110.0,1073.0,1129.0,51.3,-2.7,782.0,843.0,51.9,-1.9,82.0,44.0,1.0,0.0,0.0,0.0,41.0,,,scudero01,7.3,93.2,100.0,17.0,9.0,2014-15,1.9,1.9,118.0,118.0,8.0,19.09,1,45.8,54.2
618,DAL,36.0,36.0,4.0,0.0,1.0,139.0,1030.0,849.0,45.2,-5.2,753.0,638.0,45.9,-4.4,74.0,19.0,3.0,1.0,0.0,0.0,55.0,,,skraska01,9.4,91.7,101.0,38.0,-1.0,2010-11,10.0,10.0,87.0,87.0,23.0,17.57,1,54.9,45.1
636,MTL,36.0,36.0,11.0,3.0,1.0,90.0,881.0,917.0,51.0,-2.1,628.0,672.0,51.7,-1.8,59.0,55.0,1.0,0.0,0.0,0.0,61.0,,,spaceja01,7.8,93.7,101.0,45.0,9.0,2010-11,1.5,1.5,171.0,171.0,30.0,19.15,1,50.2,49.8
677,TOT,36.0,36.0,18.0,8.0,1.0,36.0,986.0,828.0,45.6,2.2,721.0,625.0,46.4,1.9,70.0,17.0,7.0,1.0,1.0,0.0,22.0,,,tangual01,9.3,93.2,102.0,32.0,8.0,2015-16,11.3,11.3,124.0,124.0,27.0,15.47,1,45.1,54.9
239,OTT,36.0,36.0,2.0,0.0,0.0,16.0,278.0,189.0,40.5,-9.4,187.0,145.0,43.7,-6.6,23.0,8.0,1.0,0.0,0.0,0.0,23.0,,,kellych01,4.4,94.9,99.2,4.0,-2.0,2016-17,3.3,3.3,49.0,49.0,8.0,13.07,1,52.9,47.1
322,NYI,36.0,36.0,0.0,0.0,0.0,19.0,202.0,162.0,44.5,-3.2,134.0,121.0,47.5,-1.3,13.0,6.0,3.0,1.0,0.0,0.0,15.0,,,martira01,6.3,91.0,97.3,4.0,-2.0,2012-13,25.0,25.0,25.0,25.0,2.0,16.09,1,47.3,52.7
418,VAN,36.0,36.0,5.0,3.0,0.0,7.0,311.0,335.0,51.9,2.7,240.0,248.0,50.8,2.2,23.0,5.0,4.0,1.0,2.0,0.0,7.0,,,sedinda01,7.7,89.6,97.3,6.0,-6.0,2016-17,9.4,9.4,97.0,97.0,8.0,18.44,1,32.1,67.9
434,VAN,36.0,36.0,4.0,5.0,0.0,3.0,307.0,344.0,52.8,4.1,237.0,250.0,51.3,2.9,23.0,17.0,4.0,1.0,1.0,0.0,5.0,,,sedinhe01,7.6,88.7,96.3,4.0,-7.0,2016-17,19.2,19.2,52.0,52.0,4.0,19.3,1,32.9,67.1
503,DET,36.0,36.0,9.0,3.0,0.0,8.0,322.0,309.0,49.0,4.6,244.0,241.0,49.7,6.1,23.0,11.0,2.0,0.0,1.0,0.0,16.0,,,zettehe01,7.4,94.3,101.0,4.0,3.0,2016-17,6.7,6.7,73.0,73.0,15.0,19.24,1,55.8,44.2
233,CHI,36.0,36.0,28.0,11.0,0.0,26.0,1010.0,1277.0,55.8,2.6,772.0,920.0,54.4,1.9,82.0,30.0,15.0,2.0,6.0,1.0,62.0,,,hossama01,8.9,92.9,101.0,32.0,17.0,2014-15,8.9,8.9,447.0,447.0,68.0,18.33,1,44.0,56.0
262,BOS,36.0,36.0,21.0,10.0,0.0,27.0,1122.0,1284.0,53.4,-0.9,857.0,950.0,52.6,-1.9,78.0,29.0,26.0,8.0,4.0,0.0,142.0,,,iginlja01,10.4,94.4,104.0,47.0,34.0,2013-14,14.4,14.4,395.0,395.0,30.0,18.13,1,41.7,58.3
359,DET,36.0,36.0,1.0,1.0,0.0,18.0,156.0,117.0,42.9,-3.4,120.0,87.0,42.0,-3.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0,,,kronwni01,8.8,90.0,98.8,6.0,-1.0,2016-17,0.0,0.0,22.0,22.0,0.0,19.15,1,48.5,51.5
402,BOS,36.0,36.0,2.0,3.0,0.0,28.0,238.0,256.0,51.8,-2.3,167.0,190.0,53.2,-0.9,22.0,4.0,0.0,0.0,0.0,0.0,14.0,,,lilesjo01,4.5,92.6,97.1,4.0,-2.0,2016-17,0.0,0.0,46.0,46.0,8.0,16.15,1,43.5,56.5
415,PHI,36.0,36.0,6.0,0.0,0.0,72.0,594.0,514.0,46.4,-8.6,433.0,397.0,47.8,-6.9,46.0,17.0,0.0,0.0,0.0,0.0,61.0,,,liljaan01,7.7,95.8,103.0,34.0,9.0,2011-12,0.0,0.0,55.0,55.0,8.0,13.41,1,52.0,48.0
510,WSH,36.0,36.0,5.0,0.0,0.0,35.0,271.0,280.0,50.8,-1.5,201.0,201.0,50.0,-0.8,21.0,14.0,0.0,0.0,0.0,0.0,45.0,,,orpikbr01,8.9,95.4,104.0,6.0,8.0,2016-17,0.0,0.0,43.0,43.0,5.0,17.0,1,41.7,58.3
681,SJS,36.0,36.0,42.0,21.0,0.0,30.0,985.0,1271.0,56.3,7.1,693.0,955.0,57.9,7.4,82.0,98.0,11.0,6.0,8.0,0.0,48.0,,,thornjo01,11.1,90.8,101.0,54.0,25.0,2015-16,15.7,15.7,211.0,211.0,69.0,18.22,1,44.1,55.9
741,NYI,36.0,36.0,4.0,7.0,0.0,52.0,528.0,691.0,56.7,4.7,368.0,489.0,57.1,3.3,35.0,30.0,2.0,0.0,1.0,0.0,20.0,,,visnolu01,9.0,91.4,100.0,20.0,12.0,2012-13,4.3,4.3,143.0,143.0,13.0,22.48,1,43.1,56.9
719,NJD,36.0,36.0,18.0,10.0,2.0,81.0,1070.0,1239.0,53.7,-0.9,844.0,927.0,52.3,-2.1,81.0,58.0,4.0,2.0,8.0,0.0,124.0,,,zidlima01,7.8,91.1,98.9,60.0,-3.0,2013-14,9.4,9.4,259.0,259.0,19.0,21.39,1,40.4,59.6
322,COL,36.0,36.0,11.0,0.0,1.0,140.0,1576.0,1207.0,43.4,-0.7,1125.0,919.0,45.0,0.6,81.0,30.0,1.0,0.0,0.0,0.0,170.0,,,hejdaja01,7.5,91.5,99.0,42.0,-12.0,2014-15,1.2,1.2,175.0,175.0,22.0,20.39,1,55.9,44.1
232,DET,36.0,36.0,0.0,1.0,0.0,0.0,24.0,19.0,44.2,3.6,19.0,14.0,42.4,5.9,2.0,0.0,0.0,0.0,0.0,0.0,3.0,,,franzjo01,0.0,100.0,100.0,2.0,0.0,2015-16,0.0,0.0,6.0,6.0,0.0,12.57,1,52.9,47.1
683,PHI,36.0,36.0,23.0,11.0,0.0,108.0,1350.0,1450.0,51.8,0.2,985.0,1037.0,51.3,-0.6,82.0,41.0,6.0,2.0,4.0,0.0,41.0,,,streima01,8.8,92.1,100.0,44.0,3.0,2013-14,8.3,8.3,279.0,279.0,16.0,20.39,1,46.0,54.0
