,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
455,NYR,29.0,29.0,13.0,12.0,0.0,129.0,1085.0,1356.0,55.6,-1.1,834.0,1058.0,55.9,-2.4,80.0,55.0,5.0,0.0,6.0,2.0,93.0,7.0,1.0,rozsimi01,7.1,91.4,98.6,80.0,0.0,2007-08,10.2,10.2,269.0,269.0,58.0,24.33,1,42.3,57.7
508,CGY,29.0,29.0,3.0,0.0,2.0,64.0,912.0,928.0,50.4,-5.4,735.0,715.0,49.3,-4.6,80.0,44.0,2.0,0.0,0.0,0.0,157.0,11.0,1.0,saricco01,8.8,91.9,100.0,135.0,2.0,2007-08,3.5,3.5,135.0,135.0,27.0,18.49,1,55.3,44.7
545,BOS,29.0,29.0,16.0,13.0,0.0,25.0,780.0,912.0,53.9,2.5,625.0,714.0,53.3,3.3,80.0,21.0,16.0,5.0,10.0,1.0,50.0,12.0,1.0,sturmma01,8.1,93.1,101.0,40.0,11.0,2007-08,11.8,11.8,334.0,334.0,25.0,17.0,1,49.1,50.9
582,LAK,29.0,29.0,8.0,0.0,0.0,13.0,486.0,465.0,48.9,1.3,377.0,347.0,47.9,0.6,53.0,10.0,4.0,0.0,0.0,0.0,42.0,7.0,1.0,willsbr01,7.1,89.9,97.1,30.0,-8.0,2007-08,6.5,6.5,111.0,111.0,12.0,10.38,1,54.3,45.7
602,NJD,29.0,29.0,21.0,4.0,0.0,17.0,809.0,929.0,53.5,-0.1,638.0,710.0,52.7,-0.7,82.0,21.0,9.0,2.0,4.0,0.0,77.0,17.0,1.0,zubruda01,8.7,91.9,100.0,38.0,2.0,2007-08,10.2,10.2,237.0,237.0,35.0,15.42,1,43.2,56.8
8,BUF,29.0,29.0,7.0,7.0,0.0,11.0,454.0,501.0,52.5,2.4,340.0,363.0,51.6,1.1,48.0,36.0,6.0,0.0,0.0,0.0,20.0,,,afinoma01,7.0,90.0,97.0,20.0,-7.0,2008-09,6.5,6.5,172.0,172.0,15.0,12.36,1,47.7,52.3
17,PHX,29.0,29.0,9.0,0.0,0.0,93.0,1082.0,1003.0,48.1,-4.4,844.0,765.0,47.5,-5.4,79.0,20.0,2.0,0.0,0.0,1.0,93.0,,,boyntni01,5.8,91.9,97.7,125.0,-9.0,2007-08,3.2,3.2,201.0,201.0,16.0,17.01,1,52.2,47.8
34,STL,29.0,29.0,3.0,2.0,0.0,57.0,473.0,447.0,48.6,-0.8,369.0,342.0,48.1,-2.8,28.0,18.0,0.0,0.0,1.0,0.0,40.0,,,breweer01,8.4,87.5,95.9,24.0,-14.0,2008-09,2.0,2.0,111.0,111.0,16.0,25.07,1,56.8,43.2
55,LAK,29.0,29.0,10.0,3.0,0.0,13.0,585.0,507.0,46.4,-2.5,447.0,373.0,45.5,-3.2,65.0,38.0,4.0,0.0,3.0,0.0,26.0,,,caldeky01,7.8,90.8,98.6,18.0,-11.0,2007-08,10.0,10.0,119.0,119.0,11.0,12.0,1,49.5,50.5
68,CHI,29.0,29.0,25.0,20.0,0.0,72.0,1047.0,1378.0,56.8,1.7,852.0,1067.0,55.6,-0.1,82.0,33.0,3.0,1.0,4.0,0.0,34.0,,,campbbr02,8.4,91.2,99.6,22.0,5.0,2008-09,6.5,6.5,242.0,242.0,15.0,22.34,1,38.1,61.9
84,CBJ,29.0,29.0,13.0,1.0,0.0,11.0,479.0,509.0,51.5,-1.4,360.0,382.0,51.5,-1.7,49.0,19.0,7.0,1.0,1.0,0.0,61.0,,,chimeja01,11.9,92.8,104.0,41.0,8.0,2008-09,7.0,7.0,190.0,190.0,15.0,16.15,1,48.7,51.3
104,DET,29.0,29.0,14.0,7.0,1.0,14.0,530.0,771.0,59.3,-2.6,417.0,618.0,59.7,-2.4,63.0,25.0,15.0,3.0,5.0,0.0,82.0,,,clearda01,9.9,92.0,101.0,33.0,21.0,2007-08,11.3,11.3,276.0,276.0,25.0,17.23,1,41.0,59.0
120,TOT,29.0,29.0,11.0,2.0,0.0,38.0,735.0,724.0,49.6,-3.0,568.0,524.0,48.0,-5.5,78.0,23.0,9.0,1.0,0.0,1.0,198.0,,,cookema01,8.1,93.0,101.0,91.0,1.0,2007-08,11.6,11.6,179.0,179.0,26.0,13.1,1,53.1,46.9
156,PHX,29.0,29.0,7.0,0.0,0.0,15.0,708.0,559.0,44.1,-2.2,557.0,425.0,43.3,-3.7,72.0,13.0,6.0,0.0,0.0,0.0,125.0,,,fedorto01,7.5,91.7,99.3,72.0,-9.0,2008-09,10.7,10.7,97.0,97.0,9.0,10.36,1,52.8,47.2
170,BOS,29.0,29.0,9.0,6.0,0.0,72.0,727.0,717.0,49.7,-1.2,537.0,545.0,50.4,-0.2,47.0,15.0,0.0,0.0,1.0,0.0,60.0,,,ferenan01,7.5,94.1,101.0,40.0,7.0,2008-09,1.4,1.4,148.0,148.0,14.0,21.32,1,51.6,48.4
180,COL,29.0,29.0,9.0,1.0,1.0,66.0,718.0,557.0,43.7,-7.0,508.0,433.0,46.0,-5.8,79.0,14.0,11.0,2.0,0.0,0.0,115.0,,,guitebe01,8.8,92.1,101.0,47.0,1.0,2007-08,10.7,10.7,170.0,170.0,35.0,13.05,1,65.0,35.0
191,COL,29.0,29.0,17.0,1.0,1.0,153.0,1375.0,1193.0,46.5,-4.4,1042.0,942.0,47.5,-5.0,82.0,48.0,2.0,0.0,0.0,0.0,58.0,,,hannasc01,9.0,90.7,99.8,55.0,-5.0,2007-08,2.5,2.5,148.0,148.0,33.0,22.41,1,53.8,46.2
212,TOT,29.0,29.0,16.0,21.0,0.0,19.0,935.0,811.0,46.4,1.7,725.0,613.0,45.8,0.6,72.0,35.0,19.0,4.0,8.0,2.0,63.0,,,hossama01,9.2,90.3,99.5,36.0,-14.0,2007-08,11.0,11.0,401.0,401.0,64.0,21.22,1,52.9,47.1
231,CGY,29.0,29.0,22.0,19.0,0.0,11.0,804.0,1079.0,57.3,5.1,660.0,804.0,54.9,4.2,81.0,58.0,19.0,5.0,6.0,0.0,9.0,,,huselkr01,10.0,90.9,101.0,40.0,10.0,2007-08,12.4,12.4,318.0,318.0,53.0,17.42,1,46.5,53.5
245,FLA,29.0,29.0,22.0,15.0,0.0,25.0,1289.0,1246.0,49.2,-1.7,1028.0,970.0,48.5,-1.3,82.0,43.0,16.0,5.0,18.0,0.0,78.0,,,jokinol01,7.2,91.3,98.5,67.0,-19.0,2007-08,10.0,10.0,563.0,563.0,30.0,19.54,1,49.9,50.1
297,BUF,29.0,29.0,11.0,0.0,0.0,20.0,725.0,642.0,47.0,-4.5,545.0,492.0,47.4,-3.5,75.0,22.0,8.0,1.0,0.0,0.0,107.0,,,mairad01,6.9,94.4,101.0,95.0,4.0,2008-09,10.7,10.7,132.0,132.0,19.0,10.35,1,47.5,52.5
313,NYR,29.0,29.0,5.0,10.0,1.0,86.0,1022.0,1042.0,50.5,-5.0,795.0,795.0,50.0,-5.8,76.0,13.0,4.0,0.0,1.0,0.0,123.0,,,marapa01,7.3,93.4,100.0,94.0,2.0,2008-09,4.9,4.9,227.0,227.0,10.0,18.58,1,40.7,59.3
328,SJS,29.0,29.0,24.0,7.0,2.0,23.0,973.0,1193.0,55.1,-0.4,743.0,908.0,55.0,-1.4,76.0,61.0,22.0,10.0,11.0,5.0,98.0,,,marlepa01,8.8,91.5,100.0,18.0,16.0,2008-09,15.1,15.1,396.0,396.0,46.0,21.21,1,48.6,51.4
341,FLA,29.0,29.0,13.0,10.0,0.0,30.0,768.0,729.0,48.7,-3.4,598.0,562.0,48.4,-2.9,67.0,22.0,10.0,1.0,3.0,1.0,22.0,,,mcleabr01,7.1,92.2,99.3,34.0,-5.0,2007-08,10.0,10.0,215.0,215.0,25.0,16.14,1,54.4,45.6
359,DAL,29.0,29.0,26.0,16.0,0.0,29.0,867.0,1040.0,54.5,2.0,678.0,766.0,53.0,1.4,82.0,70.0,18.0,7.0,12.0,2.0,260.0,,,morrobr01,11.9,91.6,103.0,105.0,23.0,2007-08,15.5,15.5,365.0,365.0,56.0,19.0,1,35.1,64.9
372,NJD,29.0,29.0,8.0,5.0,0.0,84.0,994.0,964.0,49.2,-6.5,774.0,723.0,48.3,-7.3,76.0,24.0,3.0,1.0,1.0,0.0,41.0,,,mottami01,6.2,92.0,98.3,48.0,-11.0,2007-08,5.9,5.9,127.0,127.0,20.0,20.39,1,48.7,51.3
415,TOT,29.0,29.0,15.0,7.0,0.0,17.0,706.0,690.0,49.4,-6.3,528.0,521.0,49.7,-6.6,61.0,25.0,11.0,2.0,3.0,0.0,12.0,,,samsose01,8.3,91.9,100.0,16.0,-1.0,2007-08,12.8,12.8,190.0,190.0,29.0,15.54,1,52.6,47.4
443,BUF,29.0,29.0,14.0,1.0,2.0,117.0,1057.0,1064.0,50.2,-1.5,798.0,832.0,51.0,-1.5,71.0,50.0,1.0,0.0,0.0,0.0,33.0,,,tallihe01,8.3,91.3,99.7,48.0,5.0,2007-08,1.4,1.4,148.0,148.0,16.0,21.02,1,52.0,48.0
462,SJS,29.0,29.0,37.0,24.0,0.0,24.0,1045.0,1317.0,55.8,0.9,818.0,994.0,54.9,-1.7,82.0,86.0,14.0,3.0,11.0,0.0,81.0,,,thornjo01,8.9,92.6,101.0,56.0,16.0,2008-09,18.0,18.0,257.0,257.0,64.0,19.28,1,44.7,55.3
494,TBL,29.0,29.0,5.0,0.0,1.0,50.0,670.0,578.0,46.3,-6.2,482.0,434.0,47.4,-5.8,79.0,18.0,6.0,0.0,1.0,1.0,46.0,,,wardja01,5.8,89.3,95.1,42.0,-18.0,2007-08,9.4,9.4,147.0,147.0,47.0,12.33,1,61.1,38.9
2,BOS,29.0,29.0,0.0,0.0,0.0,6.0,120.0,125.0,51.0,-4.4,102.0,93.0,47.7,-6.2,19.0,5.0,0.0,0.0,0.0,0.0,15.0,,,allenbo01,2.9,94.8,97.7,2.0,-2.0,2007-08,0.0,0.0,18.0,18.0,0.0,9.53,1,53.8,46.2
11,FLA,29.0,29.0,8.0,0.0,1.0,137.0,1332.0,1045.0,44.0,-2.8,962.0,806.0,45.6,-1.4,74.0,29.0,3.0,2.0,0.0,1.0,120.0,,,allenbr01,7.3,92.7,100.0,99.0,-8.0,2009-10,5.1,5.1,165.0,165.0,13.0,19.1,1,60.0,40.0
32,ATL,29.0,29.0,30.0,13.0,0.0,35.0,1014.0,977.0,49.1,-1.1,788.0,712.0,47.5,-2.7,76.0,40.0,16.0,4.0,8.0,0.0,82.0,,,antroni01,12.6,90.9,103.0,44.0,13.0,2009-10,19.0,19.0,205.0,205.0,30.0,18.14,1,52.4,47.6
44,COL,29.0,29.0,16.0,1.0,0.0,15.0,826.0,758.0,47.9,-1.0,591.0,568.0,49.0,-0.5,71.0,40.0,3.0,1.0,2.0,0.0,6.0,,,arnasty01,7.1,89.7,96.9,14.0,-16.0,2008-09,4.6,4.6,192.0,192.0,58.0,13.19,1,47.0,53.0
56,DAL,29.0,29.0,6.0,0.0,0.0,13.0,416.0,293.0,41.3,-9.0,322.0,222.0,40.8,-9.2,63.0,10.0,0.0,0.0,0.0,0.0,120.0,,,barchkr01,5.9,95.3,101.0,130.0,0.0,2009-10,0.0,0.0,52.0,52.0,11.0,7.03,1,44.3,55.7
70,TOR,29.0,29.0,15.0,6.0,0.0,155.0,1476.0,1706.0,53.6,-0.4,1089.0,1264.0,53.7,-0.2,82.0,72.0,1.0,1.0,4.0,0.0,88.0,,,beaucfr01,6.1,91.2,97.4,33.0,-13.0,2009-10,2.9,2.9,377.0,377.0,44.0,25.28,1,47.1,52.9
95,PHI,29.0,29.0,10.0,0.0,0.0,63.0,536.0,411.0,43.4,-9.5,372.0,311.0,45.5,-8.7,63.0,13.0,6.0,2.0,1.0,1.0,95.0,,,bettsbl01,9.6,93.7,103.0,14.0,7.0,2009-10,12.7,12.7,117.0,117.0,20.0,12.37,1,62.5,37.5
110,OTT,29.0,29.0,9.0,0.0,0.0,18.0,524.0,638.0,54.9,2.9,374.0,494.0,56.9,3.9,61.0,16.0,5.0,0.0,0.0,0.0,77.0,,,cheecjo01,6.6,87.3,93.9,20.0,-13.0,2009-10,4.3,4.3,193.0,193.0,16.0,11.57,1,46.7,53.3
116,CAR,29.0,29.0,22.0,7.0,0.0,24.0,927.0,1046.0,53.0,-0.4,701.0,790.0,53.0,-1.2,73.0,32.0,12.0,4.0,10.0,0.0,186.0,,,coleer01,10.0,90.8,100.0,76.0,5.0,2007-08,10.2,10.2,372.0,372.0,35.0,19.22,1,46.3,53.7
166,WSH,29.0,29.0,5.0,0.0,0.0,77.0,688.0,705.0,50.6,-5.9,507.0,504.0,49.9,-4.8,50.0,37.0,1.0,0.0,0.0,0.0,107.0,,,erskijo01,9.9,94.2,104.0,66.0,16.0,2009-10,2.0,2.0,107.0,107.0,11.0,15.59,1,51.3,48.7
180,OTT,29.0,29.0,23.0,3.0,2.0,79.0,1006.0,990.0,49.6,-4.3,704.0,735.0,51.1,-2.9,79.0,34.0,15.0,6.0,10.0,0.0,208.0,,,fishemi01,10.3,90.2,100.0,59.0,1.0,2009-10,11.8,11.8,374.0,374.0,47.0,18.58,1,48.9,51.1
200,PHI,29.0,29.0,9.0,14.0,0.0,26.0,763.0,818.0,51.7,-0.8,550.0,604.0,52.3,-1.6,58.0,27.0,12.0,4.0,5.0,0.0,38.0,,,gagnesi01,7.7,91.7,99.5,47.0,-1.0,2009-10,9.3,9.3,310.0,310.0,34.0,18.37,1,48.3,51.7
212,NJD,29.0,29.0,18.0,13.0,0.0,14.0,912.0,1083.0,54.3,1.1,702.0,843.0,54.6,2.1,82.0,37.0,13.0,4.0,8.0,1.0,52.0,,,giontbr01,6.5,93.2,99.6,46.0,1.0,2007-08,8.6,8.6,432.0,432.0,37.0,18.16,1,43.4,56.6
230,NYR,29.0,29.0,28.0,14.0,0.0,23.0,1061.0,1396.0,56.8,5.6,819.0,1038.0,55.9,4.2,77.0,41.0,12.0,7.0,3.0,1.0,61.0,,,gomezsc01,6.7,91.6,98.3,60.0,-2.0,2008-09,5.9,5.9,429.0,429.0,57.0,21.04,1,41.9,58.1
252,EDM,29.0,29.0,19.0,10.0,0.0,30.0,738.0,697.0,48.6,3.4,562.0,522.0,48.2,2.6,53.0,31.0,15.0,2.0,6.0,0.0,15.0,,,horcosh01,10.9,90.6,101.0,30.0,1.0,2007-08,18.3,18.3,195.0,195.0,28.0,22.13,1,53.9,46.1
267,NYI,29.0,29.0,14.0,3.0,0.0,18.0,714.0,777.0,52.1,4.5,528.0,560.0,51.5,2.7,61.0,32.0,8.0,1.0,3.0,0.0,126.0,,,huntetr01,7.3,93.9,101.0,18.0,3.0,2009-10,6.9,6.9,300.0,300.0,40.0,15.11,1,49.5,50.5
272,ANA,29.0,29.0,4.0,0.0,0.0,47.0,457.0,378.0,45.3,-10.0,376.0,298.0,44.2,-11.0,33.0,10.0,2.0,0.0,0.0,0.0,29.0,,,huskike01,10.7,93.5,104.0,27.0,6.0,2008-09,10.0,10.0,49.0,49.0,8.0,18.47,1,49.1,50.9
302,PHX,29.0,29.0,8.0,10.0,0.0,26.0,797.0,811.0,50.4,0.2,622.0,627.0,50.2,-0.8,79.0,20.0,5.0,5.0,5.0,0.0,23.0,,,kapanni01,5.4,94.5,99.9,34.0,-1.0,2007-08,11.8,11.8,141.0,141.0,25.0,13.49,1,52.3,47.7
308,BUF,29.0,29.0,8.0,12.0,0.0,18.0,761.0,791.0,51.0,1.8,561.0,583.0,51.0,0.3,79.0,32.0,11.0,1.0,12.0,0.0,137.0,,,kotalal01,6.5,92.6,99.1,58.0,-5.0,2007-08,11.1,11.1,332.0,332.0,13.0,15.21,1,43.4,56.6
318,NJD,29.0,29.0,1.0,0.0,0.0,25.0,266.0,244.0,47.8,-6.8,207.0,187.0,47.5,-6.2,24.0,7.0,0.0,0.0,0.0,0.0,7.0,,,leachja02,6.3,94.4,100.0,21.0,0.0,2008-09,0.0,0.0,17.0,17.0,1.0,14.5,1,50.8,49.2
333,TBL,29.0,29.0,26.0,20.0,0.0,21.0,1161.0,1100.0,48.7,1.2,908.0,842.0,48.1,0.2,82.0,47.0,19.0,3.0,5.0,0.0,80.0,,,lecavvi01,8.3,90.9,99.1,63.0,-16.0,2009-10,8.1,8.1,491.0,491.0,33.0,19.47,1,42.1,57.9
352,NSH,29.0,29.0,21.0,6.0,0.0,46.0,1087.0,1110.0,50.5,-2.0,838.0,835.0,49.9,-2.4,82.0,60.0,10.0,3.0,0.0,1.0,38.0,,,legwada01,7.7,92.0,99.7,24.0,-5.0,2009-10,7.3,7.3,246.0,246.0,46.0,18.42,1,58.9,41.1
375,SJS,29.0,29.0,13.0,6.0,0.0,38.0,700.0,790.0,53.0,1.6,538.0,581.0,51.9,1.2,71.0,28.0,12.0,4.0,2.0,0.0,66.0,,,malhoma01,10.4,94.2,104.0,41.0,17.0,2009-10,12.6,12.6,201.0,201.0,30.0,15.37,1,55.6,44.4
387,MTL,29.0,29.0,18.0,22.0,2.0,127.0,1445.0,1225.0,45.9,-3.7,1078.0,880.0,44.9,-5.3,82.0,92.0,5.0,2.0,10.0,1.0,59.0,,,markoan01,9.9,92.1,102.0,63.0,1.0,2007-08,11.0,11.0,346.0,346.0,60.0,24.58,1,57.1,42.9
403,OTT,29.0,29.0,7.0,0.0,0.0,15.0,521.0,477.0,47.8,-4.6,398.0,349.0,46.7,-7.0,60.0,8.0,3.0,0.0,0.0,0.0,163.0,,,neilch01,6.1,90.0,96.0,146.0,-13.0,2008-09,5.1,5.1,98.0,98.0,22.0,10.58,1,47.0,53.0
427,NJD,29.0,29.0,0.0,0.0,0.0,3.0,118.0,91.0,43.5,-10.0,87.0,78.0,47.3,-6.2,29.0,5.0,0.0,0.0,0.0,0.0,29.0,,,peteran01,1.6,91.5,93.2,93.0,-5.0,2009-10,0.0,0.0,22.0,22.0,0.0,5.12,1,36.4,63.6
431,DAL,29.0,29.0,3.0,0.0,0.0,3.0,47.0,51.0,52.0,-2.0,39.0,44.0,53.0,2.2,8.0,1.0,0.0,0.0,0.0,0.0,9.0,,,peterto01,12.1,87.1,99.2,4.0,0.0,2007-08,0.0,0.0,10.0,10.0,5.0,7.5,1,48.3,51.7
449,TOT,29.0,29.0,22.0,7.0,0.0,43.0,866.0,1188.0,57.8,3.5,623.0,889.0,58.8,5.0,77.0,31.0,16.0,1.0,5.0,0.0,146.0,,,ponikal01,8.6,88.1,96.7,61.0,-1.0,2009-10,11.4,11.4,323.0,323.0,18.0,16.28,1,45.5,54.5
468,CGY,29.0,29.0,11.0,3.0,1.0,81.0,1249.0,1273.0,50.5,-3.7,983.0,916.0,48.2,-5.8,81.0,49.0,2.0,0.0,0.0,0.0,125.0,,,regehro01,8.4,92.0,100.0,80.0,2.0,2009-10,2.6,2.6,203.0,203.0,18.0,21.38,1,49.6,50.4
485,DAL,29.0,29.0,17.0,15.0,2.0,27.0,860.0,840.0,49.4,-1.0,659.0,641.0,49.3,-1.3,66.0,73.0,9.0,0.0,8.0,2.0,93.0,,,ribeimi01,7.6,91.0,98.6,38.0,-5.0,2009-10,12.3,12.3,244.0,244.0,47.0,19.32,1,53.8,46.2
503,DAL,29.0,29.0,40.0,27.0,0.0,22.0,1242.0,1155.0,48.2,-1.9,953.0,882.0,48.1,-2.2,80.0,73.0,11.0,2.0,13.0,0.0,16.0,,,richabr01,10.6,89.8,100.0,14.0,-12.0,2009-10,8.5,8.5,553.0,553.0,57.0,20.52,1,50.5,49.5
523,NJD,29.0,29.0,6.0,0.0,0.0,13.0,486.0,466.0,48.9,-4.4,382.0,355.0,48.2,-5.1,72.0,9.0,3.0,0.0,0.0,0.0,136.0,,,ruppmi01,6.0,93.8,99.8,136.0,-2.0,2008-09,3.9,3.9,121.0,121.0,10.0,8.44,1,49.1,50.9
549,BOS,29.0,29.0,12.0,3.0,0.0,24.0,917.0,1024.0,52.8,-2.5,700.0,748.0,51.7,-4.0,82.0,20.0,11.0,1.0,7.0,0.0,108.0,,,rydermi01,7.1,93.6,100.0,35.0,3.0,2009-10,9.4,9.4,326.0,326.0,30.0,15.18,1,48.5,51.5
577,PIT,29.0,29.0,5.0,0.0,0.0,110.0,961.0,785.0,45.0,-0.7,712.0,608.0,46.1,-1.1,71.0,25.0,0.0,0.0,0.0,0.0,32.0,,,scudero01,9.4,92.5,101.0,26.0,3.0,2007-08,0.0,0.0,58.0,58.0,21.0,18.45,1,56.8,43.2
601,MIN,29.0,29.0,11.0,0.0,1.0,126.0,1285.0,1086.0,45.8,-4.3,977.0,835.0,46.1,-4.2,81.0,40.0,4.0,0.0,0.0,0.0,57.0,,,skoulma01,7.9,91.4,99.2,10.0,-12.0,2008-09,7.3,7.3,108.0,108.0,11.0,19.58,1,66.0,34.0
654,DET,29.0,29.0,13.0,0.0,0.0,98.0,954.0,1074.0,53.0,-7.0,743.0,846.0,53.2,-4.8,67.0,27.0,1.0,0.0,1.0,0.0,154.0,,,stuarbr02,8.4,89.2,97.6,26.0,-3.0,2008-09,1.9,1.9,209.0,209.0,4.0,20.13,1,46.4,53.6
670,MTL,29.0,29.0,14.0,11.0,0.0,13.0,617.0,556.0,47.4,-1.6,458.0,393.0,46.2,-3.1,50.0,24.0,11.0,3.0,5.0,0.0,47.0,,,tangual01,13.9,93.7,107.0,34.0,13.0,2008-09,21.1,21.1,142.0,142.0,31.0,16.05,1,53.6,46.4
698,TOR,29.0,29.0,6.0,2.0,0.0,45.0,378.0,410.0,52.0,-3.5,259.0,307.0,54.2,-5.1,27.0,27.0,1.0,0.0,2.0,0.0,13.0,,,vanrymi01,9.9,90.2,100.0,14.0,2.0,2008-09,5.7,5.7,93.0,93.0,7.0,19.37,1,46.1,53.9
724,TBL,29.0,29.0,3.0,0.0,0.0,116.0,811.0,706.0,46.5,-2.0,621.0,543.0,46.6,-1.1,66.0,31.0,2.0,0.0,0.0,0.0,82.0,,,walkema01,7.0,91.4,98.3,90.0,-11.0,2009-10,3.7,3.7,133.0,133.0,10.0,16.09,1,62.0,38.0
729,TOR,29.0,29.0,7.0,0.0,0.0,33.0,548.0,548.0,50.0,-4.8,399.0,396.0,49.8,-4.7,60.0,14.0,2.0,0.0,0.0,0.0,35.0,,,walliri01,5.8,92.2,98.0,20.0,-7.0,2009-10,2.8,2.8,118.0,118.0,31.0,12.39,1,49.5,50.5
1,VAN,29.0,29.0,0.0,0.0,0.0,1.0,17.0,14.0,45.2,-13.0,9.0,9.0,50.0,-8.7,4.0,0.0,0.0,0.0,0.0,0.0,3.0,,,anderjo02,14.3,100.0,114.0,0.0,1.0,2010-11,0.0,0.0,2.0,2.0,0.0,6.03,1,0.0,100.0
21,PHX,29.0,29.0,9.0,0.0,0.0,93.0,1082.0,1003.0,48.1,-4.4,844.0,765.0,47.5,-5.4,79.0,20.0,2.0,0.0,0.0,1.0,93.0,,,boyntni01,5.8,91.9,97.7,125.0,-9.0,2007-08,3.2,3.2,201.0,201.0,16.0,17.01,1,52.2,47.8
31,OTT,29.0,29.0,9.0,0.0,0.0,125.0,975.0,1043.0,51.7,-2.0,697.0,781.0,52.8,-1.7,81.0,42.0,2.0,0.0,0.0,0.0,125.0,,,carknma01,8.0,90.2,98.2,190.0,0.0,2009-10,2.3,2.3,162.0,162.0,19.0,16.55,1,44.7,55.3
49,CBJ,29.0,29.0,17.0,2.0,0.0,162.0,1321.0,1154.0,46.6,-9.9,971.0,872.0,47.3,-9.0,81.0,24.0,5.0,0.0,0.0,0.0,201.0,,,commomi01,10.3,91.7,102.0,100.0,11.0,2008-09,4.9,4.9,230.0,230.0,18.0,22.54,1,57.1,42.9
