,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
768,NSH,27.0,27.0,5.0,0.0,0.0,7.0,373.0,264.0,41.4,-6.1,267.0,193.0,42.0,-7.2,34.0,12.0,3.0,0.0,0.0,0.0,46.0,,,yipbr01,7.7,93.1,100.0,26.0,-3.0,2012-13,8.6,8.6,54.0,54.0,6.0,12.02,1,58.0,42.0
778,NJD,27.0,27.0,10.0,3.0,0.0,10.0,483.0,637.0,56.9,1.2,371.0,475.0,56.1,0.5,48.0,15.0,5.0,1.0,1.0,1.0,33.0,,,zajactr01,5.6,91.8,97.4,22.0,-5.0,2012-13,8.5,8.5,146.0,146.0,29.0,19.32,1,46.3,53.7
7,DET,27.0,27.0,15.0,6.0,0.0,28.0,704.0,909.0,56.4,4.0,540.0,668.0,55.3,4.1,71.0,29.0,15.0,5.0,8.0,0.0,153.0,,,abdelju01,9.7,90.5,100.0,72.0,3.0,2014-15,14.9,14.9,237.0,237.0,16.0,17.55,1,36.4,63.6
37,MTL,27.0,27.0,0.0,0.0,0.0,3.0,57.0,19.0,25.0,-22.0,41.0,12.0,22.6,-24.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,,,blundmi01,11.1,89.7,100.0,5.0,-2.0,2013-14,0.0,0.0,4.0,4.0,0.0,6.08,1,58.3,41.7
47,CBJ,27.0,27.0,1.0,0.0,0.0,9.0,187.0,134.0,41.7,-6.9,144.0,94.0,39.5,-8.7,28.0,0.0,1.0,0.0,0.0,0.0,52.0,,,bollja01,4.2,91.9,96.1,62.0,-6.0,2013-14,8.3,8.3,23.0,23.0,1.0,7.38,1,48.6,51.4
68,CGY,27.0,27.0,13.0,0.0,1.0,211.0,1520.0,1139.0,42.8,-7.3,1034.0,854.0,45.2,-5.1,82.0,64.0,2.0,1.0,0.0,0.0,68.0,,,butlech01,6.5,91.2,97.6,39.0,-23.0,2013-14,2.4,2.4,192.0,192.0,14.0,20.16,1,58.4,41.6
77,PIT,27.0,27.0,0.0,0.0,0.0,3.0,73.0,78.0,51.7,-3.1,53.0,68.0,56.2,5.1,7.0,4.0,0.0,0.0,0.0,0.0,5.0,,,chornta01,0.0,97.5,97.5,0.0,-1.0,2014-15,0.0,0.0,13.0,13.0,0.0,12.1,1,32.1,67.9
82,COL,27.0,27.0,5.0,0.0,0.0,28.0,631.0,399.0,38.7,-5.4,461.0,318.0,40.8,-3.9,74.0,16.0,2.0,0.0,0.0,0.0,27.0,,,clichma01,6.5,94.2,100.0,17.0,-2.0,2014-15,2.9,2.9,101.0,101.0,31.0,10.36,1,54.5,45.5
95,ANA,27.0,27.0,14.0,0.0,0.0,30.0,911.0,953.0,51.1,0.2,684.0,720.0,51.3,-0.1,82.0,33.0,12.0,2.0,0.0,3.0,139.0,,,coglian01,8.2,91.6,99.8,14.0,5.0,2014-15,11.2,11.2,245.0,245.0,30.0,14.36,1,50.1,49.9
107,PIT,27.0,27.0,35.0,21.0,0.0,29.0,1023.0,1316.0,56.3,4.9,767.0,987.0,56.3,5.0,77.0,53.0,18.0,3.0,10.0,0.0,66.0,,,crosbsi01,8.7,91.5,100.0,47.0,5.0,2014-15,11.8,11.8,380.0,380.0,37.0,19.58,1,40.8,59.2
126,TOT,27.0,27.0,7.0,0.0,0.0,40.0,675.0,601.0,47.1,4.5,479.0,433.0,47.5,4.9,57.0,12.0,3.0,2.0,2.0,0.0,55.0,,,dagosma01,5.4,91.7,97.1,26.0,-15.0,2013-14,4.5,4.5,201.0,201.0,22.0,14.51,1,52.8,47.2
148,PIT,27.0,27.0,0.0,0.0,0.0,0.0,4.0,7.0,63.6,20.9,4.0,6.0,60.0,14.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,drazeni01,0.0,66.7,66.7,2.0,-1.0,2013-14,0.0,0.0,3.0,3.0,0.0,10.18,1,100.0,0.0
154,EDM,27.0,27.0,4.0,0.0,2.0,125.0,1076.0,899.0,45.5,-4.2,767.0,627.0,45.0,-4.0,74.0,49.0,2.0,0.0,0.0,0.0,81.0,,,faynema01,6.5,89.6,96.2,14.0,-21.0,2014-15,2.6,2.6,185.0,185.0,21.0,17.56,1,57.9,42.1
164,TOT,27.0,27.0,17.0,12.0,0.0,132.0,1153.0,1150.0,49.9,2.4,863.0,885.0,50.6,3.3,78.0,69.0,2.0,0.0,5.0,0.0,177.0,,,fransco01,9.0,89.9,98.8,28.0,-7.0,2014-15,5.5,5.5,252.0,252.0,46.0,19.38,1,54.0,46.0
174,TOT,27.0,27.0,1.0,0.0,0.0,95.0,611.0,450.0,42.4,-2.5,442.0,324.0,42.3,-1.3,42.0,33.0,1.0,0.0,0.0,0.0,118.0,,,frasema01,5.6,90.8,96.4,76.0,-15.0,2013-14,9.1,9.1,37.0,37.0,7.0,15.22,1,58.4,41.6
185,CAR,27.0,27.0,12.0,6.0,0.0,23.0,936.0,1082.0,53.6,2.0,688.0,810.0,54.1,3.0,78.0,38.0,8.0,2.0,2.0,0.0,73.0,,,gerbena01,5.5,90.7,96.2,34.0,-14.0,2014-15,4.3,4.3,382.0,382.0,51.0,16.27,1,47.6,52.4
198,OTT,27.0,27.0,10.0,1.0,0.0,30.0,866.0,888.0,50.6,-3.5,675.0,659.0,49.4,-3.3,76.0,20.0,4.0,1.0,2.0,0.0,225.0,,,greenco01,5.7,91.5,97.2,41.0,-15.0,2013-14,5.6,5.6,183.0,183.0,28.0,13.45,1,54.3,45.7
210,ARI,27.0,27.0,12.0,3.0,1.0,18.0,460.0,509.0,52.5,4.2,353.0,372.0,51.3,3.3,37.0,12.0,7.0,3.0,1.0,0.0,105.0,,,hanzama01,9.8,89.2,99.0,31.0,-1.0,2014-15,9.4,9.4,144.0,144.0,17.0,17.44,1,48.2,51.8
219,DET,27.0,27.0,8.0,0.0,0.0,16.0,417.0,455.0,52.2,-1.5,324.0,340.0,51.2,-2.6,42.0,13.0,9.0,3.0,1.0,2.0,73.0,,,helmda01,10.3,89.8,100.0,14.0,2.0,2013-14,14.5,14.5,151.0,151.0,17.0,15.1,1,47.7,52.3
234,CHI,27.0,27.0,16.0,0.0,0.0,127.0,1332.0,1529.0,53.4,-0.7,982.0,1112.0,53.1,0.3,82.0,70.0,3.0,1.0,0.0,0.0,39.0,,,hjalmni01,7.2,95.1,102.0,44.0,25.0,2014-15,3.1,3.1,237.0,237.0,41.0,21.53,1,52.3,47.7
242,NSH,27.0,27.0,21.0,10.0,0.0,34.0,990.0,1050.0,51.5,2.8,706.0,806.0,53.3,4.4,76.0,13.0,15.0,6.0,7.0,0.0,77.0,,,hornqpa01,8.6,90.1,98.7,28.0,1.0,2013-14,8.9,8.9,384.0,384.0,53.0,16.52,1,47.4,52.6
256,CBJ,27.0,27.0,14.0,14.0,0.0,127.0,1376.0,1282.0,48.2,-5.1,1041.0,961.0,48.0,-5.4,82.0,40.0,1.0,0.0,4.0,0.0,180.0,,,johnsja02,8.7,91.3,100.0,48.0,-7.0,2013-14,3.4,3.4,287.0,287.0,17.0,24.41,1,55.0,45.0
268,CGY,27.0,27.0,0.0,0.0,0.0,5.0,143.0,108.0,43.0,2.1,91.0,68.0,42.8,-0.9,14.0,9.0,1.0,0.0,0.0,1.0,30.0,,,jonesbl01,4.4,94.4,98.9,21.0,0.0,2013-14,14.3,14.3,33.0,33.0,5.0,11.23,1,52.4,47.6
282,OTT,27.0,27.0,1.0,0.0,0.0,3.0,149.0,132.0,47.0,-6.0,118.0,98.0,45.4,-6.8,33.0,5.0,1.0,0.0,0.0,0.0,52.0,,,kassima01,5.9,93.8,99.7,63.0,-1.0,2013-14,8.3,8.3,19.0,19.0,1.0,4.26,1,35.6,64.4
288,PHX,27.0,27.0,6.0,0.0,0.0,21.0,399.0,413.0,50.9,-4.2,283.0,310.0,52.3,-2.1,37.0,11.0,2.0,0.0,0.0,0.0,62.0,,,kenneti01,5.5,94.0,99.5,4.0,0.0,2013-14,4.8,4.8,63.0,63.0,15.0,11.46,1,46.1,53.9
294,DET,27.0,27.0,3.0,5.0,0.0,25.0,359.0,472.0,56.8,2.9,281.0,350.0,55.5,1.7,35.0,22.0,3.0,0.0,2.0,0.0,31.0,,,kindlja01,7.1,92.7,99.8,22.0,2.0,2014-15,9.3,9.3,118.0,118.0,2.0,15.55,1,33.0,67.0
308,LAK,27.0,27.0,30.0,18.0,0.0,45.0,905.0,1229.0,57.6,4.3,680.0,915.0,57.4,5.0,79.0,47.0,10.0,4.0,6.0,0.0,104.0,,,kopitan01,8.0,89.1,97.1,10.0,-2.0,2014-15,11.9,11.9,249.0,249.0,27.0,19.23,1,47.5,52.5
356,PIT,27.0,27.0,21.0,22.0,0.0,117.0,1095.0,1396.0,56.0,4.5,801.0,1032.0,56.3,4.6,69.0,60.0,8.0,1.0,2.0,1.0,131.0,,,letankr01,8.6,92.1,100.0,79.0,12.0,2014-15,5.6,5.6,382.0,382.0,39.0,25.29,1,43.9,56.1
370,BOS,27.0,27.0,5.0,0.0,0.0,42.0,367.0,375.0,50.5,-6.0,260.0,277.0,51.6,-4.0,30.0,10.0,1.0,0.0,0.0,0.0,54.0,,,mcquaad01,10.7,94.7,105.0,69.0,12.0,2013-14,4.0,4.0,57.0,57.0,1.0,16.03,1,51.0,49.0
392,NSH,27.0,27.0,13.0,1.0,0.0,30.0,883.0,1183.0,57.3,6.2,652.0,848.0,56.5,4.6,67.0,31.0,20.0,6.0,3.0,0.0,71.0,,,nealja01,9.3,90.7,100.0,57.0,12.0,2014-15,10.4,10.4,429.0,429.0,37.0,18.05,1,34.5,65.5
403,PIT,27.0,27.0,24.0,12.0,0.0,76.0,1163.0,1339.0,53.5,6.9,869.0,989.0,53.2,5.8,81.0,49.0,7.0,6.0,3.0,0.0,124.0,,,niskama01,10.1,93.3,103.0,51.0,33.0,2013-14,6.2,6.2,354.0,354.0,19.0,21.18,1,49.9,50.1
427,STL,27.0,27.0,28.0,10.0,1.0,54.0,925.0,1084.0,54.0,-0.3,663.0,797.0,54.6,0.3,79.0,21.0,14.0,5.0,5.0,2.0,77.0,,,oshietj01,10.2,91.8,101.0,42.0,19.0,2013-14,13.8,13.8,272.0,272.0,62.0,18.59,1,50.9,49.1
448,NYR,27.0,27.0,20.0,1.0,0.0,18.0,732.0,896.0,55.0,1.4,559.0,656.0,54.0,0.4,80.0,39.0,8.0,4.0,7.0,0.0,141.0,,,poulibe01,7.9,93.0,100.0,56.0,10.0,2013-14,10.6,10.6,223.0,223.0,31.0,13.26,1,41.4,58.6
464,VAN,27.0,27.0,10.0,2.0,0.0,8.0,526.0,517.0,49.6,-4.9,418.0,381.0,47.7,-5.9,46.0,18.0,6.0,1.0,4.0,0.0,18.0,,,raymoma01,10.4,92.2,102.0,16.0,2.0,2012-13,12.7,12.7,139.0,139.0,17.0,15.49,1,42.4,57.6
472,STL,27.0,27.0,6.0,0.0,0.0,12.0,460.0,396.0,46.3,-9.8,314.0,304.0,49.2,-6.5,63.0,6.0,2.0,0.0,0.0,0.0,211.0,,,reavery01,7.5,92.4,99.9,126.0,-1.0,2013-14,8.0,8.0,61.0,61.0,12.0,8.31,1,47.9,52.1
489,CGY,27.0,27.0,17.0,13.0,0.0,283.0,1800.0,1353.0,42.9,-3.3,1226.0,964.0,44.0,-3.6,79.0,66.0,3.0,0.0,1.0,0.0,61.0,,,russekr01,11.9,92.3,104.0,17.0,18.0,2014-15,3.6,3.6,249.0,249.0,51.0,23.57,1,49.8,50.2
502,OTT,27.0,27.0,26.0,10.0,0.0,33.0,1071.0,1089.0,50.4,0.2,822.0,783.0,48.8,0.0,78.0,41.0,14.0,5.0,4.0,0.0,110.0,,,ryanbo01,9.3,92.5,101.0,24.0,5.0,2014-15,8.1,8.1,368.0,368.0,59.0,17.28,1,44.6,55.4
515,WPG,27.0,27.0,15.0,1.0,0.0,37.0,958.0,925.0,49.1,-3.4,683.0,710.0,51.0,-1.9,75.0,29.0,9.0,3.0,2.0,0.0,143.0,,,setogde01,5.8,92.4,98.2,22.0,-7.0,2013-14,8.5,8.5,221.0,221.0,24.0,15.03,1,50.4,49.6
527,CBJ,27.0,27.0,2.0,0.0,0.0,15.0,555.0,458.0,45.2,-0.9,424.0,354.0,45.5,-0.6,45.0,2.0,6.0,0.0,0.0,0.0,96.0,,,skillja01,4.6,91.1,95.7,16.0,-18.0,2014-15,6.3,6.3,146.0,146.0,17.0,12.31,1,56.7,43.3
545,NYR,27.0,27.0,10.0,0.0,1.0,84.0,1082.0,1286.0,54.3,1.0,842.0,968.0,53.5,-0.3,72.0,48.0,2.0,0.0,1.0,0.0,83.0,,,staalma01,6.3,92.2,98.6,24.0,-1.0,2013-14,3.3,3.3,217.0,217.0,41.0,20.31,1,52.7,47.3
555,COL,27.0,27.0,7.0,8.0,0.0,29.0,575.0,520.0,47.5,-1.6,418.0,392.0,48.4,-1.1,40.0,15.0,7.0,1.0,2.0,0.0,21.0,,,stastpa01,6.6,91.0,97.6,14.0,-7.0,2012-13,10.3,10.3,139.0,139.0,23.0,19.21,1,57.5,42.5
569,NYR,27.0,27.0,12.0,0.0,0.0,64.0,1117.0,1435.0,56.2,3.6,851.0,1090.0,56.2,3.5,81.0,49.0,1.0,0.0,0.0,0.0,75.0,,,stralan01,6.8,92.2,99.0,26.0,9.0,2013-14,1.0,1.0,197.0,197.0,29.0,19.24,1,49.3,50.7
581,MIN,27.0,27.0,3.0,0.0,0.0,1.0,49.0,38.0,43.7,-6.0,32.0,32.0,50.0,-0.7,6.0,0.0,0.0,0.0,0.0,0.0,16.0,,,suttebr04,15.0,92.9,107.0,4.0,1.0,2014-15,0.0,0.0,10.0,10.0,0.0,9.19,1,74.3,25.7
593,PHI,27.0,27.0,6.0,0.0,0.0,46.0,676.0,585.0,46.4,-4.0,478.0,427.0,47.2,-2.4,72.0,5.0,9.0,0.0,0.0,0.0,121.0,,,vandech01,7.3,91.3,98.6,28.0,-6.0,2014-15,12.9,12.9,121.0,121.0,13.0,11.44,1,49.2,50.8
598,PIT,27.0,27.0,3.0,0.0,0.0,19.0,304.0,213.0,41.2,-11.0,194.0,164.0,45.8,-7.9,33.0,1.0,2.0,1.0,0.0,0.0,45.0,,,vitaljo01,5.2,90.8,96.0,17.0,-7.0,2012-13,7.7,7.7,43.0,43.0,8.0,9.31,1,57.8,42.2
610,SJS,27.0,27.0,11.0,3.0,0.0,112.0,1177.0,1270.0,51.9,1.6,863.0,918.0,51.5,1.6,70.0,31.0,9.0,3.0,0.0,0.0,51.0,,,vlasima01,8.9,92.6,101.0,23.0,12.0,2014-15,9.2,9.2,237.0,237.0,11.0,22.07,1,57.4,42.6
626,PHX,27.0,27.0,17.0,28.0,0.0,105.0,1528.0,1619.0,51.4,-0.2,1174.0,1188.0,50.3,-0.5,82.0,65.0,5.0,2.0,3.0,0.0,22.0,,,yandlke01,7.9,90.7,98.6,63.0,-23.0,2013-14,3.3,3.3,484.0,484.0,31.0,24.09,1,45.3,54.7
7,CHI,27.0,27.0,16.0,5.0,1.0,40.0,1035.0,1045.0,50.2,-1.2,773.0,738.0,48.8,-2.2,77.0,14.0,12.0,1.0,5.0,3.0,53.0,,,anisiar01,9.9,91.7,101.0,12.0,8.0,2015-16,16.5,16.5,213.0,213.0,28.0,18.05,1,32.9,67.1
16,WSH,27.0,27.0,30.0,30.0,0.0,52.0,1235.0,1417.0,53.4,3.2,890.0,1044.0,54.0,3.8,82.0,35.0,15.0,3.0,3.0,0.0,91.0,,,backsni02,8.9,90.8,99.6,40.0,5.0,2014-15,11.8,11.8,283.0,283.0,55.0,20.32,1,44.3,55.7
26,BOS,27.0,27.0,18.0,4.0,0.0,44.0,1102.0,1138.0,50.8,1.8,842.0,841.0,50.0,0.4,80.0,26.0,12.0,1.0,3.0,0.0,260.0,,,belesma01,8.7,92.4,101.0,65.0,6.0,2015-16,8.9,8.9,362.0,362.0,27.0,15.51,1,45.8,54.2
35,STL,27.0,27.0,5.0,0.0,0.0,17.0,486.0,525.0,51.9,1.0,364.0,418.0,53.5,2.3,42.0,9.0,6.0,5.0,4.0,0.0,48.0,,,berglpa01,7.5,92.0,99.4,16.0,1.0,2015-16,12.5,12.5,128.0,128.0,22.0,15.29,1,58.8,41.2
38,VAN,27.0,27.0,7.0,0.0,0.0,41.0,769.0,668.0,46.5,1.4,635.0,483.0,43.2,-1.2,51.0,18.0,0.0,0.0,0.0,0.0,124.0,,,biegaal01,7.5,91.9,99.4,22.0,-11.0,2015-16,0.0,0.0,116.0,116.0,8.0,16.46,1,43.6,56.4
41,TOT,27.0,27.0,4.0,0.0,0.0,27.0,471.0,338.0,41.8,-3.8,361.0,255.0,41.4,-6.0,37.0,6.0,0.0,0.0,0.0,0.0,44.0,,,bodnaan01,8.6,90.6,99.2,14.0,-7.0,2015-16,0.0,0.0,33.0,33.0,2.0,12.2,1,49.6,50.4
53,NYR,27.0,27.0,29.0,12.0,0.0,13.0,1011.0,1126.0,52.7,3.8,762.0,839.0,52.4,3.6,80.0,37.0,13.0,3.0,6.0,0.0,104.0,,,brassde01,9.4,90.9,100.0,34.0,9.0,2014-15,11.3,11.3,281.0,281.0,41.0,17.24,1,45.1,54.9
65,NYI,27.0,27.0,7.0,1.0,1.0,31.0,729.0,760.0,51.0,-2.3,507.0,573.0,53.1,-1.4,76.0,24.0,5.0,4.0,0.0,2.0,343.0,,,cluttca01,5.8,92.2,98.1,60.0,1.0,2014-15,5.6,5.6,219.0,219.0,25.0,12.44,1,59.7,40.3
71,OTT,27.0,27.0,9.0,0.0,1.0,44.0,642.0,732.0,53.3,-1.4,511.0,537.0,51.2,-2.3,76.0,30.0,5.0,0.0,0.0,1.0,28.0,,,condrer01,5.9,93.4,99.3,30.0,0.0,2013-14,7.1,7.1,180.0,180.0,37.0,11.39,1,48.1,51.9
87,NYR,27.0,27.0,4.0,0.0,0.0,27.0,456.0,454.0,49.9,-6.8,328.0,338.0,50.8,-4.8,51.0,8.0,4.0,0.0,0.0,0.0,102.0,,,dorsede01,4.5,94.2,98.8,128.0,-1.0,2013-14,6.0,6.0,108.0,108.0,12.0,11.02,1,66.3,33.7
107,CBJ,27.0,27.0,27.0,15.0,0.0,52.0,1036.0,1098.0,51.5,5.3,793.0,839.0,51.4,5.9,79.0,23.0,20.0,3.0,11.0,0.0,193.0,,,foligni01,11.2,91.4,102.0,50.0,16.0,2014-15,17.0,17.0,273.0,273.0,51.0,18.5,1,50.1,49.9
119,CGY,27.0,27.0,14.0,1.0,2.0,44.0,843.0,888.0,51.3,3.7,603.0,627.0,51.0,2.9,64.0,21.0,13.0,4.0,0.0,2.0,49.0,,,frolimi01,8.2,90.0,98.2,24.0,1.0,2015-16,9.7,9.7,269.0,269.0,27.0,15.49,1,53.0,47.0
132,PHI,27.0,27.0,25.0,23.0,0.0,28.0,1223.0,1418.0,53.7,6.5,891.0,1004.0,53.0,5.9,81.0,36.0,11.0,4.0,14.0,0.0,110.0,,,giroucl01,7.3,91.3,98.6,36.0,-3.0,2014-15,9.0,9.0,487.0,487.0,40.0,20.34,1,46.0,54.0
140,NYI,27.0,27.0,5.0,0.0,0.0,21.0,400.0,404.0,50.2,-2.5,265.0,296.0,52.8,-0.5,34.0,17.0,8.0,0.0,0.0,0.0,62.0,,,grabnmi01,8.0,93.2,101.0,4.0,4.0,2014-15,12.7,12.7,120.0,120.0,25.0,12.56,1,61.8,38.2
146,EDM,27.0,27.0,5.0,0.0,0.0,78.0,781.0,756.0,49.2,0.4,578.0,542.0,48.4,0.0,53.0,39.0,1.0,0.0,0.0,0.0,132.0,,,grybaer01,7.3,92.8,100.0,75.0,0.0,2015-16,1.7,1.7,143.0,143.0,16.0,17.53,1,49.7,50.3
148,MTL,27.0,27.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,-48.0,3.0,1.0,25.0,-35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,hollobu01,0.0,100.0,100.0,0.0,0.0,2015-16,0.0,0.0,1.0,1.0,2.0,7.19,1,25.0,75.0
152,ANA,27.0,27.0,3.0,0.0,0.0,32.0,355.0,363.0,50.6,-0.5,258.0,272.0,51.3,-0.6,29.0,8.0,0.0,0.0,0.0,0.0,57.0,,,holzeko01,7.3,90.6,97.9,10.0,-3.0,2015-16,0.0,0.0,42.0,42.0,2.0,14.45,1,51.4,48.6
159,EDM,27.0,27.0,2.0,0.0,0.0,9.0,188.0,160.0,46.0,-4.5,130.0,122.0,48.4,-0.5,20.0,4.0,1.0,0.0,0.0,1.0,37.0,,,joensje01,3.7,87.0,90.7,14.0,-8.0,2014-15,11.1,11.1,30.0,30.0,9.0,10.38,1,87.6,12.4
169,COL,27.0,27.0,12.0,3.0,1.0,197.0,1442.0,1154.0,44.5,0.4,979.0,889.0,47.6,3.5,73.0,45.0,6.0,0.0,3.0,2.0,126.0,,,johnser01,6.5,90.6,97.1,50.0,-19.0,2015-16,6.3,6.3,307.0,307.0,30.0,23.27,1,57.3,42.7
182,TOR,27.0,27.0,19.0,17.0,0.0,13.0,1358.0,1190.0,46.7,0.4,1045.0,900.0,46.3,0.2,82.0,64.0,17.0,4.0,8.0,0.0,18.0,,,kesseph01,7.1,90.0,97.1,30.0,-34.0,2014-15,8.9,8.9,496.0,496.0,34.0,18.48,1,48.0,52.0
197,TOR,27.0,27.0,11.0,0.0,0.0,63.0,1033.0,721.0,41.1,-4.2,759.0,535.0,41.3,-3.1,70.0,15.0,9.0,4.0,0.0,0.0,153.0,,,kulemni01,8.3,93.2,101.0,24.0,-4.0,2013-14,11.1,11.1,149.0,149.0,30.0,16.14,1,66.5,33.5
207,LAK,27.0,27.0,5.0,0.0,0.0,36.0,664.0,733.0,52.5,-8.4,490.0,540.0,52.4,-7.5,73.0,18.0,5.0,2.0,0.0,1.0,145.0,,,lewistr01,4.3,94.6,99.0,6.0,-1.0,2013-14,5.4,5.4,201.0,201.0,14.0,13.15,1,46.2,53.8
218,WPG,27.0,27.0,19.0,9.0,0.0,32.0,884.0,1044.0,54.1,1.4,660.0,757.0,53.4,1.3,70.0,22.0,14.0,3.0,9.0,1.0,55.0,,,littlbr01,8.2,92.9,101.0,24.0,8.0,2014-15,16.2,16.2,270.0,270.0,25.0,19.55,1,44.8,55.2
229,LAK,27.0,27.0,29.0,6.0,0.0,22.0,972.0,1401.0,59.0,4.2,748.0,1036.0,58.1,3.1,81.0,48.0,18.0,5.0,2.0,0.0,244.0,,,lucicmi01,10.4,91.6,102.0,79.0,26.0,2015-16,16.1,16.1,269.0,269.0,22.0,17.14,1,42.1,57.9
236,TOT,27.0,27.0,14.0,9.0,1.0,242.0,1628.0,1329.0,44.9,-9.2,1180.0,937.0,44.3,-9.5,82.0,60.0,2.0,2.0,2.0,0.0,69.0,,,macdoan01,8.6,90.6,99.2,50.0,-22.0,2013-14,4.3,4.3,263.0,263.0,23.0,24.38,1,52.6,47.4
249,BOS,27.0,27.0,20.0,2.0,2.0,35.0,1054.0,1288.0,55.0,8.0,779.0,992.0,56.0,9.4,77.0,69.0,27.0,6.0,6.0,4.0,65.0,,,marchbr03,8.6,91.7,100.0,90.0,21.0,2015-16,14.8,14.8,395.0,395.0,43.0,18.36,1,52.6,47.4
263,TOT,27.0,27.0,15.0,0.0,1.0,39.0,880.0,830.0,48.5,-0.8,661.0,585.0,47.0,-2.0,71.0,12.0,12.0,2.0,0.0,0.0,68.0,,,matthsh01,8.0,89.9,97.8,20.0,-17.0,2015-16,11.9,11.9,160.0,160.0,34.0,13.31,1,47.5,52.5
279,LAK,27.0,27.0,2.0,5.0,0.0,38.0,394.0,524.0,57.1,1.8,303.0,383.0,55.8,0.4,44.0,13.0,1.0,0.0,1.0,0.0,20.0,,,mcbaija02,6.5,93.6,100.0,6.0,2.0,2015-16,6.3,6.3,78.0,78.0,2.0,12.14,1,31.9,68.1
284,SJS,27.0,27.0,1.0,0.0,0.0,17.0,324.0,308.0,48.7,-9.2,218.0,234.0,51.8,-6.7,36.0,9.0,1.0,0.0,0.0,0.0,25.0,,,mccarjo01,3.0,90.0,93.0,4.0,-11.0,2013-14,2.0,2.0,77.0,77.0,9.0,11.03,1,50.7,49.3
295,TOT,27.0,27.0,14.0,3.0,0.0,27.0,896.0,846.0,48.6,0.6,667.0,626.0,48.4,0.1,84.0,19.0,13.0,5.0,9.0,0.0,164.0,,,mcginja01,9.1,90.1,99.2,33.0,-7.0,2015-16,14.1,14.1,244.0,244.0,18.0,14.18,1,52.8,47.2
325,NYI,27.0,27.0,26.0,16.0,0.0,39.0,1119.0,1147.0,50.6,1.8,778.0,831.0,51.6,3.1,79.0,54.0,15.0,4.0,7.0,0.0,90.0,,,okposky01,9.0,90.6,99.6,51.0,-4.0,2015-16,10.9,10.9,376.0,376.0,42.0,18.12,1,45.1,54.9
340,WPG,27.0,27.0,16.0,7.0,0.0,13.0,614.0,825.0,57.3,5.6,468.0,607.0,56.5,5.5,62.0,20.0,13.0,2.0,5.0,0.0,75.0,,,perrema01,8.2,91.5,99.7,38.0,7.0,2014-15,14.0,14.0,221.0,221.0,42.0,16.15,1,49.7,50.3
347,TOT,27.0,27.0,11.0,3.0,1.0,109.0,1362.0,1245.0,47.8,-0.3,1006.0,876.0,46.5,-1.3,78.0,83.0,6.0,1.0,1.0,0.0,145.0,,,petryje01,6.9,90.2,97.0,42.0,-28.0,2014-15,5.6,5.6,294.0,294.0,43.0,21.15,1,56.9,43.1
367,VAN,27.0,27.0,1.0,0.0,0.0,0.0,28.0,11.0,28.2,-18.0,19.0,11.0,36.7,-11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,,,sestito01,16.7,100.0,116.0,7.0,1.0,2014-15,0.0,0.0,2.0,2.0,0.0,6.14,1,70.0,30.0
391,CAR,27.0,27.0,22.0,4.0,2.0,31.0,971.0,1152.0,54.3,3.9,742.0,840.0,53.1,3.3,82.0,50.0,14.0,4.0,6.0,0.0,165.0,,,staaljo01,7.8,91.8,99.5,34.0,6.0,2015-16,13.2,13.2,271.0,271.0,55.0,18.18,1,56.4,43.6
396,CHI,27.0,27.0,12.0,2.0,0.0,14.0,426.0,526.0,55.3,0.4,309.0,385.0,55.5,-0.7,47.0,11.0,9.0,1.0,0.0,0.0,43.0,,,stalbvi01,9.6,96.2,105.0,25.0,16.0,2012-13,8.0,8.0,189.0,189.0,22.0,14.07,1,34.8,65.2
411,TOT,27.0,27.0,17.0,5.0,0.0,16.0,1253.0,823.0,39.6,-0.2,921.0,624.0,40.4,-0.6,81.0,33.0,9.0,0.0,5.0,0.0,110.0,,,stewach02,8.0,91.3,99.3,88.0,-26.0,2014-15,9.0,9.0,241.0,241.0,21.0,15.53,1,57.7,42.3
420,NYI,27.0,27.0,4.0,0.0,1.0,85.0,907.0,784.0,46.4,-8.5,657.0,595.0,47.5,-9.1,52.0,24.0,2.0,0.0,0.0,0.0,124.0,,,straibr01,8.4,91.4,99.8,32.0,-1.0,2014-15,3.4,3.4,112.0,112.0,14.0,18.22,1,51.3,48.7
429,NYR,27.0,27.0,0.0,0.0,0.0,1.0,37.0,37.0,50.0,-2.8,28.0,31.0,52.5,1.8,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,summech01,4.3,85.0,89.3,4.0,-2.0,2015-16,0.0,0.0,7.0,7.0,0.0,15.23,1,63.6,36.4
